NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CHROMOSOME_SEGREGATION	GOBP_CHROMOSOME_SEGREGATION	Details ...	92	0.49085858	5.5366874	0.0	0.0	0.0	1077	tags=79%, list=32%, signal=113%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	81	0.51248646	5.3763137	0.0	0.0	0.0	651	tags=69%, list=19%, signal=83%	
GOBP_REGULATION_OF_CELL_CYCLE	GOBP_REGULATION_OF_CELL_CYCLE	Details ...	235	0.3135921	5.2645464	0.0	0.0	0.0	1544	tags=74%, list=45%, signal=127%	
GOBP_CELL_CYCLE_PHASE_TRANSITION	GOBP_CELL_CYCLE_PHASE_TRANSITION	Details ...	134	0.39424103	5.2430944	0.0	0.0	0.0	1508	tags=82%, list=44%, signal=141%	
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	Details ...	165	0.33948907	5.1253395	0.0	0.0	0.0	1544	tags=78%, list=45%, signal=135%	
GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS	Details ...	59	0.57969743	5.0804195	0.0	0.0	0.0	1352	tags=97%, list=40%, signal=157%	
GOBP_SISTER_CHROMATID_SEGREGATION	GOBP_SISTER_CHROMATID_SEGREGATION	Details ...	57	0.55653137	4.9909353	0.0	0.0	0.0	706	tags=75%, list=21%, signal=94%	
GOBP_NCRNA_METABOLIC_PROCESS	GOBP_NCRNA_METABOLIC_PROCESS	Details ...	72	0.50307626	4.91184	0.0	0.0	0.0	1352	tags=89%, list=40%, signal=144%	
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	Details ...	155	0.34169587	4.872525	0.0	0.0	0.0	1440	tags=75%, list=42%, signal=124%	
GOBP_DNA_CONFORMATION_CHANGE	GOBP_DNA_CONFORMATION_CHANGE	Details ...	70	0.49587196	4.8583674	0.0	0.0	0.0	1413	tags=90%, list=41%, signal=150%	
GOBP_MRNA_PROCESSING	GOBP_MRNA_PROCESSING	Details ...	83	0.45380074	4.8468933	0.0	0.0	0.0	1613	tags=92%, list=47%, signal=169%	
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	Details ...	53	0.5562051	4.8109775	0.0	0.0	0.0	706	tags=75%, list=21%, signal=94%	
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_MACROMOLECULE_CATABOLIC_PROCESS	Details ...	235	0.27532637	4.8069487	0.0	0.0	0.0	1288	tags=63%, list=38%, signal=95%	
GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	Details ...	188	0.30787727	4.7910223	0.0	0.0	0.0	1584	tags=76%, list=46%, signal=133%	
GOBP_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION	Details ...	359	0.226485	4.755896	0.0	0.0	0.0	1608	tags=67%, list=47%, signal=114%	
GOBP_DNA_REPLICATION	GOBP_DNA_REPLICATION	Details ...	59	0.52907735	4.755139	0.0	0.0	0.0	1059	tags=83%, list=31%, signal=118%	
GOBP_RRNA_METABOLIC_PROCESS	GOBP_RRNA_METABOLIC_PROCESS	Details ...	50	0.5719536	4.6653194	0.0	0.0	0.0	1352	tags=96%, list=40%, signal=157%	
GOBP_NCRNA_PROCESSING	GOBP_NCRNA_PROCESSING	Details ...	63	0.5017248	4.620501	0.0	0.0	0.0	1352	tags=89%, list=40%, signal=144%	
GOBP_DNA_METABOLIC_PROCESS	GOBP_DNA_METABOLIC_PROCESS	Details ...	156	0.31877103	4.593374	0.0	0.0	0.0	1433	tags=72%, list=42%, signal=119%	
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	Details ...	99	0.40808812	4.5882964	0.0	0.0	0.0	1508	tags=84%, list=44%, signal=146%	
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	Details ...	71	0.4723072	4.573609	0.0	0.0	0.0	776	tags=69%, list=23%, signal=87%	
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	Details ...	148	0.32626757	4.5355945	0.0	0.0	0.0	1309	tags=70%, list=38%, signal=108%	
GOBP_RNA_SPLICING	GOBP_RNA_SPLICING	Details ...	81	0.4261038	4.4738455	0.0	0.0	0.0	1613	tags=89%, list=47%, signal=165%	
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	Details ...	135	0.32336566	4.362959	0.0	0.0	0.0	1543	tags=76%, list=45%, signal=134%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	Details ...	81	0.4091748	4.329532	0.0	0.0	0.0	1543	tags=85%, list=45%, signal=152%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	Details ...	125	0.33448666	4.298002	0.0	0.0	0.0	1575	tags=78%, list=46%, signal=140%	
GOBP_RNA_CATABOLIC_PROCESS	GOBP_RNA_CATABOLIC_PROCESS	Details ...	70	0.43864793	4.2544374	0.0	0.0	0.0	1263	tags=80%, list=37%, signal=124%	
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	Details ...	113	0.34530973	4.239653	0.0	0.0	0.0	1608	tags=81%, list=47%, signal=147%	
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	Details ...	124	0.33220214	4.237339	0.0	0.0	0.0	1879	tags=87%, list=55%, signal=187%	
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	Details ...	67	0.44631144	4.2159867	0.0	0.0	0.0	1613	tags=91%, list=47%, signal=169%	
GOBP_ORGANELLE_FISSION	GOBP_ORGANELLE_FISSION	Details ...	120	0.32580984	4.1956043	0.0	0.0	0.0	1173	tags=66%, list=34%, signal=97%	
GOBP_DNA_REPAIR	GOBP_DNA_REPAIR	Details ...	78	0.40971825	4.178624	0.0	0.0	0.0	1433	tags=82%, list=42%, signal=138%	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	Details ...	65	0.44323134	4.17092	0.0	0.0	0.0	1508	tags=88%, list=44%, signal=154%	
GOBP_DNA_PACKAGING	GOBP_DNA_PACKAGING	Details ...	51	0.49888608	4.1245437	0.0	0.0	0.0	664	tags=69%, list=19%, signal=84%	
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	Details ...	351	0.19507484	4.0796237	0.0	0.0	0.0	1959	tags=75%, list=57%, signal=158%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	Details ...	66	0.42981505	4.073319	0.0	0.0	0.0	1508	tags=86%, list=44%, signal=152%	
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	Details ...	181	0.25646508	4.0601053	0.0	0.0	0.0	1678	tags=73%, list=49%, signal=137%	
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	Details ...	123	0.3185534	4.0571866	0.0	0.0	0.0	1809	tags=84%, list=53%, signal=172%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	71	0.4023061	4.00302	0.0	0.0	0.0	1731	tags=90%, list=51%, signal=179%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	49	0.49031764	4.002588	0.0	0.0	0.0	1275	tags=86%, list=37%, signal=135%	
GOBP_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEIN_CATABOLIC_PROCESS	Details ...	165	0.27272913	3.9898937	0.0	0.0	0.0	1947	tags=83%, list=57%, signal=184%	
GOBP_CHROMATIN_ORGANIZATION	GOBP_CHROMATIN_ORGANIZATION	Details ...	96	0.35324657	3.9871686	0.0	0.0	0.0	1707	tags=84%, list=50%, signal=164%	
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	Details ...	56	0.45824295	3.9864264	0.0	0.0	0.0	1508	tags=89%, list=44%, signal=157%	
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	Details ...	102	0.34180188	3.9761314	0.0	0.0	0.0	1678	tags=82%, list=49%, signal=157%	
GOBP_MITOTIC_NUCLEAR_DIVISION	GOBP_MITOTIC_NUCLEAR_DIVISION	Details ...	88	0.36209503	3.9665196	0.0	0.0	0.0	1316	tags=74%, list=39%, signal=117%	
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	Details ...	106	0.32532477	3.938934	0.0	0.0	0.0	1499	tags=75%, list=44%, signal=130%	
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	GOBP_AMIDE_BIOSYNTHETIC_PROCESS	Details ...	125	0.30222145	3.9285188	0.0	0.0	0.0	1763	tags=81%, list=52%, signal=161%	
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	Details ...	135	0.28772062	3.9178605	0.0	0.0	0.0	1584	tags=74%, list=46%, signal=133%	
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	Details ...	48	0.49342498	3.916308	0.0	0.0	0.0	1325	tags=88%, list=39%, signal=141%	
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	Details ...	234	0.23143335	3.8809748	0.0	0.0	0.0	1947	tags=79%, list=57%, signal=171%	
GOBP_SPINDLE_ORGANIZATION	GOBP_SPINDLE_ORGANIZATION	Details ...	45	0.4925112	3.8696394	0.0	0.0	0.0	1374	tags=89%, list=40%, signal=147%	
GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	Details ...	295	0.19702218	3.8310683	0.0	0.0	0.0	1768	tags=70%, list=52%, signal=132%	
GOBP_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	Details ...	198	0.2340654	3.820506	0.0	0.0	0.0	1608	tags=69%, list=47%, signal=123%	
GOBP_PEPTIDE_METABOLIC_PROCESS	GOBP_PEPTIDE_METABOLIC_PROCESS	Details ...	139	0.28257957	3.7711065	0.0	0.0	0.0	1652	tags=76%, list=48%, signal=140%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	46	0.45881382	3.737322	0.0	0.0	0.0	1422	tags=87%, list=42%, signal=147%	
GOBP_CHROMOSOME_LOCALIZATION	GOBP_CHROMOSOME_LOCALIZATION	Details ...	25	0.6186541	3.7157617	0.0	0.0	0.0	1316	tags=100%, list=39%, signal=162%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	Details ...	84	0.34387207	3.6614978	0.0	0.0	0.0	1414	tags=75%, list=41%, signal=125%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	Details ...	28	0.58571434	3.6474226	0.0	0.0	0.0	698	tags=79%, list=20%, signal=98%	
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	Details ...	78	0.350494	3.6354358	0.0	0.0	0.0	1543	tags=79%, list=45%, signal=142%	
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	Details ...	66	0.38299337	3.6255674	0.0	0.0	0.0	1613	tags=85%, list=47%, signal=158%	
GOBP_CYTOKINESIS	GOBP_CYTOKINESIS	Details ...	43	0.46907046	3.6043677	0.0	0.0	0.0	1355	tags=86%, list=40%, signal=141%	
GOBP_CELL_CYCLE_CHECKPOINT	GOBP_CELL_CYCLE_CHECKPOINT	Details ...	40	0.48396087	3.5959122	0.0	0.0	0.0	1097	tags=80%, list=32%, signal=117%	
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	Details ...	52	0.42458177	3.577859	0.0	0.0	0.0	1263	tags=79%, list=37%, signal=123%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	Details ...	172	0.2380187	3.5758882	0.0	0.0	0.0	1450	tags=65%, list=42%, signal=108%	
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	Details ...	86	0.33642292	3.5637932	0.0	0.0	0.0	1499	tags=77%, list=44%, signal=133%	
GOBP_METAPHASE_PLATE_CONGRESSION	GOBP_METAPHASE_PLATE_CONGRESSION	Details ...	23	0.6182891	3.5569127	0.0	0.0	0.0	1316	tags=100%, list=39%, signal=162%	
GOBP_REGULATION_OF_CATABOLIC_PROCESS	GOBP_REGULATION_OF_CATABOLIC_PROCESS	Details ...	187	0.23245457	3.5382037	0.0	0.0	0.0	1275	tags=59%, list=37%, signal=90%	
GOBP_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	GOBP_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	Details ...	37	0.48815966	3.5377269	0.0	0.0	0.0	1395	tags=89%, list=41%, signal=149%	
GOBP_CELLULAR_RESPIRATION	GOBP_CELLULAR_RESPIRATION	Details ...	38	0.47844055	3.507087	0.0	0.0	0.0	1438	tags=89%, list=42%, signal=153%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	Details ...	38	0.46826512	3.4810627	0.0	0.0	0.0	664	tags=66%, list=19%, signal=81%	
GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	Details ...	115	0.2784085	3.4540129	0.0	0.0	0.0	1277	tags=64%, list=37%, signal=99%	
GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	Details ...	152	0.23992077	3.442757	0.0	0.0	0.0	1956	tags=80%, list=57%, signal=180%	
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	Details ...	25	0.5765643	3.438028	0.0	0.0	0.0	776	tags=80%, list=23%, signal=103%	
GOBP_PROTEIN_POLYUBIQUITINATION	GOBP_PROTEIN_POLYUBIQUITINATION	Details ...	54	0.40052706	3.415122	0.0	0.0	0.0	1561	tags=85%, list=46%, signal=155%	
GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	Details ...	61	0.3766383	3.414831	0.0	0.0	0.0	1590	tags=84%, list=47%, signal=154%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	Details ...	128	0.2556269	3.399539	0.0	0.0	0.0	1879	tags=80%, list=55%, signal=171%	
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	Details ...	100	0.29708117	3.3823848	0.0	0.0	0.0	1438	tags=71%, list=42%, signal=119%	
GOBP_DNA_DEPENDENT_DNA_REPLICATION	GOBP_DNA_DEPENDENT_DNA_REPLICATION	Details ...	28	0.55128723	3.3596992	0.0	0.0	0.0	1424	tags=96%, list=42%, signal=164%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	Details ...	38	0.4603665	3.3351846	0.0	0.0	0.0	1499	tags=89%, list=44%, signal=158%	
GOBP_TELOMERE_ORGANIZATION	GOBP_TELOMERE_ORGANIZATION	Details ...	27	0.5497911	3.3304775	0.0	0.0	0.0	1424	tags=96%, list=42%, signal=164%	
GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	Details ...	36	0.4799954	3.32089	0.0	0.0	0.0	843	tags=72%, list=25%, signal=95%	
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	Details ...	88	0.30062887	3.3180552	0.0	0.0	0.0	1947	tags=86%, list=57%, signal=196%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	Details ...	88	0.3229802	3.3087509	0.0	0.0	0.0	1097	tags=64%, list=32%, signal=91%	
GOBP_CYTOSKELETON_ORGANIZATION	GOBP_CYTOSKELETON_ORGANIZATION	Details ...	314	0.16596171	3.2876332	0.0	0.0	0.0	2039	tags=75%, list=60%, signal=169%	
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	Details ...	19	0.61788607	3.2804775	0.0	0.0	0.0	776	tags=84%, list=23%, signal=108%	
GOBP_ATP_METABOLIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS	Details ...	62	0.35909355	3.2790837	0.0	0.0	0.0	1438	tags=77%, list=42%, signal=131%	
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	Details ...	209	0.20150648	3.2771645	0.0	0.0	0.0	1264	tags=56%, list=37%, signal=83%	
GOBP_INTRACELLULAR_TRANSPORT	GOBP_INTRACELLULAR_TRANSPORT	Details ...	264	0.178052	3.257824	0.0	0.0	0.0	1830	tags=70%, list=54%, signal=139%	
GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ELECTRON_TRANSPORT_CHAIN	Details ...	42	0.41683972	3.2570245	0.0	0.0	0.0	1438	tags=83%, list=42%, signal=142%	
GOBP_ORGANIC_ACID_METABOLIC_PROCESS	GOBP_ORGANIC_ACID_METABOLIC_PROCESS	Details ...	197	0.20664129	3.2436383	0.0	0.0	0.0	1604	tags=66%, list=47%, signal=118%	
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS		43	0.4257125	3.2408285	0.0	0.0	0.0	1263	tags=79%, list=37%, signal=124%	
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS		30	0.49821663	3.2366831	0.0	0.0	0.0	1499	tags=93%, list=44%, signal=165%	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION		33	0.47253007	3.2195718	0.0	0.0	0.0	1608	tags=94%, list=47%, signal=176%	
GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_SMALL_MOLECULE_METABOLIC_PROCESS		331	0.1634194	3.2151663	0.0	0.0	0.0	1671	tags=64%, list=49%, signal=113%	
GOBP_MITOTIC_SPINDLE_ORGANIZATION	GOBP_MITOTIC_SPINDLE_ORGANIZATION		33	0.46712393	3.1982148	0.0	0.0	0.0	1316	tags=85%, list=39%, signal=137%	
GOBP_NUCLEAR_TRANSPORT	GOBP_NUCLEAR_TRANSPORT		52	0.37965468	3.1941657	0.0	0.0	0.0	1414	tags=79%, list=41%, signal=133%	
GOBP_CHROMOSOME_CONDENSATION	GOBP_CHROMOSOME_CONDENSATION		17	0.6369085	3.1929464	0.0	0.0	0.0	446	tags=76%, list=13%, signal=88%	
GOBP_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_REGULATION_OF_CHROMOSOME_SEPARATION		21	0.5854672	3.1864674	0.0	0.0	0.0	776	tags=81%, list=23%, signal=104%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS		289	0.16719317	3.1862514	0.0	0.0	0.0	1319	tags=54%, list=39%, signal=81%	
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_MITOCHONDRIAL_GENE_EXPRESSION		22	0.5470363	3.1589234	0.0	0.0	0.0	1557	tags=100%, list=46%, signal=183%	
GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN		28	0.51114166	3.147303	0.0	0.0	0.0	1438	tags=93%, list=42%, signal=159%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS		24	0.5344866	3.1438582	0.0	0.0	0.0	1174	tags=88%, list=34%, signal=132%	
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT	GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT		33	0.47071904	3.1436381	0.0	0.0	0.0	1097	tags=79%, list=32%, signal=115%	
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		19	0.5972614	3.13516	0.0	0.0	0.0	846	tags=84%, list=25%, signal=111%	
GOBP_TRANSLATIONAL_TERMINATION	GOBP_TRANSLATIONAL_TERMINATION		21	0.5657429	3.1347458	0.0	0.0	0.0	1493	tags=100%, list=44%, signal=177%	
GOBP_MEIOTIC_CELL_CYCLE	GOBP_MEIOTIC_CELL_CYCLE		51	0.37274736	3.1341822	0.0	0.0	0.0	1155	tags=71%, list=34%, signal=105%	
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		22	0.5641404	3.1302848	0.0	0.0	0.0	1499	tags=100%, list=44%, signal=177%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION		25	0.5362692	3.1273448	0.0	0.0	0.0	776	tags=76%, list=23%, signal=98%	
GOBP_DOUBLE_STRAND_BREAK_REPAIR	GOBP_DOUBLE_STRAND_BREAK_REPAIR		33	0.46310744	3.1155937	0.0	0.0	0.0	1433	tags=88%, list=42%, signal=150%	
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION		18	0.6173785	3.1065826	0.0	0.0	0.0	1316	tags=100%, list=39%, signal=162%	
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS		23	0.5307426	3.096009	0.0	0.0	0.0	1316	tags=91%, list=39%, signal=148%	
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT		26	0.5053031	3.0852396	0.0	0.0	0.0	1438	tags=92%, list=42%, signal=158%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS		74	0.30655724	3.0661101	0.0	0.0	0.0	1097	tags=62%, list=32%, signal=90%	
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION		59	0.34346545	3.064387	0.0	0.0	0.0	1508	tags=78%, list=44%, signal=137%	
