NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SENSORY_ORGAN_MORPHOGENESIS	GOBP_SENSORY_ORGAN_MORPHOGENESIS	Details ...	51	-0.23136903	-1.9736389	0.004219409	0.16297977	0.997	1900	tags=78%, list=56%, signal=174%	
GOBP_REGULATION_OF_B_CELL_ACTIVATION	GOBP_REGULATION_OF_B_CELL_ACTIVATION	Details ...	31	-0.2944812	-1.969919	0.0062761507	0.15933523	0.997	1207	tags=65%, list=35%, signal=99%	
GOBP_SYNAPTIC_SIGNALING	GOBP_SYNAPTIC_SIGNALING	Details ...	193	-0.12707335	-1.9690096	0.0	0.15390752	0.998	1820	tags=65%, list=53%, signal=132%	
GOBP_CELL_CHEMOTAXIS	GOBP_CELL_CHEMOTAXIS	Details ...	82	-0.18630603	-1.9685457	0.006185567	0.14864919	0.998	1628	tags=66%, list=48%, signal=123%	
GOBP_REGIONALIZATION	GOBP_REGIONALIZATION	Details ...	59	-0.22314867	-1.9467852	0.011320755	0.16221921	0.998	1740	tags=73%, list=51%, signal=146%	
GOBP_CATION_TRANSPORT	GOBP_CATION_TRANSPORT	Details ...	268	-0.10654439	-1.9368389	0.00591716	0.16524841	0.999	1729	tags=60%, list=51%, signal=113%	
GOBP_METAL_ION_HOMEOSTASIS	GOBP_METAL_ION_HOMEOSTASIS	Details ...	127	-0.14619884	-1.9346092	0.008016032	0.1618579	0.999	1993	tags=72%, list=58%, signal=168%	
GOBP_LEUKOCYTE_MIGRATION	GOBP_LEUKOCYTE_MIGRATION	Details ...	123	-0.14888674	-1.9345645	0.010309278	0.15668255	0.999	1731	tags=65%, list=51%, signal=127%	
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	Details ...	44	-0.24556786	-1.9315792	0.009861933	0.15491964	0.999	1811	tags=77%, list=53%, signal=163%	
GOBP_GRANULOCYTE_MIGRATION	GOBP_GRANULOCYTE_MIGRATION	Details ...	43	-0.25249466	-1.928965	0.0100603625	0.15273146	0.999	1690	tags=74%, list=50%, signal=146%	
GOBP_NEURON_DIFFERENTIATION	GOBP_NEURON_DIFFERENTIATION	Details ...	336	-0.09645972	-1.9180204	0.006122449	0.15725498	0.999	2010	tags=68%, list=59%, signal=148%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	Details ...	23	-0.33193535	-1.9128556	0.013618677	0.15767196	0.999	1250	tags=70%, list=37%, signal=109%	
GOBP_REGULATION_OF_PHAGOCYTOSIS	GOBP_REGULATION_OF_PHAGOCYTOSIS	Details ...	20	-0.36106688	-1.9124919	0.0020533882	0.15356337	0.999	1165	tags=70%, list=34%, signal=106%	
GOBP_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_GUIDANCE	Details ...	86	-0.17539372	-1.8895452	0.009803922	0.17005745	0.999	1878	tags=72%, list=55%, signal=156%	
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	Details ...	64	-0.20336762	-1.8867863	0.0061728396	0.16839744	0.999	1933	tags=77%, list=57%, signal=173%	
GOBP_CELL_RECOGNITION	GOBP_CELL_RECOGNITION	Details ...	46	-0.23679319	-1.8747311	0.014492754	0.17579205	1.0	1207	tags=59%, list=35%, signal=90%	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	GOBP_DETECTION_OF_MECHANICAL_STIMULUS	Details ...	17	-0.3811058	-1.8613207	0.013282732	0.18436848	1.0	1919	tags=94%, list=56%, signal=214%	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	Details ...	15	-0.39401603	-1.8472165	0.020833334	0.19372135	1.0	1165	tags=73%, list=34%, signal=111%	
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	GOBP_DETECTION_OF_ABIOTIC_STIMULUS	Details ...	29	-0.29144248	-1.8447138	0.011904762	0.19173244	1.0	1957	tags=86%, list=57%, signal=200%	
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	Details ...	166	-0.12448006	-1.8372695	0.029473685	0.19448638	1.0	1879	tags=67%, list=55%, signal=142%	
GOBP_NEUROGENESIS	GOBP_NEUROGENESIS	Details ...	403	-0.082297206	-1.793218	0.01996008	0.239606	1.0	1879	tags=62%, list=55%, signal=122%	
GOBP_TISSUE_REMODELING	GOBP_TISSUE_REMODELING	Details ...	41	-0.23564942	-1.7868887	0.013972056	0.24198914	1.0	1121	tags=56%, list=33%, signal=83%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	Details ...	57	-0.20566463	-1.7824913	0.019493178	0.24217162	1.0	1646	tags=68%, list=48%, signal=130%	
GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	Details ...	17	-0.35607636	-1.7819357	0.016	0.23747957	1.0	2004	tags=94%, list=59%, signal=227%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	41	-0.24319361	-1.774855	0.018218623	0.24078988	1.0	1928	tags=80%, list=56%, signal=183%	
GOBP_BIOLOGICAL_ADHESION	GOBP_BIOLOGICAL_ADHESION	Details ...	387	-0.08090008	-1.7636456	0.020366598	0.24962632	1.0	1326	tags=46%, list=39%, signal=67%	
GOBP_SEGMENTATION	GOBP_SEGMENTATION	Details ...	18	-0.3478645	-1.7584434	0.022813689	0.25155425	1.0	2233	tags=100%, list=65%, signal=288%	
GOBP_INFLAMMATORY_RESPONSE	GOBP_INFLAMMATORY_RESPONSE	Details ...	152	-0.123200424	-1.7534597	0.020491803	0.25333437	1.0	1912	tags=68%, list=56%, signal=147%	
GOBP_GRANULOCYTE_CHEMOTAXIS	GOBP_GRANULOCYTE_CHEMOTAXIS	Details ...	38	-0.23645222	-1.7432051	0.020661157	0.26169416	1.0	1628	tags=71%, list=48%, signal=134%	
GOBP_RESPONSE_TO_CHEMOKINE	GOBP_RESPONSE_TO_CHEMOKINE	Details ...	23	-0.30879825	-1.7379789	0.03125	0.26367787	1.0	1922	tags=87%, list=56%, signal=198%	
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	Details ...	45	-0.21883084	-1.7353544	0.015296367	0.26203105	1.0	1691	tags=71%, list=50%, signal=139%	
GOBP_INTERLEUKIN_6_PRODUCTION	GOBP_INTERLEUKIN_6_PRODUCTION	Details ...	30	-0.2699773	-1.7321901	0.019880716	0.26111144	1.0	1363	tags=67%, list=40%, signal=110%	
GOBP_REGULATION_OF_CELL_ACTIVATION	GOBP_REGULATION_OF_CELL_ACTIVATION	Details ...	116	-0.1387625	-1.7308246	0.024340771	0.25806767	1.0	1250	tags=50%, list=37%, signal=76%	
GOBP_SENSORY_PERCEPTION	GOBP_SENSORY_PERCEPTION	Details ...	116	-0.13742901	-1.7280457	0.03292181	0.25722593	1.0	1784	tags=66%, list=52%, signal=133%	
GOBP_CARBOXYLIC_ACID_TRANSPORT	GOBP_CARBOXYLIC_ACID_TRANSPORT	Details ...	58	-0.19824247	-1.7250453	0.04117647	0.25664014	1.0	1572	tags=66%, list=46%, signal=119%	
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	Details ...	16	-0.36103547	-1.7197715	0.027196653	0.25906372	1.0	1121	tags=69%, list=33%, signal=102%	
GOBP_NEURON_DEVELOPMENT	GOBP_NEURON_DEVELOPMENT	Details ...	287	-0.088479005	-1.7194124	0.017681729	0.25538662	1.0	1972	tags=66%, list=58%, signal=143%	
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	Details ...	23	-0.29847378	-1.7177925	0.020746889	0.25345406	1.0	1957	tags=87%, list=57%, signal=202%	
GOBP_JNK_CASCADE	GOBP_JNK_CASCADE	Details ...	25	-0.2874498	-1.7173431	0.025263159	0.2498415	1.0	1621	tags=76%, list=47%, signal=144%	
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	Details ...	20	-0.31078687	-1.7135587	0.017892644	0.25017828	1.0	653	tags=50%, list=19%, signal=61%	
GOBP_ORGANIC_ACID_TRANSPORT	GOBP_ORGANIC_ACID_TRANSPORT	Details ...	62	-0.18828279	-1.7123872	0.02736842	0.24760395	1.0	1572	tags=65%, list=46%, signal=117%	
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	Details ...	22	-0.30926785	-1.7096514	0.032388665	0.24723108	1.0	2055	tags=91%, list=60%, signal=227%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	Details ...	51	-0.20164816	-1.7045622	0.033333335	0.24984261	1.0	1933	tags=76%, list=57%, signal=174%	
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	Details ...	62	-0.18420121	-1.6970364	0.024590164	0.25532416	1.0	815	tags=42%, list=24%, signal=54%	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	Details ...	26	-0.2854807	-1.6969814	0.023529412	0.2516517	1.0	1922	tags=85%, list=56%, signal=192%	
GOBP_CELL_FATE_COMMITMENT	GOBP_CELL_FATE_COMMITMENT	Details ...	47	-0.20893541	-1.6946845	0.037924152	0.25094473	1.0	1331	tags=60%, list=39%, signal=96%	
GOBP_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	GOBP_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	Details ...	107	-0.14016147	-1.6934049	0.02834008	0.24896358	1.0	973	tags=42%, list=29%, signal=57%	
GOBP_REGULATION_OF_TISSUE_REMODELING	GOBP_REGULATION_OF_TISSUE_REMODELING	Details ...	19	-0.3177899	-1.6901809	0.03131524	0.24964775	1.0	1078	tags=63%, list=32%, signal=92%	
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	Details ...	76	-0.16638407	-1.6837437	0.029411765	0.2543466	1.0	1287	tags=54%, list=38%, signal=85%	
GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	Details ...	17	-0.33891085	-1.6831104	0.0349345	0.2517341	1.0	1460	tags=76%, list=43%, signal=133%	
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	Details ...	127	-0.12805457	-1.6754185	0.029045643	0.2586494	1.0	1972	tags=70%, list=58%, signal=160%	
GOBP_B_CELL_DIFFERENTIATION	GOBP_B_CELL_DIFFERENTIATION	Details ...	25	-0.27919716	-1.6737136	0.027131783	0.25709373	1.0	1922	tags=84%, list=56%, signal=191%	
GOBP_CELL_PART_MORPHOGENESIS	GOBP_CELL_PART_MORPHOGENESIS	Details ...	182	-0.11144953	-1.6725229	0.025948104	0.25533915	1.0	1985	tags=69%, list=58%, signal=155%	
GOBP_NERVOUS_SYSTEM_PROCESS	GOBP_NERVOUS_SYSTEM_PROCESS	Details ...	219	-0.0989584	-1.6712339	0.030612245	0.25369227	1.0	1820	tags=63%, list=53%, signal=125%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS	Details ...	33	-0.24558005	-1.667098	0.028	0.25556582	1.0	1136	tags=58%, list=33%, signal=85%	
GOBP_INORGANIC_ANION_TRANSPORT	GOBP_INORGANIC_ANION_TRANSPORT	Details ...	39	-0.22903654	-1.6635808	0.04761905	0.25688073	1.0	1066	tags=54%, list=31%, signal=77%	
GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	Details ...	33	-0.24443248	-1.6631477	0.028	0.25422087	1.0	1657	tags=73%, list=49%, signal=140%	
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	Details ...	22	-0.29570252	-1.6450034	0.026104419	0.27384323	1.0	2101	tags=91%, list=62%, signal=235%	
GOBP_CELL_CELL_ADHESION	GOBP_CELL_CELL_ADHESION	Details ...	224	-0.09671494	-1.6339386	0.044921875	0.28520158	1.0	1201	tags=44%, list=35%, signal=64%	
GOBP_RESPONSE_TO_BACTERIUM	GOBP_RESPONSE_TO_BACTERIUM	Details ...	122	-0.13166313	-1.6321081	0.034343433	0.28416923	1.0	1498	tags=57%, list=44%, signal=97%	
GOBP_EYE_MORPHOGENESIS	GOBP_EYE_MORPHOGENESIS	Details ...	29	-0.25057063	-1.631569	0.029761905	0.28147793	1.0	2213	tags=90%, list=65%, signal=253%	
GOBP_REGULATION_OF_AXONOGENESIS	GOBP_REGULATION_OF_AXONOGENESIS	Details ...	46	-0.20791313	-1.631041	0.040899795	0.27883	1.0	1972	tags=78%, list=58%, signal=183%	
GOBP_ORGANIC_ANION_TRANSPORT	GOBP_ORGANIC_ANION_TRANSPORT	Details ...	63	-0.17790568	-1.6292219	0.02385686	0.27789778	1.0	1572	tags=63%, list=46%, signal=116%	
GOBP_KERATINOCYTE_PROLIFERATION	GOBP_KERATINOCYTE_PROLIFERATION	Details ...	16	-0.33524063	-1.6260164	0.03285421	0.27921396	1.0	782	tags=56%, list=23%, signal=73%	
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	Details ...	31	-0.24583657	-1.6184057	0.037037037	0.28602242	1.0	1922	tags=81%, list=56%, signal=183%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	97	-0.13975665	-1.6128452	0.04743083	0.29078788	1.0	1895	tags=69%, list=56%, signal=151%	
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	Details ...	28	-0.2574699	-1.6100494	0.038910504	0.291275	1.0	1933	tags=82%, list=57%, signal=188%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	Details ...	19	-0.3023602	-1.6069717	0.03950104	0.29262134	1.0	1310	tags=68%, list=38%, signal=110%	
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_LEUKOCYTE_CELL_CELL_ADHESION	Details ...	82	-0.15122904	-1.6051115	0.04990403	0.29179865	1.0	1287	tags=52%, list=38%, signal=82%	
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	Details ...	71	-0.16327406	-1.604253	0.055776894	0.28998572	1.0	1955	tags=73%, list=57%, signal=168%	
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	Details ...	32	-0.2372264	-1.5999442	0.030905077	0.29316235	1.0	1972	tags=81%, list=58%, signal=191%	
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	Details ...	94	-0.1390992	-1.5925356	0.04771372	0.30015868	1.0	1972	tags=71%, list=58%, signal=164%	
GOBP_CALCIUM_ION_IMPORT	GOBP_CALCIUM_ION_IMPORT	Details ...	24	-0.27851138	-1.5789604	0.060796645	0.31710717	1.0	337	tags=38%, list=10%, signal=41%	
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	Details ...	29	-0.24823715	-1.5782562	0.03815261	0.31475565	1.0	1044	tags=55%, list=31%, signal=79%	
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	Details ...	20	-0.29839373	-1.5646931	0.05263158	0.33186746	1.0	1207	tags=65%, list=35%, signal=100%	
GOBP_PLASMA_MEMBRANE_ORGANIZATION	GOBP_PLASMA_MEMBRANE_ORGANIZATION	Details ...	27	-0.2504102	-1.564073	0.05811623	0.32958764	1.0	670	tags=44%, list=20%, signal=55%	
GOBP_TISSUE_HOMEOSTASIS	GOBP_TISSUE_HOMEOSTASIS	Details ...	60	-0.17442583	-1.5631331	0.06042885	0.32782954	1.0	952	tags=45%, list=28%, signal=61%	
GOBP_SMOOTH_MUSCLE_CONTRACTION	GOBP_SMOOTH_MUSCLE_CONTRACTION		27	-0.24423008	-1.5608866	0.06324111	0.32784656	1.0	1955	tags=81%, list=57%, signal=189%	
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY		26	-0.24949469	-1.5570611	0.05719921	0.33039698	1.0	1125	tags=58%, list=33%, signal=85%	
GOBP_CELL_KILLING	GOBP_CELL_KILLING		26	-0.2539688	-1.5549271	0.04893617	0.33059606	1.0	2160	tags=88%, list=63%, signal=239%	
GOBP_AXIS_SPECIFICATION	GOBP_AXIS_SPECIFICATION		17	-0.31358695	-1.5542465	0.052953158	0.32860607	1.0	1546	tags=76%, list=45%, signal=139%	
GOBP_ION_HOMEOSTASIS	GOBP_ION_HOMEOSTASIS		154	-0.10960656	-1.5520242	0.051587302	0.3288455	1.0	1993	tags=69%, list=58%, signal=158%	
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH		37	-0.21605612	-1.5478786	0.049808428	0.33213595	1.0	563	tags=38%, list=16%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		19	-0.29473066	-1.5477194	0.067226894	0.32926095	1.0	797	tags=53%, list=23%, signal=68%	
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	GOBP_TRANSMISSION_OF_NERVE_IMPULSE		21	-0.28148866	-1.5475856	0.049382716	0.32638076	1.0	1159	tags=62%, list=34%, signal=93%	
GOBP_VASOCONSTRICTION	GOBP_VASOCONSTRICTION		19	-0.29448253	-1.542444	0.05498982	0.3309533	1.0	1696	tags=79%, list=50%, signal=156%	
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY		17	-0.30828658	-1.5344855	0.051485147	0.3401988	1.0	1564	tags=76%, list=46%, signal=140%	
GOBP_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS	GOBP_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS		16	-0.31443185	-1.5333949	0.06311637	0.33867434	1.0	1066	tags=63%, list=31%, signal=90%	
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	GOBP_EXECUTION_PHASE_OF_APOPTOSIS		15	-0.32911512	-1.531524	0.07261411	0.33858272	1.0	1158	tags=67%, list=34%, signal=100%	
GOBP_INTERLEUKIN_1_PRODUCTION	GOBP_INTERLEUKIN_1_PRODUCTION		21	-0.284886	-1.5314022	0.06300813	0.3358605	1.0	1310	tags=67%, list=38%, signal=108%	
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY		15	-0.32619184	-1.5257907	0.052930057	0.34135342	1.0	1623	tags=80%, list=48%, signal=152%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION		18	-0.30042547	-1.5241491	0.06004141	0.3408865	1.0	1446	tags=72%, list=42%, signal=125%	
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION		81	-0.14724036	-1.5226172	0.05905512	0.3400366	1.0	1870	tags=69%, list=55%, signal=149%	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		38	-0.20329823	-1.5175053	0.06403013	0.3450788	1.0	1201	tags=55%, list=35%, signal=84%	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY		41	-0.19907852	-1.5174791	0.07647059	0.34219003	1.0	2160	tags=83%, list=63%, signal=223%	
GOBP_NEGATIVE_REGULATION_OF_SECRETION	GOBP_NEGATIVE_REGULATION_OF_SECRETION		33	-0.21898869	-1.5151229	0.07883818	0.34285632	1.0	1743	tags=73%, list=51%, signal=147%	
