Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
USF2 ENCODE	4/965	0.12558714630122042	0.3836881660945522	0	0	2.1966701352757543	4.557553156099124	RNH1;MYL12A;ACTG1;AVPI1
EGR1 CHEA	2/315	0.13074441923492927	0.3836881660945522	0	0	3.3036825290062217	6.721377982144341	CALD1;S100A13
TP53 CHEA	2/319	0.13344111756370233	0.3836881660945522	0	0	3.261331562344347	6.5686314801494605	CALD1;VIM
TAF7 ENCODE	3/640	0.1354193527392537	0.3836881660945522	0	0	2.459544316687174	4.917561252885905	HSP90AB1;RPS2;MYL12A
CHD1 ENCODE	3/655	0.14231763577020984	0.3847793919308616	0	0	2.401094345879622	4.681398874226788	VIM;MYL12A;S100A11
TP63 CHEA	5/1399	0.14485812402103024	0.3847793919308616	0	0	1.9026439844230376	3.675909073267762	RNH1;ANXA2;LHFP;TPM1;AVPI1
SALL4 CHEA	2/355	0.15825591646096993	0.4058660739614756	0	0	2.923363649917996	5.389343178355574	ARID5B;VIM
RCOR1 ENCODE	3/702	0.16468025667291528	0.4058660739614756	0	0	2.2341955689595174	4.029929192839352	HSP90AB1;LGALS1;MYL12A
SP1 ENCODE	3/707	0.16712132457237233	0.4058660739614756	0	0	2.217751842751843	3.9676361911416604	RRAS;RPS2;MYL12A
CEBPD ENCODE	3/734	0.18049107111089124	0.422143420437519	0	0	2.1328428291492587	3.6515846898075117	MYL6;FTH1;ACTG1
BRCA1 ENCODE	9/3218	0.18375654771986122	0.422143420437519	0	0	1.5154856803948573	2.5674502264145844	MYL6;RNH1;HSP90AB1;FTH1;S100A13;RPS2;ALDOA;MYL12A;AVPI1
ZEB1 ENCODE	1/106	0.19165905618990758	0.4273273824109959	0	0	4.848595848595848	8.010060876808517	MGST3
NFYB ENCODE	10/3715	0.196067857812104	0.4273273824109959	0	0	1.4624381466486729	2.3827423797029565	MYL6;LGALS1;CCND1;CTSL;S100A1;NPC2;FTH1;RPS2;EMP3;AVPI1
TRIM28 ENCODE	1/120	0.21412541218649167	0.4471967062019201	0	0	4.275156216332687	6.588842533290261	HSP90AB1
IRF8 CHEA	1/121	0.21570664652092617	0.4471967062019201	0	0	4.239316239316239	6.5024154916069445	HSP90AB1
PBX3 ENCODE	4/1269	0.2470552297128975	0.49661887111504066	0	0	1.642072902942468	2.295853334543373	CD63;MYL6;HSP90AB1;AVPI1
CEBPB ENCODE	1/144	0.25123072303466765	0.49661887111504066	0	0	3.5533440918056303	4.908531064512407	ARID5B
MYOD1 ENCODE	1/166	0.283739690105335	0.544158250698856	0	0	3.076146076146076	3.8750151991082595	HSPB1
HDAC2 ENCODE	1/175	0.29663845848898845	0.544158250698856	0	0	2.9157088122605366	3.5432894560054793	ANXA5
STAT3 CHEA	1/177	0.29947394337883615	0.544158250698856	0	0	2.882284382284382	3.4752505963499107	ARID5B
FOXP2 ENCODE	1/178	0.3008875033276027	0.544158250698856	0	0	2.8658554251774593	3.441946321643548	RRAS
E2F6 ENCODE	8/3245	0.31836649426297425	0.5483871262068931	0	0	1.2915508186592524	1.4782471528489527	MYL6;ANXA2;CTSL;MGST3;HSPB1;TSPO;ALDOA;AVPI1
CREB1 CHEA	4/1444	0.3265844880498648	0.5483871262068931	0	0	1.4290123456790123	1.5991599796465499	MYL6;HSP90AB1;FTH1;AVPI1
TCF3 CHEA	3/1006	0.326585188323949	0.5483871262068931	0	0	1.532456684002048	1.7149177971433238	HSPB1;ARID5B;VIM
NANOG CHEA	2/595	0.3348365378347404	0.5483871262068931	0	0	1.7189136416082365	1.880685439730594	SPARC;VIM
NFE2L2 CHEA	3/1022	0.33548388897362874	0.5483871262068931	0	0	1.5071214492215474	1.6460499309864043	FTH1;TPM1;AVPI1
TRIM28 CHEA	1/210	0.34468163927011114	0.5527913082633858	0	0	2.4231382652435283	2.5809671291813814	HSPB1
MYC ENCODE	4/1515	0.3596325856973616	0.565006536848421	0	0	1.3566438708728583	1.38740219450328	CD63;RNH1;HSP90AB1;RPS2
FOS ENCODE	2/637	0.3655924650195665	0.565006536848421	0	0	1.6017405719021964	1.6117291054223613	EMP3;VIM
FLI1 ENCODE	2/650	0.37501634718922416	0.5692212412693581	0	0	1.5685510071474984	1.5384123370746012	EMP3;MYL12A
PML ENCODE	4/1596	0.3974180598290511	0.5926409664117428	0	0	1.281965382467895	1.1829547154238578	CD63;FTH1;RPS2;ACTG1
STAT3 ENCODE	2/725	0.42826487474269376	0.6219956735396388	0	0	1.4003785397102715	1.1875397787869477	ALDOA;AVPI1
ZNF384 ENCODE	2/730	0.4317381733981023	0.6219956735396388	0	0	1.3903990746096009	1.1678461739735229	HSP90AB1;ANXA2
CREB1 ENCODE	5/2238	0.46873244040993733	0.664037623914078	0	0	1.134092508476745	0.8593281624965368	MYL6;RNH1;HSP90AB1;RPS2;AVPI1
GATA1 CHEA	2/807	0.48382950729639335	0.6733192779947997	0	0	1.252370055573717	0.9092490790963673	FTH1;TPM1
BHLHE40 ENCODE	1/348	0.5048113682956286	0.6733192779947997	0	0	1.449272149560334	0.9906796119883793	AVPI1
BCLAF1 ENCODE	2/851	0.512321243345593	0.6733192779947997	0	0	1.1847374620296325	0.7923564691136903	HSP90AB1;MYL12A
TAF1 ENCODE	7/3346	0.5133847152516703	0.6733192779947997	0	0	1.0559049615653389	0.7040032854766284	MYL6;HSP90AB1;RRAS;FTH1;S100A13;RPS2;ACTG1
ATF2 ENCODE	6/2852	0.5148912125842586	0.6733192779947997	0	0	1.0611797776032408	0.704410752579001	MYL6;HSP90AB1;S100A13;HSPB1;RPS2;MYL12A
REST ENCODE	1/383	0.5389230505735598	0.6940675651326149	0	0	1.3141361256544504	0.8123759312898806	ANXA5
SPI1 ENCODE	3/1540	0.6041707499974697	0.7582127002816762	0	0	0.9718651637974995	0.48972132275286495	MYL6;EMP3;S100A11
MAX ENCODE	4/2073	0.6065701602253409	0.7582127002816762	0	0	0.9607969496804682	0.48033590465396464	RNH1;HSP90AB1;RPS2;AVPI1
SPI1 CHEA	2/1056	0.6314404005877415	0.7755586980715764	0	0	0.9440727054828723	0.4340390493754356	EMP3;ALDOA
UBTF ENCODE	3/1631	0.6440882669596579	0.7755586980715764	0	0	0.9130088319277508	0.4016503904563261	ALDOA;MYL12A;ACTG1
AR CHEA	2/1095	0.6514712220428719	0.7755586980715764	0	0	0.9085086916742909	0.38931601175786423	LGALS3;LHFP
YY1 ENCODE	5/2753	0.6611001294722344	0.7755586980715764	0	0	0.8947806196714494	0.3703049315329593	MYL6;NPC2;FTH1;S100A13;RPS2
SUZ12 CHEA	3/1684	0.6660680583438244	0.7755586980715764	0	0	0.8816663183111726	0.35827694389677084	LHFP;TPM1;PRRX2
CTCF ENCODE	3/1790	0.7071744907893354	0.8122950232039663	0	0	0.8245587501323371	0.28569133389558826	MYL6;S100A1;MYL12A
NRF1 ENCODE	3/1882	0.7397704501954767	0.8384065102215402	0	0	0.7802166189606318	0.23516926008764613	RNH1;MGST3;S100A13
ZBTB33 ENCODE	1/702	0.7608462767143281	0.8442420395587595	0	0	0.7044515161490911	0.19254346619764848	RPS2
E2F4 ENCODE	1/710	0.7647839652473468	0.8442420395587595	0	0	0.6962135184984268	0.1866979283739598	ALDOA
GATA2 CHEA	1/772	0.7932307104200939	0.8644180818680509	0	0	0.6381655525624397	0.1478254126744801	S100A11
NFYA ENCODE	3/2250	0.8431123862181183	0.9071462383359501	0	0	0.6391585176631905	0.10907560506512058	LGALS1;NPC2;RPS2
ELF1 ENCODE	3/2483	0.8889854587967814	0.9306440263481939	0	0	0.5714908456843941	0.06724984260630147	CD63;RNH1;MYL12A
SIX5 ENCODE	1/1094	0.8948496841419534	0.9306440263481939	0	0	0.4426067985079879	0.04917340529375214	RRAS
RAD21 ENCODE	1/1265	0.926917741991721	0.9306440263481939	0	0	0.3792599805258033	0.028782211753058427	MYL12A
HNF4A ENCODE	1/1276	0.9286163100050726	0.9306440263481939	0	0	0.37576671694318753	0.027829147581693695	AVPI1
REST CHEA	1/1280	0.9292243768354074	0.9306440263481939	0	0	0.3745113369820172	0.027491021249041143	LGALS3
GABPA ENCODE	2/2082	0.9306440263481939	0.9306440263481939	0	0	0.4524291497975709	0.03251989745038741	RRAS;MYL12A
