NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION		21	-0.39025298	-2.1484485	0.0	0.09702759	0.799	1403	tags=90%, list=52%, signal=186%	
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		262	-0.11909583	-2.1342776	0.0	0.097397245	0.833	1488	tags=66%, list=55%, signal=132%	
GOBP_PHAGOCYTOSIS	GOBP_PHAGOCYTOSIS		60	-0.23703285	-2.1157823	0.0021881838	0.101712845	0.868	1450	tags=77%, list=54%, signal=161%	
GOBP_REGULATION_OF_PHAGOCYTOSIS	GOBP_REGULATION_OF_PHAGOCYTOSIS		25	-0.34247392	-2.0654476	0.0020533882	0.1318332	0.95	1249	tags=80%, list=46%, signal=147%	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS		18	-0.39780748	-2.0628989	0.006369427	0.12505239	0.95	1188	tags=83%, list=44%, signal=147%	
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY		24	-0.34539106	-2.0614772	0.008	0.11842928	0.954	1444	tags=88%, list=53%, signal=186%	
GOBP_INTERLEUKIN_1_PRODUCTION	GOBP_INTERLEUKIN_1_PRODUCTION		24	-0.34394786	-2.0047474	0.004008016	0.1581215	0.989	1335	tags=83%, list=49%, signal=163%	
GOBP_CHEMOKINE_PRODUCTION	GOBP_CHEMOKINE_PRODUCTION		22	-0.35972866	-1.9857038	0.006024096	0.16716345	0.994	1374	tags=86%, list=51%, signal=174%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		189	-0.12711643	-1.9737917	0.0060975607	0.17034905	0.996	1415	tags=64%, list=52%, signal=125%	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE		81	-0.1866227	-1.9624768	0.0019455253	0.17194931	0.998	1651	tags=79%, list=61%, signal=196%	
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM		15	-0.42665184	-1.9547207	0.004132231	0.17140773	0.998	1380	tags=93%, list=51%, signal=189%	
GOBP_MAST_CELL_ACTIVATION	GOBP_MAST_CELL_ACTIVATION		21	-0.36495537	-1.9510648	0.0	0.1667389	0.998	1342	tags=86%, list=50%, signal=169%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		54	-0.22172002	-1.9385374	0.011516315	0.1723691	0.998	1419	tags=74%, list=52%, signal=152%	
GOBP_HUMORAL_IMMUNE_RESPONSE	GOBP_HUMORAL_IMMUNE_RESPONSE		44	-0.24739042	-1.9377195	0.008403362	0.16584337	0.998	1866	tags=93%, list=69%, signal=295%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		43	-0.24943736	-1.9309034	0.01026694	0.16572201	0.998	1415	tags=77%, list=52%, signal=158%	
GOBP_TRANSITION_METAL_ION_HOMEOSTASIS	GOBP_TRANSITION_METAL_ION_HOMEOSTASIS		15	-0.4085375	-1.9196445	0.006060606	0.16983598	1.0	887	tags=73%, list=33%, signal=108%	
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY		15	-0.41811433	-1.9169658	0.0059405942	0.16648531	1.0	1403	tags=93%, list=52%, signal=193%	
GOBP_NEUTROPHIL_MIGRATION	GOBP_NEUTROPHIL_MIGRATION		39	-0.25799483	-1.9038067	0.002016129	0.17371757	1.0	1396	tags=77%, list=52%, signal=156%	
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE		17	-0.3881872	-1.8969059	0.0020242915	0.17418659	1.0	1665	tags=100%, list=61%, signal=258%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION		26	-0.31227958	-1.8746752	0.010121457	0.19130063	1.0	1247	tags=77%, list=46%, signal=141%	
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		34	-0.27323803	-1.869729	0.010309278	0.19027697	1.0	1262	tags=74%, list=47%, signal=136%	
GOBP_CYTOKINE_PRODUCTION	GOBP_CYTOKINE_PRODUCTION		150	-0.13426338	-1.848239	0.013752456	0.20861018	1.0	1337	tags=62%, list=49%, signal=116%	
GOBP_MYELOID_LEUKOCYTE_MIGRATION	GOBP_MYELOID_LEUKOCYTE_MIGRATION		72	-0.18439513	-1.8286853	0.0100603625	0.22523664	1.0	1396	tags=69%, list=52%, signal=139%	
GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS		96	-0.15729044	-1.8254169	0.024742268	0.22271577	1.0	1396	tags=67%, list=52%, signal=133%	
GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY		19	-0.35000977	-1.815755	0.015904572	0.22753014	1.0	913	tags=68%, list=34%, signal=102%	
GOBP_LEUKOCYTE_MIGRATION	GOBP_LEUKOCYTE_MIGRATION		136	-0.13637091	-1.8024459	0.026465029	0.23721126	1.0	1403	tags=65%, list=52%, signal=127%	
GOBP_LEUKOCYTE_CHEMOTAXIS	GOBP_LEUKOCYTE_CHEMOTAXIS		69	-0.18542488	-1.7864461	0.016427105	0.25122905	1.0	1396	tags=70%, list=52%, signal=140%	
GOBP_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_INTERLEUKIN_1_BETA_PRODUCTION		19	-0.35214245	-1.7846663	0.017716536	0.24710935	1.0	1335	tags=84%, list=49%, signal=165%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		46	-0.22091788	-1.7828099	0.012396694	0.24307096	1.0	1415	tags=74%, list=52%, signal=152%	
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_LEUKOCYTE_CELL_CELL_ADHESION		94	-0.15698303	-1.7702551	0.021956088	0.25271094	1.0	1262	tags=62%, list=47%, signal=112%	
GOBP_GLYCEROLIPID_METABOLIC_PROCESS	GOBP_GLYCEROLIPID_METABOLIC_PROCESS		41	-0.23588513	-1.7702525	0.009708738	0.24656412	1.0	1486	tags=78%, list=55%, signal=170%	
GOBP_PLASMA_MEMBRANE_ORGANIZATION	GOBP_PLASMA_MEMBRANE_ORGANIZATION		28	-0.27890712	-1.758409	0.018255578	0.25666383	1.0	511	tags=46%, list=19%, signal=57%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		25	-0.29725784	-1.7416027	0.024640657	0.27406085	1.0	1262	tags=76%, list=47%, signal=141%	
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		19	-0.33110937	-1.734742	0.02053388	0.27715224	1.0	1249	tags=79%, list=46%, signal=145%	
GOBP_GRANULOCYTE_MIGRATION	GOBP_GRANULOCYTE_MIGRATION		47	-0.21213454	-1.7252014	0.010351967	0.28496653	1.0	1396	tags=72%, list=52%, signal=147%	
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		16	-0.3595897	-1.7190698	0.029126214	0.2867416	1.0	1403	tags=88%, list=52%, signal=180%	
GOBP_NEUTROPHIL_CHEMOTAXIS	GOBP_NEUTROPHIL_CHEMOTAXIS		34	-0.2529302	-1.7177451	0.026923077	0.28255275	1.0	1396	tags=76%, list=52%, signal=156%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE		110	-0.14367765	-1.7092357	0.03426124	0.28801095	1.0	1450	tags=67%, list=54%, signal=139%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		132	-0.12907891	-1.7002114	0.016260162	0.295608	1.0	1146	tags=55%, list=42%, signal=90%	
GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		17	-0.33801678	-1.6981642	0.02742616	0.29274273	1.0	1322	tags=82%, list=49%, signal=160%	
GOBP_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_SKELETAL_SYSTEM_DEVELOPMENT		90	-0.15383731	-1.6943872	0.016981132	0.2924591	1.0	1073	tags=54%, list=40%, signal=87%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		17	-0.3383664	-1.6890864	0.028169014	0.2940911	1.0	843	tags=65%, list=31%, signal=93%	
GOBP_PATTERN_SPECIFICATION_PROCESS	GOBP_PATTERN_SPECIFICATION_PROCESS		66	-0.18088946	-1.6796126	0.026156941	0.30249688	1.0	1411	tags=70%, list=52%, signal=142%	
GOBP_INTERFERON_GAMMA_PRODUCTION	GOBP_INTERFERON_GAMMA_PRODUCTION		24	-0.2755121	-1.6559494	0.032128513	0.33296517	1.0	1293	tags=75%, list=48%, signal=142%	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION		15	-0.3587231	-1.6520376	0.05576923	0.33328193	1.0	1563	tags=93%, list=58%, signal=219%	
GOBP_CALCIUM_ION_TRANSPORT	GOBP_CALCIUM_ION_TRANSPORT		87	-0.15010917	-1.6389086	0.037254903	0.3487486	1.0	1320	tags=63%, list=49%, signal=119%	
GOBP_POSITIVE_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT		35	-0.23784594	-1.6378778	0.041749503	0.3440837	1.0	913	tags=57%, list=34%, signal=85%	
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	GOBP_REGULATION_OF_BODY_FLUID_LEVELS		109	-0.1351235	-1.636165	0.04191617	0.34128997	1.0	2135	tags=92%, list=79%, signal=416%	
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		82	-0.15330018	-1.6326983	0.039337475	0.34137696	1.0	1151	tags=57%, list=42%, signal=97%	
GOBP_CELL_KILLING	GOBP_CELL_KILLING		32	-0.24558742	-1.6311945	0.04208417	0.33807588	1.0	1206	tags=69%, list=45%, signal=122%	
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION		48	-0.20347145	-1.6310674	0.030241935	0.33262363	1.0	1322	tags=69%, list=49%, signal=132%	
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY		151	-0.116191775	-1.6257904	0.036734693	0.335268	1.0	1444	tags=64%, list=53%, signal=130%	
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	GOBP_ACTIVATION_OF_IMMUNE_RESPONSE		70	-0.16949601	-1.625305	0.048543688	0.3306965	1.0	1450	tags=70%, list=54%, signal=147%	
GOBP_METAL_ION_HOMEOSTASIS	GOBP_METAL_ION_HOMEOSTASIS		122	-0.12933837	-1.6234251	0.050314464	0.32849285	1.0	1465	tags=66%, list=54%, signal=138%	
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY		137	-0.12088636	-1.6079044	0.024439918	0.34796134	1.0	1707	tags=74%, list=63%, signal=191%	
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		179	-0.10326363	-1.6019759	0.04893617	0.35214624	1.0	2252	tags=93%, list=83%, signal=513%	
GOBP_INORGANIC_ANION_TRANSPORT	GOBP_INORGANIC_ANION_TRANSPORT		32	-0.23714748	-1.5937543	0.065259114	0.36036742	1.0	636	tags=47%, list=23%, signal=61%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE	GOBP_REGULATION_OF_DEFENSE_RESPONSE		122	-0.12739612	-1.5861772	0.046653144	0.3679977	1.0	1359	tags=62%, list=50%, signal=119%	
GOBP_SEQUESTERING_OF_CALCIUM_ION	GOBP_SEQUESTERING_OF_CALCIUM_ION		22	-0.28279257	-1.5836991	0.045548655	0.36717585	1.0	1827	tags=95%, list=67%, signal=291%	
GOBP_METAL_ION_TRANSPORT	GOBP_METAL_ION_TRANSPORT		102	-0.13586722	-1.5712502	0.032323234	0.38321224	1.0	1320	tags=62%, list=49%, signal=116%	
GOBP_CELL_ACTIVATION	GOBP_CELL_ACTIVATION		285	-0.084536225	-1.5602845	0.0655106	0.39825365	1.0	1450	tags=61%, list=54%, signal=118%	
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY		16	-0.3316701	-1.5527205	0.06584362	0.4062552	1.0	293	tags=44%, list=11%, signal=49%	
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION		69	-0.15988141	-1.5521681	0.053608246	0.4018508	1.0	1699	tags=78%, list=63%, signal=205%	
GOBP_ION_HOMEOSTASIS	GOBP_ION_HOMEOSTASIS		142	-0.1134113	-1.5480045	0.03629032	0.40439367	1.0	1465	tags=65%, list=54%, signal=134%	
GOBP_RESPONSE_TO_CHEMOKINE	GOBP_RESPONSE_TO_CHEMOKINE		26	-0.25353363	-1.5401486	0.06483301	0.41341373	1.0	1613	tags=85%, list=60%, signal=207%	
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION		16	-0.31874305	-1.53912	0.065891474	0.41000953	1.0	1513	tags=88%, list=56%, signal=197%	
GOBP_ORGANIC_ANION_TRANSPORT	GOBP_ORGANIC_ANION_TRANSPORT		60	-0.17002642	-1.5383642	0.068041235	0.40619072	1.0	1176	tags=60%, list=43%, signal=104%	
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY		63	-0.16439909	-1.537847	0.045009784	0.40210766	1.0	1458	tags=70%, list=54%, signal=148%	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		23	-0.26995048	-1.5356654	0.059304703	0.4011938	1.0	1396	tags=78%, list=52%, signal=160%	
GOBP_LYSOSOME_LOCALIZATION	GOBP_LYSOSOME_LOCALIZATION		18	-0.3034188	-1.5354716	0.06779661	0.39658076	1.0	1743	tags=94%, list=64%, signal=263%	
GOBP_REGULATION_OF_CELL_ACTIVATION	GOBP_REGULATION_OF_CELL_ACTIVATION		134	-0.114968866	-1.5336982	0.056818184	0.39475423	1.0	1484	tags=66%, list=55%, signal=138%	
GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY		30	-0.23258679	-1.5330822	0.078028746	0.3911729	1.0	913	tags=57%, list=34%, signal=85%	
GOBP_MICROGLIAL_CELL_ACTIVATION	GOBP_MICROGLIAL_CELL_ACTIVATION		16	-0.3144031	-1.5252049	0.047717843	0.40035585	1.0	1694	tags=94%, list=63%, signal=249%	
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		72	-0.15192454	-1.5155298	0.04347826	0.41294554	1.0	1444	tags=68%, list=53%, signal=142%	
GOBP_ASTROCYTE_DIFFERENTIATION	GOBP_ASTROCYTE_DIFFERENTIATION		21	-0.27380952	-1.5106696	0.0625	0.4165169	1.0	684	tags=52%, list=25%, signal=70%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION		21	-0.2764137	-1.502694	0.0625	0.426489	1.0	1322	tags=76%, list=49%, signal=148%	
GOBP_CELL_RECOGNITION	GOBP_CELL_RECOGNITION		45	-0.18783784	-1.5023836	0.06998158	0.42215377	1.0	1728	tags=82%, list=64%, signal=223%	
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS		15	-0.32271716	-1.4937894	0.071283095	0.4334092	1.0	757	tags=60%, list=28%, signal=83%	
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	GOBP_MYELOID_LEUKOCYTE_ACTIVATION		127	-0.11583524	-1.4923002	0.087576374	0.43106055	1.0	1707	tags=74%, list=63%, signal=191%	
GOBP_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_GUIDANCE		78	-0.14546971	-1.4890839	0.07515658	0.43230563	1.0	556	tags=35%, list=21%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION		43	-0.19392349	-1.4817574	0.076	0.44209293	1.0	1563	tags=77%, list=58%, signal=179%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		27	-0.24061644	-1.4715028	0.08921162	0.4574619	1.0	1563	tags=81%, list=58%, signal=191%	
GOBP_MEMBRANE_INVAGINATION	GOBP_MEMBRANE_INVAGINATION		26	-0.2419794	-1.4692733	0.09141791	0.4570498	1.0	1644	tags=85%, list=61%, signal=213%	
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION		57	-0.16611098	-1.4671689	0.06889353	0.45615652	1.0	1414	tags=68%, list=52%, signal=140%	
GOBP_AXIS_SPECIFICATION	GOBP_AXIS_SPECIFICATION		16	-0.29943374	-1.4668411	0.07933194	0.4519821	1.0	1565	tags=88%, list=58%, signal=206%	
GOBP_RESPONSE_TO_INTERFERON_GAMMA	GOBP_RESPONSE_TO_INTERFERON_GAMMA		40	-0.20175157	-1.4656637	0.09939148	0.44952077	1.0	1562	tags=78%, list=58%, signal=180%	
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	GOBP_ANION_TRANSMEMBRANE_TRANSPORT		82	-0.13865398	-1.4637933	0.0746888	0.44868007	1.0	760	tags=41%, list=28%, signal=56%	
GOBP_ICOSANOID_METABOLIC_PROCESS	GOBP_ICOSANOID_METABOLIC_PROCESS		23	-0.25803685	-1.4563174	0.095918365	0.45834365	1.0	1428	tags=78%, list=53%, signal=164%	
GOBP_COAGULATION	GOBP_COAGULATION		80	-0.1414321	-1.4515948	0.082840234	0.46274948	1.0	2135	tags=93%, list=79%, signal=424%	
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS		19	-0.27769518	-1.4497223	0.09411765	0.46160668	1.0	1963	tags=100%, list=72%, signal=361%	
GOBP_CELLULAR_EXTRAVASATION	GOBP_CELLULAR_EXTRAVASATION		23	-0.2516268	-1.4493157	0.08467742	0.45791027	1.0	1563	tags=83%, list=58%, signal=194%	
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS		19	-0.28334963	-1.446147	0.09513742	0.45942202	1.0	522	tags=47%, list=19%, signal=58%	
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE		16	-0.29650947	-1.4452735	0.0872093	0.45684913	1.0	557	tags=50%, list=21%, signal=63%	
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS		27	-0.23278646	-1.4448122	0.09248555	0.4533846	1.0	1584	tags=81%, list=58%, signal=194%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION		87	-0.1325127	-1.4410181	0.080827065	0.4563483	1.0	1335	tags=62%, list=49%, signal=118%	
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION		89	-0.1320525	-1.4379153	0.09631147	0.45789176	1.0	1390	tags=64%, list=51%, signal=127%	
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		25	-0.24836068	-1.4342511	0.09484536	0.46042833	1.0	418	tags=40%, list=15%, signal=47%	
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS		21	-0.26339287	-1.4314921	0.105788425	0.46174452	1.0	1486	tags=81%, list=55%, signal=178%	
GOBP_REGULATION_OF_CELL_KILLING	GOBP_REGULATION_OF_CELL_KILLING		19	-0.2745451	-1.4299799	0.09218437	0.46077552	1.0	1116	tags=68%, list=41%, signal=116%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION		36	-0.20276843	-1.428966	0.10337972	0.458543	1.0	1265	tags=67%, list=47%, signal=123%	
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE		16	-0.2875743	-1.4272085	0.107074566	0.4578223	1.0	1089	tags=69%, list=40%, signal=114%	
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS		33	-0.21198532	-1.4267942	0.091816366	0.45452547	1.0	1486	tags=76%, list=55%, signal=166%	
GOBP_GRANULOCYTE_CHEMOTAXIS	GOBP_GRANULOCYTE_CHEMOTAXIS		41	-0.1953231	-1.4264913	0.1017964	0.45110363	1.0	1396	tags=71%, list=52%, signal=144%	
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING		16	-0.28717974	-1.426473	0.10294118	0.44721308	1.0	1598	tags=88%, list=59%, signal=212%	
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE		35	-0.20628273	-1.4251966	0.10282258	0.44562906	1.0	1694	tags=83%, list=63%, signal=218%	
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		35	-0.21054602	-1.422983	0.091603056	0.44604102	1.0	599	tags=43%, list=22%, signal=54%	
GOBP_INTERLEUKIN_8_PRODUCTION	GOBP_INTERLEUKIN_8_PRODUCTION		17	-0.28959444	-1.4204726	0.1010101	0.44695127	1.0	1293	tags=76%, list=48%, signal=145%	
GOBP_REGIONALIZATION	GOBP_REGIONALIZATION		53	-0.16841184	-1.416942	0.09484536	0.44983345	1.0	1496	tags=72%, list=55%, signal=157%	
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS		20	-0.26506135	-1.4161718	0.09202454	0.44736263	1.0	1320	tags=75%, list=49%, signal=145%	
