NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		38	0.65951055	4.822004	0.0	0.0	0.0	590	tags=87%, list=22%, signal=109%	
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_REGULATION_OF_CELL_CYCLE_PROCESS		105	0.39362523	4.7150617	0.0	0.0	0.0	651	tags=62%, list=24%, signal=78%	
GOBP_DNA_PACKAGING	GOBP_DNA_PACKAGING		31	0.7029319	4.6177816	0.0	0.0	0.0	476	tags=87%, list=18%, signal=104%	
GOBP_MITOTIC_NUCLEAR_DIVISION	GOBP_MITOTIC_NUCLEAR_DIVISION		60	0.5064553	4.558241	0.0	0.0	0.0	644	tags=73%, list=24%, signal=94%	
GOBP_DNA_REPLICATION	GOBP_DNA_REPLICATION		36	0.63140666	4.5438924	0.0	0.0	0.0	644	tags=86%, list=24%, signal=111%	
GOBP_ORGANELLE_FISSION	GOBP_ORGANELLE_FISSION		85	0.4118589	4.466644	0.0	0.0	0.0	958	tags=75%, list=35%, signal=113%	
GOBP_DNA_METABOLIC_PROCESS	GOBP_DNA_METABOLIC_PROCESS		98	0.39270666	4.399046	0.0	0.0	0.0	494	tags=56%, list=18%, signal=66%	
GOBP_SPINDLE_ORGANIZATION	GOBP_SPINDLE_ORGANIZATION		27	0.7104151	4.388232	0.0	0.0	0.0	602	tags=93%, list=22%, signal=118%	
GOBP_CELL_CYCLE_PHASE_TRANSITION	GOBP_CELL_CYCLE_PHASE_TRANSITION		78	0.4176388	4.329845	0.0	0.0	0.0	602	tags=63%, list=22%, signal=78%	
GOBP_CYTOSKELETON_ORGANIZATION	GOBP_CYTOSKELETON_ORGANIZATION		258	0.2378621	4.31012	0.0	0.0	0.0	1117	tags=63%, list=41%, signal=97%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		20	0.80066943	4.2752376	0.0	0.0	0.0	555	tags=100%, list=20%, signal=125%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION		91	0.37970853	4.1795235	0.0	0.0	0.0	1059	tags=76%, list=39%, signal=120%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE		80	0.39817896	4.1622496	0.0	0.0	0.0	476	tags=56%, list=18%, signal=66%	
GOBP_DNA_REPAIR	GOBP_DNA_REPAIR		39	0.57372516	4.1111	0.0	0.0	0.0	551	tags=77%, list=20%, signal=95%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS		26	0.6684395	4.07916	0.0	0.0	0.0	602	tags=88%, list=22%, signal=113%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		36	0.58164984	4.0775666	0.0	0.0	0.0	476	tags=75%, list=18%, signal=90%	
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE		86	0.37857413	4.0314584	0.0	0.0	0.0	644	tags=60%, list=24%, signal=77%	
GOBP_MRNA_METABOLIC_PROCESS	GOBP_MRNA_METABOLIC_PROCESS		53	0.47317573	4.015312	0.0	0.0	0.0	889	tags=79%, list=33%, signal=116%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS		45	0.4988739	4.0078454	0.0	0.0	0.0	476	tags=67%, list=18%, signal=80%	
GOBP_CELL_CYCLE_CHECKPOINT	GOBP_CELL_CYCLE_CHECKPOINT		27	0.6451653	3.996956	0.0	0.0	0.0	476	tags=81%, list=18%, signal=98%	
GOBP_CYTOKINESIS	GOBP_CYTOKINESIS		33	0.5846243	3.995491	0.0	0.0	0.0	651	tags=82%, list=24%, signal=106%	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION		32	0.58078074	3.9485931	0.0	0.0	0.0	476	tags=75%, list=18%, signal=90%	
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		55	0.452867	3.9289396	0.0	0.0	0.0	521	tags=64%, list=19%, signal=77%	
GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION		19	0.75310117	3.8903613	0.0	0.0	0.0	397	tags=89%, list=15%, signal=104%	
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT	GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT		22	0.69318604	3.8667734	0.0	0.0	0.0	476	tags=86%, list=18%, signal=104%	
GOBP_METAPHASE_PLATE_CONGRESSION	GOBP_METAPHASE_PLATE_CONGRESSION		15	0.81180406	3.8599312	0.0	0.0	0.0	521	tags=100%, list=19%, signal=123%	
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		25	0.6297317	3.79999	0.0	0.0	0.0	476	tags=80%, list=18%, signal=96%	
GOBP_CHROMOSOME_LOCALIZATION	GOBP_CHROMOSOME_LOCALIZATION		16	0.8121055	3.7614045	0.0	0.0	0.0	521	tags=100%, list=19%, signal=123%	
GOBP_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	GOBP_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY		20	0.7083117	3.749487	0.0	0.0	0.0	397	tags=85%, list=15%, signal=99%	
GOBP_RNA_PROCESSING	GOBP_RNA_PROCESSING		63	0.41118672	3.7464302	0.0	0.0	0.0	889	tags=73%, list=33%, signal=106%	
GOBP_MITOTIC_SPINDLE_ORGANIZATION	GOBP_MITOTIC_SPINDLE_ORGANIZATION		21	0.6875	3.7205732	0.0	0.0	0.0	602	tags=90%, list=22%, signal=115%	
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS		71	0.36929384	3.595826	0.0	0.0	0.0	551	tags=56%, list=20%, signal=69%	
GOBP_DOUBLE_STRAND_BREAK_REPAIR	GOBP_DOUBLE_STRAND_BREAK_REPAIR		19	0.6720016	3.571502	0.0	0.0	0.0	330	tags=79%, list=12%, signal=89%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE		62	0.383587	3.5659368	0.0	0.0	0.0	644	tags=61%, list=24%, signal=79%	
GOBP_CHROMATIN_ORGANIZATION	GOBP_CHROMATIN_ORGANIZATION		57	0.3883266	3.5633757	0.0	0.0	0.0	490	tags=56%, list=18%, signal=67%	
GOBP_MICROTUBULE_BASED_PROCESS	GOBP_MICROTUBULE_BASED_PROCESS		123	0.27995962	3.5633047	0.0	0.0	0.0	1059	tags=66%, list=39%, signal=103%	
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE		96	0.3102995	3.529958	0.0	0.0	0.0	712	tags=56%, list=26%, signal=74%	
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS		16	0.7109868	3.454667	0.0	0.0	0.0	624	tags=94%, list=23%, signal=121%	
GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS		16	0.7299248	3.4382987	0.0	0.0	0.0	573	tags=94%, list=21%, signal=118%	
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION		252	0.19922672	3.4097586	0.0	0.0	0.0	1122	tags=60%, list=41%, signal=92%	
GOBP_MRNA_PROCESSING	GOBP_MRNA_PROCESSING		35	0.4776365	3.3953497	0.0	0.0	0.0	889	tags=80%, list=33%, signal=118%	
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE		49	0.42341566	3.3834946	0.0	0.0	0.0	476	tags=59%, list=18%, signal=71%	
GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS		91	0.3087207	3.3575017	0.0	0.0	0.0	1096	tags=70%, list=40%, signal=114%	
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL		77	0.3331376	3.3307416	0.0	0.0	0.0	1022	tags=70%, list=38%, signal=109%	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS		21	0.60230654	3.3155723	0.0	0.0	0.0	573	tags=81%, list=21%, signal=102%	
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION		63	0.3609222	3.3010037	0.0	0.0	0.0	1022	tags=73%, list=38%, signal=115%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS		154	0.22999465	3.2700863	0.0	0.0	0.0	889	tags=55%, list=33%, signal=77%	
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION		29	0.5154014	3.2634094	0.0	0.0	0.0	486	tags=69%, list=18%, signal=83%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS		51	0.3768424	3.2241263	0.0	0.0	0.0	644	tags=61%, list=24%, signal=78%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		17	0.6597107	3.2019153	0.0	0.0	0.0	454	tags=82%, list=17%, signal=98%	
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS		65	0.3417142	3.1944463	0.0	0.0	0.0	1096	tags=74%, list=40%, signal=121%	
GOBP_REGULATION_OF_CYTOKINESIS	GOBP_REGULATION_OF_CYTOKINESIS		23	0.54657	3.1390984	0.0	0.0	0.0	651	tags=78%, list=24%, signal=102%	
GOBP_RNA_SPLICING	GOBP_RNA_SPLICING		33	0.46500885	3.1037095	0.0	1.9716395E-5	0.001	889	tags=79%, list=33%, signal=116%	
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION		51	0.36460412	3.052261	0.0	1.9422123E-5	0.001	889	tags=69%, list=33%, signal=100%	
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS		171	0.20486501	3.0518138	0.0	1.9136502E-5	0.001	889	tags=52%, list=33%, signal=73%	
GOBP_DNA_RECOMBINATION	GOBP_DNA_RECOMBINATION		26	0.49991402	3.0224886	0.0	1.885916E-5	0.001	429	tags=65%, list=16%, signal=77%	
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS		47	0.36888754	2.9813282	0.0	7.523589E-5	0.004	1092	tags=77%, list=40%, signal=126%	
GOBP_NCRNA_PROCESSING	GOBP_NCRNA_PROCESSING		20	0.54211605	2.9600184	0.0	7.4176234E-5	0.004	573	tags=75%, list=21%, signal=94%	
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS		25	0.5162295	2.9583511	0.0	7.314601E-5	0.004	889	tags=84%, list=33%, signal=124%	
GOBP_NCRNA_METABOLIC_PROCESS	GOBP_NCRNA_METABOLIC_PROCESS		25	0.48192248	2.9409566	0.0	1.2527047E-4	0.007	656	tags=72%, list=24%, signal=94%	
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION		194	0.18818428	2.921301	0.0	1.2357761E-4	0.007	964	tags=53%, list=36%, signal=77%	
GOBP_PROTEIN_POLYUBIQUITINATION	GOBP_PROTEIN_POLYUBIQUITINATION		30	0.45472193	2.9155731	0.0	1.391042E-4	0.008	948	tags=80%, list=35%, signal=122%	
GOBP_DNA_INTEGRITY_CHECKPOINT	GOBP_DNA_INTEGRITY_CHECKPOINT		17	0.59234333	2.8969715	0.0	1.5470895E-4	0.009	476	tags=76%, list=18%, signal=92%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		44	0.38264543	2.8734422	0.0	1.6899369E-4	0.01	1011	tags=75%, list=37%, signal=118%	
GOBP_ORGANELLE_LOCALIZATION	GOBP_ORGANELLE_LOCALIZATION		116	0.22627896	2.8295176	0.0	1.6682711E-4	0.01	1047	tags=60%, list=39%, signal=94%	
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY		133	0.21561377	2.827846	0.0	1.8095825E-4	0.011	1236	tags=66%, list=46%, signal=116%	
GOBP_CHROMATIN_REMODELING	GOBP_CHROMATIN_REMODELING		19	0.54108787	2.7969313	0.0	1.7869627E-4	0.011	397	tags=68%, list=15%, signal=80%	
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		17	0.564483	2.753745	0.0	2.2520793E-4	0.014	551	tags=76%, list=20%, signal=95%	
GOBP_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEIN_CATABOLIC_PROCESS		91	0.25330552	2.747928	0.0	2.2246147E-4	0.014	1122	tags=66%, list=41%, signal=109%	
GOBP_REGULATION_OF_CELL_DIVISION	GOBP_REGULATION_OF_CELL_DIVISION		42	0.36145484	2.7468343	0.0	2.3537932E-4	0.015	712	tags=62%, list=26%, signal=83%	
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_MACROMOLECULE_CATABOLIC_PROCESS		128	0.2145668	2.7342374	0.0	2.9483088E-4	0.019	1096	tags=61%, list=40%, signal=98%	
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		59	0.30393988	2.6806326	0.0	4.749968E-4	0.031	1122	tags=71%, list=41%, signal=119%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		28	0.42223054	2.6747487	0.0	4.694736E-4	0.031	1189	tags=86%, list=44%, signal=151%	
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION		182	0.17608294	2.6703744	0.0	4.640773E-4	0.031	1236	tags=62%, list=46%, signal=107%	
GOBP_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		109	0.22523285	2.6677969	0.0	4.894776E-4	0.033	1004	tags=59%, list=37%, signal=90%	
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION		38	0.3629234	2.6674497	0.0	4.8397784E-4	0.033	598	tags=58%, list=22%, signal=73%	
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS		36	0.36821923	2.6248052	0.0	6.673004E-4	0.046	896	tags=69%, list=33%, signal=102%	
GOBP_INTRACELLULAR_TRANSPORT	GOBP_INTRACELLULAR_TRANSPORT		181	0.17544279	2.6247938	0.0	6.5996737E-4	0.046	1127	tags=58%, list=42%, signal=93%	
GOBP_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION		219	0.15620287	2.6194615	0.0	7.111919E-4	0.05	946	tags=49%, list=35%, signal=70%	
GOBP_MEIOTIC_CELL_CYCLE	GOBP_MEIOTIC_CELL_CYCLE		31	0.39431205	2.6101725	0.001992032	7.863983E-4	0.056	516	tags=58%, list=19%, signal=71%	
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	GOBP_MEIOTIC_CELL_CYCLE_PROCESS		29	0.39963973	2.609588	0.0	7.780324E-4	0.056	516	tags=59%, list=19%, signal=72%	
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION		64	0.27528358	2.6094239	0.0	7.698426E-4	0.056	964	tags=63%, list=36%, signal=95%	
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		102	0.22389948	2.5828948	0.0	9.679296E-4	0.069	1540	tags=78%, list=57%, signal=175%	
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		22	0.46405253	2.581235	0.0	9.57951E-4	0.069	476	tags=64%, list=18%, signal=77%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS		245	0.14819108	2.5689263	0.0	0.001001526	0.072	1016	tags=51%, list=38%, signal=74%	
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	GOBP_CELLULAR_COMPONENT_DISASSEMBLY		75	0.25196663	2.5506737	0.0	0.0011108236	0.081	744	tags=52%, list=27%, signal=70%	
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS		41	0.3341408	2.54198	0.0	0.0011925314	0.086	1354	tags=83%, list=50%, signal=163%	
GOBP_CELL_CYCLE_ARREST	GOBP_CELL_CYCLE_ARREST		34	0.37393072	2.5403275	0.0	0.001193982	0.087	1150	tags=79%, list=42%, signal=136%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS		213	0.15255395	2.5303242	0.0	0.0013130674	0.097	712	tags=40%, list=26%, signal=50%	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		21	0.46168154	2.5196538	0.0	0.0014138083	0.105	1338	tags=95%, list=49%, signal=187%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		54	0.29799122	2.501198	0.0	0.0015528391	0.114	1064	tags=69%, list=39%, signal=111%	
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GOBP_RESPONSE_TO_PEPTIDE_HORMONE		69	0.2579381	2.4989042	0.0	0.0015510779	0.115	967	tags=61%, list=36%, signal=92%	
GOBP_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS		229	0.14426506	2.4986553	0.0	0.0015364451	0.115	907	tags=47%, list=33%, signal=64%	
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS		50	0.2967732	2.4921932	0.0	0.0015831324	0.118	1052	tags=68%, list=39%, signal=109%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		32	0.36549774	2.4873557	0.0	0.0016168348	0.122	883	tags=69%, list=33%, signal=101%	
GOBP_ACTIN_FILAMENT_BASED_PROCESS	GOBP_ACTIN_FILAMENT_BASED_PROCESS		182	0.16427204	2.4839785	0.0	0.0016497471	0.126	1117	tags=57%, list=41%, signal=90%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		240	0.1416819	2.4596927	0.0	0.0019469975	0.146	1173	tags=56%, list=43%, signal=90%	
GOBP_REGULATION_OF_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_REPLICATION		17	0.49403462	2.4563837	0.0	0.0020107415	0.151	900	tags=82%, list=33%, signal=123%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		74	0.24067903	2.4545999	0.0	0.0020286997	0.153	1122	tags=65%, list=41%, signal=108%	
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		36	0.34277964	2.4452837	0.001984127	0.0022435037	0.17	964	tags=69%, list=36%, signal=106%	
GOBP_REGULATION_OF_PROTEIN_STABILITY	GOBP_REGULATION_OF_PROTEIN_STABILITY		23	0.42214057	2.4402795	0.002004008	0.0022929157	0.176	1103	tags=83%, list=41%, signal=138%	
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS		49	0.29312566	2.4334757	0.0	0.0024572432	0.19	712	tags=55%, list=26%, signal=73%	
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION		88	0.22264665	2.432606	0.0	0.00243606	0.19	1047	tags=60%, list=39%, signal=95%	
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS		105	0.2028418	2.4205174	0.0	0.002560217	0.199	1122	tags=61%, list=41%, signal=100%	
GOBP_RNA_CATABOLIC_PROCESS	GOBP_RNA_CATABOLIC_PROCESS		25	0.40117732	2.387161	0.0	0.003352586	0.255	656	tags=64%, list=24%, signal=84%	
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL		20	0.4467832	2.382556	0.0	0.0034229863	0.263	423	tags=60%, list=16%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE		18	0.4541063	2.3747296	0.0	0.00356983	0.273	583	tags=67%, list=22%, signal=84%	
GOBP_RESPONSE_TO_STARVATION	GOBP_RESPONSE_TO_STARVATION		16	0.4932696	2.3729663	0.0020408162	0.003596029	0.276	1041	tags=88%, list=38%, signal=141%	
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS		50	0.28600222	2.3725169	0.0	0.0035665534	0.276	1189	tags=72%, list=44%, signal=126%	
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS		31	0.35292342	2.3364255	0.0	0.0046045375	0.342	889	tags=68%, list=33%, signal=100%	
GOBP_ORGANELLE_ASSEMBLY	GOBP_ORGANELLE_ASSEMBLY		95	0.20206985	2.3294957	0.0	0.004726136	0.356	754	tags=47%, list=28%, signal=63%	
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS		132	0.17956045	2.3294632	0.0019646366	0.004698872	0.357	1096	tags=58%, list=40%, signal=92%	
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	GOBP_AMIDE_BIOSYNTHETIC_PROCESS		55	0.26891142	2.3179748	0.0	0.0050437604	0.385	1354	tags=76%, list=50%, signal=150%	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		18	0.45317727	2.3169408	0.0	0.005064797	0.388	1338	tags=94%, list=49%, signal=185%	
