"","V1","V2","V3","V4"
"H3F3B",0.482626178979922,-0.284703499152231,0.999696120917574,-0.218346079044975
"PFN1",0.626277385205328,1.2594233533041,-0.192727123297688,0.186458054224436
"RPL6",-0.0751674177893393,-0.480218919680091,-0.52731186360813,-0.0910959177997841
"RPS5",0.665994827666841,-0.184304872962188,0.294652011793629,-0.252560460131962
"EEF1B2",-0.19865922721002,-0.0252858244465681,-0.561266439559013,-0.0388543999794274
"RPS14",0.026163229791143,-0.337826674776395,-0.176238802858541,-0.0801514158927507
"RPL38",0.482833339954671,-0.559189785261612,-0.657368114825421,-0.271250690861498
"MT-ND5",0.598525889603657,0.756499374709466,0.239461239997863,0.0195833514687252
"PTMA",0.52798084819227,0.212539065156042,0.142145222899199,0.134469174549048
"RAN",-0.131401639183069,0.202241015677759,-0.0734495824293081,-0.20326767112164
"RPL19",0.595024167776266,-0.416468647849154,0.137314777746785,-0.413027669511007
"RPL27",0.254991076910738,-0.780542273407701,-0.382763233131472,-0.12485420755596
"RPS6",0.217149143189846,-0.709054180310434,0.051587494061939,-0.214010468878597
"UQCRH",-0.198276072835591,-0.370227379238812,-0.355062317834581,0.33635382506881
"RPL32",0.558776171957807,-0.139150642989058,-0.0764666693037933,-0.548396283837198
"TPI1",-0.269114473033597,-0.0585273835123813,0.451482039284129,0.199679050029264
"SLC25A5",-0.0373241817701646,-0.446597410739352,-0.00438842371389034,-0.212384024149537
"RPL14",0.604339100689674,-0.191920302345437,-0.57158839484449,-0.620511229354797
"RPS28",0.83775899463192,-0.674929492512159,0.371482889007594,-0.454360159185355
"HNRNPC",0.51354865920094,0.3137305313721,0.3032632311956,-0.192748789398596
"OAZ1",-0.249339941570185,-0.300074976856601,0.474712966100802,-0.240746121146392
"CHCHD2",-0.0457792961214936,-0.223458796273062,0.628269996933896,0.0886376697141597
"RPL5",0.391353353015935,-0.29613495901033,-0.667659380994166,0.0017871144269998
"YWHAE",0.293084272352555,-0.403701411818224,0.0806606592891322,0.0640473846322917
"RPL23",0.449985660400569,-0.590163552341899,-0.419729462962012,-0.318504195866361
"RPS24",0.340929007293893,-0.165428898201713,-0.241542247745245,-0.00147077459706101
"SET",0.308352476956895,-0.131941824912048,0.356293614497374,-0.211415846555005
"RPL31",0.14355316679084,-0.427893825228623,-0.517423009896821,0.150839699700327
"PKM",0.96536536216533,0.138600557604328,0.259351126048979,0.0457200716209154
"EIF4G2",-0.171383631824557,0.016038589977368,0.674342639862836,0.393068520065495
"RPS18",0.176383152373865,-0.166755590308793,-0.449284108999393,-0.134468815036974
"ERH",0.206786001923218,0.0190494253720964,0.662896130784615,-0.0261717990380385
"RPS8",0.364572310216942,-0.31171123379498,-0.527417472557148,-0.0843112822398197
"SLC25A3",-0.204615479305151,0.0195468935585533,-0.247618624345293,-0.179462134281684
"RPL3",0.113273974428017,-0.310442568579993,-0.650127595882853,-0.127594793691172
"ATP5G3",-0.145421616723001,-0.58799277964511,-0.620753263560577,-0.0810689180099531
"PSMB1",0.274620770182842,0.356625186001547,0.119970973739736,-0.277296988365771
"NDUFA4",0.00842806766117747,-0.302923424372041,0.0643772076979645,-0.142922610539557
"RPL35",0.508552704458196,-0.450577640302587,-0.143848475995569,-0.162228096491527
"TBCA",0.0559348018368266,0.126496499417973,0.2430614614138,-0.0455381842607884
"MT-RNR1",0.880012873144074,0.484920251630544,0.935238925764008,0.646062178883214
"COX6C",-0.318107157049051,-0.709967403413183,-0.130551802834278,0.349493637424114
"NPM1",0.304480376630877,0.0672188537190937,-0.128224876197254,-0.159390247463895
"RPL35A",0.518523096991989,-0.433347601274097,-0.0746546358543032,-0.414328269938537
"ENO1",0.636617243541992,-0.125630366061709,-0.0631460995801265,-0.0596851312610286
"LDHB",0.450647402186837,-0.297627493485628,-0.274735867944814,-0.187549718653815
"CSDE1",0.0744590254888743,0.23358753896212,-0.401019545107544,-0.16635023615302
"PEBP1",0.133948971836128,-0.400707295961146,0.374354873979319,0.119683503520357
"GNAS",0.0311080655048324,-0.382853841270032,0.325068915652955,-0.45429173566929
"MARCKSL1",0.410276301959455,0.157302407348606,0.362402238038519,-0.124442770421115
"ATP5A1",0.0368066877633891,-0.439994076906328,0.0560309829225582,-0.00937889542331255
"CYCS",0.000397100397562411,-0.0790501669901424,-0.0844441332167534,0.232205800076653
"TUBB2B",-0.397627027209837,0.219326746096321,0.440804839410421,-0.27634818760968
"RPLP0",-0.0614363352163196,-0.394309604133082,-0.0667832741474391,0.0324929729661754
"DYNLL1",0.104556762181857,0.333355882830908,0.735941295222571,-0.0164617006651152
"CD63",-0.272743736087724,-0.180643190193436,0.119951084234275,0.0488220741891894
"HMGB1",0.791617014409635,-0.352280596895937,-0.0938386860130973,-0.417012829212239
"DDX5",0.0792878185633753,0.276733306170992,-0.179223428177148,-0.0477076161539555
"RPL18A",0.474325047602337,-0.424382545751936,-0.49088631094234,-0.451858830740841
"ATP5E",-0.213781504896932,-0.432547916344714,-0.250611147899485,0.0532195872907635
"CCT2",0.13114944564076,0.153061209206231,-0.525378645259803,-0.116045490271892
"COX5A",0.149164489971472,-0.31641388579809,-0.135804680732154,-0.122022346892198
"FTL",-0.275493628772037,-0.593961451359718,-0.25659676024247,0.744218190334809
"COX7A2",-0.294008330764481,-0.357836761736376,0.499925087276977,0.322749228461433
"ARF1",-0.0711218168243702,-0.104273227820568,0.303900886009971,0.253640266436081
"PGK1-1",0.236086409454263,-0.398149712750387,-0.246492715263647,0.251035950943379
"RPL24",0.531780359408096,-0.555631955609666,-0.42392188548182,-0.301061946064817
"YWHAZ",-0.526336265750873,-0.26084995312054,0.411710240605542,0.276653436872685
"RPL12",0.354498059260867,-0.369630032452091,-0.0735689322034836,-0.117620979207674
"RPS11",0.843858045002765,-0.122679622107297,0.37952599927686,-0.213134829839586
"TMBIM6",-0.23781865564571,-0.226687259519735,0.149694988945865,0.573282111224181
"RPL8",0.33174818070419,-0.424082736721299,0.582519395948093,0.093622214104131
"SNRPD2",0.355923115636453,-0.136072522736059,0.225170699813887,-0.0740454332909009
"RPL9",0.432335762424633,-0.367866507124319,-0.250787311729754,-0.200870184564267
"RHOA",0.357151174090621,0.688243728199794,0.186353260917542,-0.323974826788799
"RPL18",0.794764150543746,-0.245379507844041,0.304682394274443,-0.160901942929051
"PRDX1",0.0746925234298479,-0.243933138022709,-0.296920386551578,0.208251932208629
"TOMM7",-0.0543663054338144,-0.0315864663486836,-0.321176361840217,0.359131149524454
"SOD1",0.143585300442076,-0.474956047848876,-0.0193338074453719,0.101314218976475
"EEF1A1",0.330497054022888,0.10800851891493,0.23824160600596,0.371827014741804
"TMEM258",-0.256758573132199,0.0245306152307514,0.354018261423587,0.292107553361886
"COX6B1",0.0582910332512958,-0.220460679731737,0.366232892263166,0.242860584600203
"C6orf48",-0.209474431314981,-0.122015206637584,0.0453582591965402,0.495035225764383
"NCL",0.799777367613608,0.540538212863653,-0.112703506148262,-0.185527056729935
"CCT3",0.446353191102226,0.254369262269007,-0.0850862338033093,-0.275830325004248
"YWHAQ",-0.0362259358423962,0.23291062941304,0.122606908931231,-0.0199727432893684
"RPS7",0.655706322214604,-0.25822818734978,-0.591348407981265,-0.18371518354236
"RPL4",0.466253076225592,-0.167256273295527,0.0461521584408404,-0.0367875469032695
"SRSF2",0.187493777196076,0.438728985818331,0.0479445710346874,0.0187469258622359
"HSPB1",0.0400313344798527,0.541368085387099,0.477530201551612,-0.00689758132242099
"TMED2",-0.108043472679687,-0.0926897933338438,0.191434741957189,0.47763137017888
"PCBP1",0.0356555958172355,0.27283696494277,-0.231308807061119,-0.0304763066590121
"HSPD1",0.564135865828241,-0.275216649392177,-0.399533929592937,0.135490275360366
"RPS21",0.219469857738127,-0.391259113301811,-0.3332788095483,0.117540912620727
"RPL34",0.0418026109045143,-0.295319749497998,-0.200179220647734,-0.174120976569763
"HMGN1",-0.0449298525784567,-0.273687073590105,0.00527550232404837,0.0304181736465521
"GSTP1",-0.378135256966902,-0.200067850311848,-0.519507248214623,0.205027688361323
"RPSA",0.244647557964621,-0.254460871293324,-0.371821108602827,-0.312042575501891
"SERBP1",0.363601754810913,0.0349373191754817,-0.102057462939862,0.1218026337656
"SNRPF",0.212450730434043,-0.199755550533102,-0.141604516069096,-0.173660385482682
"CBX3",0.164680105162533,-0.255855738618698,0.614247668275489,-0.0124820978874591
"PCNA",0.184661825271092,-0.327235092572599,0.467180349096526,0.112983581531021
"EIF5A",0.0749100025824005,1.14575466183681,-0.604292351773883,0.0603209376859979
"YWHAB",0.157954188041375,0.18175651862162,-0.0297752078834959,0.46663248984395
"H2AFY",-0.280513076393503,-0.111771245862006,0.904615548400489,0.110493162488894
"RPS15A",0.274282702287949,-0.43796367541335,-0.0456149583774289,0.0331177810343124
"CDKN2A",0.382381610796332,-0.358308263898341,0.660925640080495,-0.110595972578133
"ALDH1A1",-0.791930514048172,0.907412155235274,-0.38563396957665,0.746443169525417
"SHFM1",-0.358116313788133,-0.310609318996485,0.148234636411661,-0.0421350620845229
"PARP1",0.247435388137736,-0.0557629987432864,0.396088661143178,-0.0171738054019099
"SLC25A39",0.464702139738565,0.11441657710279,-0.0111641053178607,0.179835852212155
"UBL5",-0.0395478057074275,-0.274768819767873,0.271163044424859,-0.0907813954365588
"HNRNPA3",0.236322482016286,0.165588479731342,-0.228971787502571,-0.154326708088502
"EIF4B",0.228264916349333,0.175152962007601,-0.0915539454001433,0.552982197949455
"LAPTM4B",-0.215782087595633,-0.443052815727099,0.47076788152752,0.503292527475458
"RPS13",0.0936526590534465,-0.332852425346924,-0.0402811392474327,-0.233641674859111
"HN1",0.366572879970446,-0.297584616218434,0.0898213913538344,-0.401698001384865
"NDUFA1",0.082132126433273,-0.413090794675724,0.27176340175242,0.0409260467821526
"CLTC",-0.0911629356719478,0.678475534853121,0.344215692749365,0.220736952052704
"CCT6A",0.11964812802588,0.277481788574678,0.294661049299952,0.107415361215922
"PSMA3",-0.244689812043991,-0.231829634710212,-0.395426091998277,-0.257475128050926
"MORF4L2",-0.0771789483953477,-0.268822487298278,0.0370927067974725,0.308787298491435
"SUB1",-0.156447404222149,-0.206027645385047,0.0689083145646884,-0.152849633258742
"HLA-A",-0.382757203715643,0.0696733611193478,-0.157246541702555,0.83576280454002
"PTGES3",-0.0206138893731792,-0.119987841905132,0.269069842399597,0.0184105649043925
"PPP2R1A",0.295176211490632,0.523545461280636,0.383521336966117,0.200170473284255
"CANX",-0.0921999895524692,-0.171617991949225,0.832135178598816,0.668353297792332
"CCT7",0.437758681610881,0.177242884521237,0.0682629242527559,-0.168474199785483
"TUBA1A",-0.106967378077433,-0.465083360223624,1.4356804203861,-0.666070471099158
"TXN",0.284088124928229,-0.51073922425507,-0.24273289294278,0.0967694674346578
"RANBP1",0.704042166570586,-0.0357252634084921,0.153265090856893,-0.233035580689132
"CSTB",-0.17802985438302,-0.0506241551337004,0.470081753178807,-0.00871888223821995
"POMP",0.352460782160177,-0.181185521613801,-0.300257701124235,-0.051620197624873
"HNRNPM",0.559393748837782,0.222591765095548,0.414470679616558,-0.136349740863475
"H2AFZ",-0.140728621121518,-0.238005732681639,0.236404176495962,-0.00941032877520235
"EIF4A2",0.187848333737268,-0.184044899416708,-0.195127662026427,-0.225756638667324
"PSMA7",0.0313325284807484,-0.380209915069306,-0.2929647003322,-0.0215520992047442
"GNB1",-0.0576675731552098,0.140111058812976,-0.162578675419163,0.581913794673224
"HSPA5",-0.015867771486608,0.0880325026822683,0.597953321117675,0.454783427774136
"HNRNPK",0.00908811978175306,0.104283823088151,0.249671994301076,-0.0488753816519071
"MALAT1",0.00147330981635357,0.803048154122173,0.638089972208511,0.43206026630702
"DSTN",-0.401816195682088,-0.36166941518549,0.564993968994488,0.395273556163178
"MT-ND4L",0.0886472413379038,0.194223628948694,-0.0719522903911415,-0.174969840744007
"MORF4L1",0.190763269755706,0.360454918070065,-0.274566739570273,0.25577389807812
"UBC",-0.0944701680336693,0.2026130687904,0.205944048863744,0.0073831530878213
"ATP5B",0.256933335673415,-0.294123363212878,0.53392643563531,0.0698570305215462
"PSMB2",0.13584324852331,-0.0505865095784857,-0.260675833655819,0.209357056670619
"ATP5G1",0.342757418173886,-0.212622225246693,0.230796205680861,-0.0299975898685245
"MRFAP1",-0.0577481732920804,-0.0969643097905937,-0.347011444587814,0.160225559214462
"PTMS",0.946879135048657,1.1127778912723,1.16811118717436,-0.402133002415385
"RPS26",-0.0485506310632411,0.123298420057709,0.0481334300703603,0.00289630240529406
"ANP32B",-0.0145031154911403,0.0952493064893226,0.349659779019788,-0.00515021660819592
"DKC1-1",0.490444518341768,-0.227577513043524,-0.0258413697250659,0.366445835606975
"SNRPB",0.382961482761931,-0.074847696855873,0.303490925599125,0.128951172654155
"SEC11C",-0.608831920147912,-0.641194560394417,0.170991910540895,0.794445210309465
"NDUFS6",0.019085757144229,-0.233194383821175,0.204980366230299,0.0527332587410817
"NHP2L1",0.0946676769693798,0.454805236297451,-0.0528699294942922,-0.25612929621666
"NGFRAP1",0.328766331189112,0.176035317610674,-0.699264147276482,-0.44890057401527
"HNRNPD",0.103440058964666,-0.0196041758860635,0.291587089643584,-0.133719543665379
"U2AF1",0.25527365555385,-0.119545393800955,0.0701924707026218,-0.263688879439805
"CALM1",0.258130922772471,-0.21557690459507,1.2514790656545,0.0249033131043299
"HDGF",0.00672907257586478,0.235371023655716,0.218161455538807,0.300978477535777
"MDH1",-0.216780062223013,-0.232070038083494,-0.419127520224895,-0.16061082211313
"TRIM28",0.637278208768545,0.537968082497299,1.02024128242136,-0.0164048695049445
"DYNLRB1",0.0478692023621086,-0.134054566087327,-0.0261282740567402,0.404462824317692
"MYL12B",-0.457921807401301,1.08359941570688,0.054466727184165,0.220157289250444
"NDUFAB1",-0.113036090649767,-0.312253757576136,0.182796481137712,0.0179622237672963
"ILF2",0.390255239634156,0.111943470761852,0.772635432277643,0.225156455942384
"HNRNPR",0.299945835954242,0.00815026166552132,0.0565139595005044,0.140371666799514
"HMGB3-1",-0.258649009157442,-0.565181443297816,-0.165090664589724,0.936957443342962
"INSM1",-0.145185913996005,-0.768922552346138,0.811536946098492,0.708405808330943
"SEC61B",-0.0764930196697072,-0.226184727186369,0.214550963913284,-0.111658852320599
"RBM3-1",0.0824853440451988,0.191678622942223,0.3780381027749,0.234465680846618
"RPL13",0.506788748669141,0.101005984627097,-0.173810825800797,-0.0466931358687585
"NAP1L1",0.271456527154677,-0.141712762051755,-0.32144355764213,0.334129936924185
"MAP1B",0.390988469235463,-0.541059754432388,2.53704514232767,-0.466638472767172
"CAP1",-0.2319741004122,0.682901340890434,-0.359725815388308,0.298138318648343
"EIF1",0.179121345845605,-0.366437186534231,0.764107978709275,0.0345113870000885
"RPS4X",0.24763192688933,-0.441624098564117,-0.495803576220429,0.0805716991989155
"HMGA1",0.478126875399488,1.33301893408408,-0.167560465713783,-0.186097695850926
"SNHG6",-0.20834613610975,-0.399318376789685,0.214486315554138,0.532760845762768
"SRSF3",0.269602337622735,-0.0517759697398944,0.134318695961811,-0.0576532822609212
"ARPC2",-0.131716482706732,0.689141070953873,-0.273562635017979,0.0252570897689402
"CACYBP",-0.238863049280446,-0.0327937815830215,0.021641095883984,-0.0544640305516577
"LDHA",0.485472015033237,-0.244086172838268,0.0256025055432181,0.054628977895665
"UBE2I",0.313789992581982,-0.0942295512661149,0.146699277990309,-0.18168467252185
"TXNRD1",-0.441685049960881,-0.0114611510757755,-0.209904044591375,0.502746554921455
"SRP14",-0.0481414365164192,-0.176902876993031,-0.167636630438718,0.262908556184861
"VDAC2",0.0281523790806035,0.0621822385309669,0.0527886567959542,0.0100543029849948
"HNRNPDL",0.0346337154914169,0.131883753776119,0.438954573644397,-0.178753400183932
"SEPT2",-0.0313347414842629,0.279234873603116,-0.145219556587798,-0.0186898893410155
"UBE2N",-0.0712334067614193,-0.0863545614577894,0.386599956488831,0.263265976104387
"MARCKS",0.0598031669081402,-0.0978548446032368,0.288629252659092,-0.0714634101155703
"UQCRB",0.0132877196034173,-0.357079834063792,0.117963283678799,0.286088923392956
"MDK",-0.20889202649339,0.665126882331842,-0.156648059922415,-0.0277998133042638
"RAC1",0.019669482466503,0.193691002916272,0.0743586761915724,0.179120328865351
"IPO7",0.00417037334749373,0.415693831240172,0.122148440197077,0.402000331061617
"PSME3",0.207470911847141,0.0487651726382036,0.248381227283429,0.259494967182527
"ACLY",0.567396429522825,-0.305889673739868,0.531761996167812,-0.284215330908076
"TMED9",-0.239694604596348,0.344600037689877,0.140893388527244,0.398810553862735
"VDAC1",0.0429558792734491,0.583002945903599,0.277716870106571,0.110435204800009
"EI24",0.226298450210659,0.366004544167357,0.2615999929653,0.534658893442616
"HNRNPA0",-0.040616952251043,0.0507903352545839,0.568125404490872,-0.0679927666076395
"RBM8A",0.0531518755773784,0.0294522479394535,0.342778725848904,-0.175602989801291
"C14orf2",0.202160261455688,-0.322732241643896,0.0769494999073875,-0.0722243487545154
"SSBP1",-0.237654623843025,-0.108883650328572,-0.439542636448991,-0.196378859418526
"RTN4",0.377176269681363,0.320050863739877,0.338852687427518,0.148878131265935
"TAGLN2",-0.35860145418325,-0.0284178438017032,0.349463914893168,-0.230375543780982
"COX7B-1",0.209839423708867,-0.456357029241184,0.108430834030225,0.0948534016537572
"FUS",0.268107034055485,0.0495917221028766,0.197700328764336,-0.282459013510192
"SLC38A2",-0.397420629192522,1.09348107632643,0.154869323917026,0.431745862528064
"RPL28",0.313550005436998,-0.00690351754823756,-0.13484902097653,0.038666974754895
"VDAC3",-0.138170990556584,-0.142740172275317,0.327145314530535,0.0924795763002167
"CAPZA1",-0.152186035727801,0.315915429490631,-0.235038637235275,0.121055363400327
"CAPZB",-0.100498044741705,0.218809372485799,-0.370656295443384,0.256608347930511
"LARP1",0.560562759061494,0.788930791486702,0.654259001269522,0.482779914526966
"STIP1",0.185707637478595,0.824876251771872,0.375441367761287,0.180116639517994
"ANAPC11",0.25551261918353,-0.30146136030806,0.0642423424173185,-0.0541253703804175
"PAICS",0.47506347471152,-0.1475737452037,-0.168483221218703,-0.24219337340312
"PHB2",0.0562675869600744,0.188161887258249,-0.0752058512679285,0.181542001219403
"RPL23A",0.60723904653492,-0.31717360808844,-0.17645579733274,-0.262216308918943
"APEX1",0.353852152723176,0.107779097748143,0.0505847072146061,-0.374607686742892
"SNRPG",0.0900658713817683,0.278565659692609,-0.2222088519996,-0.0768796737577508
"SAP18",0.236504742727152,0.0843746574506264,-0.187238050449787,-0.132060806847411
"HNRNPF",0.0952532700531442,0.38133655483761,0.33431866766245,0.289832007840427
"PSMD11",0.122939225978342,0.688243648228181,-0.0338002955111411,0.191434531097067
"TCEA1",-0.0474080666193203,0.482629900251674,0.0353527979396388,0.319252586171653
"COTL1",0.0442384578255816,-0.418949526247849,-0.100092125185962,0.315921392663985
"SSRP1",0.371286331934924,0.116596807826636,0.58323831752514,-0.0371051288760835
"SRP9",-0.14821269622352,-0.300883667229225,0.122341082370764,0.0499964394355477
"NUCKS1",0.66786628561259,0.461162696195247,1.18998170777918,-0.208529390981535
"TXNL4A",-0.160831006649286,-0.332397716527273,0.333124470366838,0.259855635192459
"RPS15",0.337031779719094,-0.322790587544202,0.0108041589256544,-0.274433454339431
"TMEM59",-0.257574971353071,-0.368564592409957,-0.214425976554741,0.523747954040445
"UBA1-1",0.553399194801568,0.136259406197026,0.26367129103366,0.150753739573927
"NDUFS5",0.266390603415997,-0.249991261557496,0.13224790549328,-0.0621621083467358
"CKB",0.599543178883728,-0.280764740824144,1.37144505776178,-0.492612631413636
"KDELR1",0.306314498849858,0.405218510530973,0.211755581781633,0.00234751518441903
"GGCT",-0.194674156561373,-0.133894809336376,0.353941724184384,0.207214372616287
"LMAN1",0.175005943659994,0.00688077946167764,0.898437285719311,0.505973303300744
"MAPRE1",-0.0656045354800452,-0.141653282662729,-0.0560852080330147,0.0954968292073153
"RAB7A",-0.0587422184251221,0.0226750838083329,-0.0857728383460825,0.259695618604213
"PRMT1",0.379021117816295,0.426470063349937,0.514845599775367,-0.284864491339585
"PDIA4",-0.147696325498315,0.689937219685028,0.257150136995668,0.576515720763923
"MLF2",-0.188020864143053,0.448013538831901,0.27080144538073,0.214836828008792
"TSPAN13",-0.316952097884993,-0.473261454427853,0.367206615793439,-0.0708248800492942
"ODC1",0.42207303678589,-0.136882035410382,0.098307520215949,-0.160150408245661
"MRPL3",0.25388460875449,-0.056997854443875,-0.290787355175301,-0.130962893719836
"CCNI",0.259081014729772,0.0642492992337473,0.53683060236485,0.186751101857876
"EIF3B",0.364480464589572,0.510021812770537,-0.136110507665493,-0.00909709037881806
"GNB2L1",0.339078062207257,-0.110709534677616,0.0435838782728764,0.0222276674048466
"ARF4",0.0401878702590897,0.338635153282613,-0.0895351744752261,-0.0893775424753759
"RPS20",-0.0372300781381327,-0.226735884170477,-0.109792044044324,-0.0226329946782189
"SLC38A1",0.353168076931515,-0.114344472841006,0.83902268937233,0.41773034433229
"PTP4A1",-0.233602107190388,-0.0283624776518674,0.698397864366885,0.314248442592144
"ATP6V0B",-0.129210168331767,-0.273157398947185,0.000694855906485423,0.621268551430626
"RPL21",0.636469000951766,-0.215490560830062,-0.443560111098711,-0.0732602655470766
"TMEM123",-0.145920247731824,-0.00548753166457254,0.438818344502236,0.253053326846185
"UCP2",-0.406762281402453,-0.454633510934417,0.0919359578544632,0.973818054387081
"SEC61G",0.529355355472299,0.20783431394933,0.290532446713693,0.276408035147502
"MYC",1.40023046629416,-0.350813047280502,-0.641746306769323,-0.270782132520171
"TMSB10",-0.320069523946465,0.48198054091841,0.0457159900419217,-0.207014843793012
"RPL36",0.622089118352796,0.0581885935704649,-0.0210310646079744,-0.156028313123544
"ERGIC3",0.179934842089991,0.0407797420689055,0.137688511393469,0.325115103122035
"RAD21",0.109617258496756,-0.352295427495871,0.608526732995894,0.202214361510732
"GHITM",-0.290316537153692,-0.165754969108443,-0.197934933937892,0.406001618198142
"XRCC5",0.297725240834975,0.292264927450883,0.0462351985683165,-0.00540227173551583
"YWHAG",-0.228645863994829,-0.191871723690344,0.0442912583678069,-0.040841424105908
"GLRX5",0.179925450699873,-0.205486087691959,0.314247472872209,0.0380015319061044
"SERP1",-0.0368886862358721,-0.313656056493723,-0.205888182152981,0.204073130305455
"G3BP1",0.104197843003961,0.478144614430877,0.457187110495421,0.143108821186148
"UBA2",0.186933245264166,0.0323062012571587,0.354594900543795,0.216947829767083
"TMED10",-0.0316896886746391,-0.0455522358877263,0.0183108878865841,0.475716475495484
"PSAP",-0.15884298529114,-0.0494785799364552,0.0266308652050604,0.847898864164521
"BEX1",0.42600916861969,-0.567089982210385,0.0380058888070046,0.230458887027633
"ATP5H",0.0975991552950365,-0.301584253469637,-0.28730652471726,-0.109978112495962
"SRSF9",-0.0660800810411514,-0.0924687434641431,0.573835090967525,0.269816917539104
"MTHFD2",0.143706810858283,-0.108493061505422,-0.117883763752701,0.105704012630505
"SRSF7",0.100775226419957,0.123521273923707,-0.128992456937596,-0.135460596762303
"SRM",0.468667483656618,0.451988120987183,-0.0338169175759535,-0.0910588716507676
"ANXA2",-0.385025153739635,0.949729508214042,0.170965682960568,-0.293173676388564
"DNAJA1",-0.0893434901717701,0.20339548903299,0.447566376029092,0.0526784706538563
"TIMM13",-0.0475614075509539,-0.261854423643601,0.22667030473832,-0.00118062418417897
"VAPA",-0.171243642188156,0.00954861801971205,0.925890170330803,0.427392784680823
"SUPT16H",0.66125694922526,0.615170290528057,0.383192730952214,-0.00652678888852593
"RAB2A",-0.29353464508471,-0.0878093646243224,0.646472793278418,0.513334886715549
"FAU",0.0787080144213165,-0.000881495435190546,0.272973374414901,-0.0368487530980167
"SON",0.31148826616521,0.23476371346904,0.360229434710264,-0.0163790266384769
"BRK1",0.152877392594774,0.361886840462164,-0.0163733449529663,-0.0679675646700312
"ID1",-0.177703949575474,-0.244913540977561,0.630326870269365,0.480730081809031
"GSPT1",0.26338849212999,-0.0329758082091078,0.201305867400699,0.214763994954345
"SEP15",0.0184392209461261,-0.167566001627646,-0.229952127883143,0.194423520462707
"APLP2",-0.139937944683851,1.08386070964696,0.741240165505653,0.94780072030946
"BCAP31-1",-0.16417067336196,-0.336855750914494,-0.23078476119771,0.933300044690964
