"","V1","V2","V3","V4"
"RPS29",0.573136482672241,-0.233328654760414,-0.303422407263423,-0.399392295475863
"RPS2",0.208025222865383,-0.54151718911414,-0.582578942160114,-0.298983301783675
"TMSB4X",0.249409415693257,0.863990915376207,-1.12989279553986,1.04836991775477
"RPLP1",0.308101281051163,-0.570178017781679,-0.0765210154984976,-0.439693024932246
"BTF3",-0.39061945618869,-0.0546876874273838,-0.224813613319142,-0.382020220921872
"RPL10A",0.56242873024224,-0.00621153406261546,-0.376165624613153,-0.365240383515005
"RPL27A",0.363861866210083,-0.288737003041292,-0.25057019454137,0.25770745749242
"MTATP6P1",0.711645086394692,-0.272629284147443,0.595506342317186,-0.87716056912336
"HSP90AA1",0.649877591153814,-0.339273752603402,-0.115932596544565,0.414219495838163
"RPL10-1",0.531920193146015,-0.966060252818664,0.281514901791614,-0.884602499022951
"MT-ATP8",0.877556581946574,0.706917401399436,-0.0275190362183483,0.315438060051538
"HINT1",-0.552078541062109,-0.251107302211367,-0.197224580706487,0.41904826839503
"RPLP2",0.0792100096186927,-0.626549983855819,0.260016463513591,0.202219079345241
"YBX1",0.659099382526625,-0.297223034410952,0.167659899873464,-0.517359491667151
"H3F3B",0.535084490726198,-0.335681298866117,-0.303175454297384,1.03085173210619
"PFN1",0.656112647787272,1.3496479693245,0.126294625344411,-0.260556033513392
"RPL6",-0.0406323604243522,-0.502306685064457,-0.0529970495745275,-0.570632013679535
"RPS5",0.754872902259284,-0.225025532168783,-0.336622305599247,0.294578562390394
"EEF1B2",-0.201039899536932,0.0118115066139558,-0.00466973611324906,-0.577939933122439
"RPS14",0.0517224368234486,-0.353121575250082,-0.0656910294381073,-0.226938049897044
"RPL38",0.631657089774845,-0.62297453271443,-0.275162313430534,-0.739707217276228
"MT-ND5",0.627266965623578,0.791771523090739,-0.0464647185404078,0.222643364872389
"PTMA",0.608310951869202,0.169517610180306,0.0963532308224662,0.131045553356512
"RAN",-0.153697174044224,0.250539685273386,-0.235764597349198,-0.0678727587448169
"RPL19",0.690487204399522,-0.442598087708672,-0.486586668672707,0.145666287327835
"RPL27",0.348904841828623,-0.830563255893278,-0.0893504856945606,-0.416106506215026
"RPS6",0.290952928468169,-0.770394307167322,-0.223244424759654,0.047973256673689
"UQCRH",-0.231700133483413,-0.368341478695207,0.425984211506912,-0.352073437113284
"RPL32",0.679806342391933,-0.133355454682287,-0.632212593462642,-0.104441310933363
"TPI1",-0.320271362842359,-0.0648862737360886,0.224163037674658,0.471012294739872
"SLC25A5",-0.00874302836762142,-0.466626261159081,-0.214586883806951,-0.00240952332816943
"RPL14",0.756293358492253,-0.177548629491031,-0.686747869785669,-0.627339307768054
"RPS28",0.97440760962436,-0.729601618268207,-0.528040126849064,0.368428753587249
"HNRNPC",0.58522980026954,0.322917563670509,-0.274378024832331,0.321694113010437
"OAZ1",-0.260322169719531,-0.292634459722298,-0.256867054227235,0.549355581036563
"CHCHD2",-0.0901857421147437,-0.240001857689862,0.0772896132414734,0.681971883316588
"RPL5",0.447216825449155,-0.285534366639746,0.0436845678875897,-0.786937921423842
"YWHAE",0.347622274715683,-0.416284378176904,0.0908620531057211,0.105889381609295
"RPL23",0.570650602954848,-0.640019719293316,-0.334602886775496,-0.475006361598199
"RPS24",0.369582033667646,-0.155554281674429,0.0080472750816105,-0.316401058314715
"SET",0.379277353127524,-0.155279184765949,-0.261947492741146,0.384045085321383
"RPL31",0.192132200107956,-0.452380107400245,0.218160515393116,-0.592774894652742
"PKM",1.0776413720776,0.105575855022632,-0.0229157217509209,0.235808269035749
"EIF4G2",-0.220119962663864,-0.0369224393632705,0.399592281436334,0.734574995113722
"RPS18",0.220643169348396,-0.157572515728815,-0.124809155579366,-0.521789750918971
"ERH",0.234302015121395,-0.0281766621814069,-0.091094179180414,0.707345756483332
"RPS8",0.433788518438644,-0.313528894206446,-0.0651387586476218,-0.596488317919636
"SLC25A3",-0.21888526501141,0.0657300693208957,-0.174910456139132,-0.268251737011898
"RPL3",0.177356534137544,-0.303001447495028,-0.0906992695426686,-0.720023554807377
"ATP5G3",-0.121008799629279,-0.58106590236663,-0.0109769235340104,-0.660984899908892
"PSMB1",0.304120015951345,0.400542645673561,-0.352662030873161,0.120946119177991
"NDUFA4",0.007069798901368,-0.285849886846755,-0.13745492707917,0.0543368636699547
"RPL35",0.631890035306623,-0.518368247957699,-0.184847177784321,-0.186036714183348
"TBCA",0.0259961451784475,0.161917240790011,-0.0746940695538947,0.263976584821067
"MT-RNR1",0.905849255842161,0.448710822594496,0.643158208719555,0.928762093877617
"COX6C",-0.348446047503047,-0.75756797012038,0.458190613984849,-0.137436097278428
"NPM1",0.334521674554474,0.0819103470731928,-0.196037362394667,-0.184261552933716
"RPL35A",0.611103279700896,-0.447134390032384,-0.463346585829046,-0.0954937733133666
"ENO1",0.720989849706417,-0.162172053974415,-0.10507736624691,-0.0906673164938066
"LDHB",0.504631584682989,-0.283281497511944,-0.195785652385303,-0.3286827282498
"CSDE1",0.0973414938413712,0.308579854984102,-0.16213187364939,-0.416903884450187
"PEBP1",0.146463440686615,-0.451013335028004,0.127149174799249,0.40119303259965
"GNAS",0.0868267097590353,-0.373404286673244,-0.489897100415584,0.408407262167699
"MARCKSL1",0.469674607220934,0.15894481362955,-0.17406940332576,0.363624288296093
"ATP5A1",0.0494551660563998,-0.460743516129459,0.0140743424633689,0.0515006249368145
"CYCS",-0.0170398958461427,-0.0829575984567386,0.273769729158209,-0.135274688991084
"TUBB2B",-0.437608995534733,0.298302487651903,-0.302008330091001,0.520911349601065
"RPLP0",-0.0680828935608767,-0.404626187620207,0.0656478536198886,-0.077538628282547
"DYNLL1",0.0584936372433225,0.360297342947181,-0.0878803155291525,0.77476067812599
"CD63",-0.296780052114534,-0.189557860431367,0.0738925244608528,0.119086418705502
"HMGB1",0.969651405384823,-0.411807218759334,-0.486896928147863,-0.157134567751325
"DDX5",0.106737258012164,0.30571693141979,-0.0572903018133783,-0.185675758694961
"RPL18A",0.613464176209685,-0.452811799518642,-0.486908915334728,-0.545273113275829
"ATP5E",-0.195259523456154,-0.455613415432195,0.109767435364298,-0.245808354326492
"CCT2",0.159746696831879,0.206589992272163,-0.113310997441569,-0.559617535145907
"COX5A",0.210088328668376,-0.3509280691729,-0.128488699155901,-0.145192431034955
"FTL",-0.283156973871396,-0.708648441049987,0.865879143940277,-0.216836485840804
"COX7A2",-0.362239717726277,-0.380013654063011,0.382679397559431,0.51068925282645
"ARF1",-0.101443133396221,-0.107309927793686,0.286731159433587,0.327451924890998
"PGK1-1",0.284947514634625,-0.453010839270291,0.304240296510666,-0.28595022100243
"RPL24",0.649343644748387,-0.585808888142643,-0.312964645169073,-0.475228151295925
"YWHAZ",-0.586622678366492,-0.262307036755259,0.349616917901279,0.479045665439448
"RPL12",0.420397281334949,-0.39061419259103,-0.119749116883754,-0.105766225366291
"RPS11",0.943838657964903,-0.161352296469045,-0.30101838142696,0.368236679886077
"TMBIM6",-0.292871837308896,-0.266608307508315,0.656382009355414,0.173284699529491
"RPL8",0.344367247849024,-0.466588909557464,0.081146918978345,0.605321919088584
"SNRPD2",0.386327327008491,-0.138282098636857,-0.108968844796541,0.25976140882589
"RPL9",0.517729346089326,-0.392064295805845,-0.214788981476557,-0.297891218794832
"RHOA",0.377873572780656,0.772566652827989,-0.424758521249638,0.188094033710294
"RPL18",0.881579036161946,-0.279231744800731,-0.226923123746706,0.284509006548871
"PRDX1",0.109735895286968,-0.274043769304727,0.249117280347558,-0.278519385715002
"TOMM7",-0.0878048134830856,-0.026702755494991,0.423036067205196,-0.371726786723098
"SOD1",0.176476789406205,-0.522510684912685,0.124812695586,-0.0100363381847854
"EEF1A1",0.310632212745719,0.0825404175165012,0.376465333730393,0.181555815106453
"TMEM258",-0.309090050950856,0.0181684210169593,0.317034433000076,0.416465359567301
"COX6B1",0.0520011247277932,-0.265273426125793,0.261443360695236,0.363986323372015
"C6orf48",-0.272156925639193,-0.120974084691132,0.577627351413859,0.0486062975406917
"NCL",0.882778993258491,0.569583702427246,-0.274058046976112,-0.179802058921467
"CCT3",0.484771028868732,0.31445599551101,-0.332377742691006,-0.107078085762849
"YWHAQ",-0.0464599815282794,0.244351344432455,-0.0432912336484386,0.11881730179365
"RPS7",0.788171929819736,-0.295103556103823,-0.201068331218314,-0.676876081434271
"RPL4",0.53667700280647,-0.215164505316533,-0.0728863746381851,0.0189234060129061
"SRSF2",0.209075840857681,0.459250247013991,-0.018514173170461,0.069444480054831
"HSPB1",-0.0410888553304758,0.626829657343803,-0.0572021894439097,0.503600719453344
"TMED2",-0.132752773819733,-0.130507976354688,0.534789741344665,0.210050736795253
"PCBP1",0.0359699702917708,0.315405911859261,-0.0372528328990756,-0.264928126659361
"HSPD1",0.637316422876531,-0.308599363960823,0.161153396949735,-0.477459776006029
"RPS21",0.269652462774576,-0.440960776255761,0.151392780489123,-0.362295331510115
"RPL34",0.0630100920785106,-0.286089654199764,-0.171007026455621,-0.210215239770989
"HMGN1",-0.00830061356126344,-0.300044564979326,0.0480937770862072,0.0355188432821474
"GSTP1",-0.431501999620369,-0.12367756340178,0.314048420500197,-0.545716762620683
"RPSA",0.331299801877204,-0.256099893098855,-0.331847448425126,-0.390707682802246
"SERBP1",0.387856796126281,0.0283747092893503,0.120854002718809,-0.151190422638304
"SNRPF",0.263577228321601,-0.206045185469027,-0.187482920269296,-0.165641664322455
"CBX3",0.164452532097547,-0.276773608452293,-0.0330967908767905,0.643555203548572
"PCNA",0.210119035786199,-0.426062634375767,0.0868288834663216,0.521388450448083
"EIF5A",0.0466544293662519,1.28236310073024,0.0494155876064419,-0.671496535139106
"YWHAB",0.151141887925354,0.156612526137164,0.503662622804319,-0.0703407292986944
"H2AFY",-0.340497981606762,-0.136787252773746,0.0950987993337256,0.988338741035295
"RPS15A",0.332300518745805,-0.505916274552224,0.036051728167107,-0.0658269506301082
"CDKN2A",0.45561834895398,-0.419506233469604,-0.16328004752935,0.744011606557966
"ALDH1A1",-0.986134662319402,0.977203184884099,0.840005862184073,-0.454873980809729
"SHFM1",-0.37829941884204,-0.308601883845285,-0.0126732634597633,0.191554287473334
"PARP1",0.278442977661047,-0.0634177222844334,-0.038526587239428,0.441579197165632
"SLC25A39",0.504963305555166,0.101781944592104,0.169682399099123,-0.0445558605376961
"UBL5",-0.0297550853069314,-0.2888062560557,-0.0953258155323791,0.306476314936969
"HNRNPA3",0.304469233980482,0.179069252454955,-0.178367100760388,-0.247515592931124
"EIF4B",0.229732427891271,0.148279067966575,0.594161235885789,-0.0830069453707874
"LAPTM4B",-0.269440922840347,-0.501792210343819,0.583212557659341,0.506102384131493
"RPS13",0.125781474570416,-0.338003412376571,-0.250548351873068,-0.0350003514891339
"HN1",0.460527967625512,-0.319911922073036,-0.456568018926534,0.0753462829410824
"NDUFA1",0.0885728887809933,-0.437589129545586,0.0578323060400579,0.265089059215101
"CLTC",-0.138400403762302,0.714012596756273,0.200857839545771,0.385779466372296
"CCT6A",0.0987176680259877,0.287414418495514,0.0802492739073056,0.303538745242476
"PSMA3",-0.228880831859166,-0.2182012306532,-0.249197632624264,-0.39486797245717
"MORF4L2",-0.072225499172824,-0.314930524447225,0.361133478789132,0.0417028588261449
"SUB1",-0.137492853560216,-0.225942621323917,-0.16195042623252,0.109171060952425
"HLA-A",-0.482685483143655,0.0704124510999227,0.974509549758105,-0.205099902731055
"PTGES3",-0.0271559061730747,-0.128915026607796,0.0122088740377655,0.300321374333239
"PPP2R1A",0.283026387386518,0.5378422566769,0.158638901828815,0.389572654078412
"CANX",-0.167910707098835,-0.250523951510435,0.717063472292038,0.847208211526352
"CCT7",0.468547538554498,0.217928939564834,-0.214648791076793,0.0432041261582632
"TUBA1A",-0.111451504413631,-0.48411627476113,-0.780957608420599,1.5811381944262
"TXN",0.367827557545472,-0.592848873579522,0.121511152791665,-0.281375080374513
"RANBP1",0.826832116971853,-0.0879765589868162,-0.317464907302306,0.141755354427026
"CSTB",-0.208439996901227,-0.0474342945742004,-0.0233171209908578,0.531230493085558
"POMP",0.42242229512414,-0.196430465998573,-0.0495446998734347,-0.369875102856404
"HNRNPM",0.622655715150915,0.213891086454931,-0.214969959434989,0.414073943758757
"H2AFZ",-0.171932857667432,-0.217988784390028,0.00614317022081386,0.255123477502178
"EIF4A2",0.274383465480842,-0.208370883534721,-0.235097537013315,-0.211044188158883
"PSMA7",0.0652175969858278,-0.398661514922817,0.00692822815629612,-0.289464042051834
"GNB1",-0.0867795410515107,0.110396440903924,0.639180306876108,-0.155869789164052
"HSPA5",-0.0654781465166665,0.0716511242614605,0.49025021361696,0.610423721982421
"HNRNPK",-0.00092333681685422,0.129257820218856,-0.066567639198585,0.279606580250653
"MALAT1",-0.116246423297674,0.848856215005424,0.42507735552602,0.60975018973943
"DSTN",-0.466377659570111,-0.420622891510983,0.448005947226685,0.631574428237499
"MT-ND4L",0.116045967711816,0.225139216292184,-0.195807089725885,-0.0471197731716284
"MORF4L1",0.212986169941027,0.368399664362701,0.264327701379463,-0.303630611556454
"UBC",-0.155881661526977,0.256162879481669,-0.00567424544681655,0.223271235811016
"ATP5B",0.288045308140779,-0.354524231208562,0.0474289946898566,0.561593391855066
"PSMB2",0.148177759408336,-0.0622821539440107,0.237930228863469,-0.287594045082372
"ATP5G1",0.395664334598884,-0.263252178065179,-0.0649347648775104,0.253158457466051
"MRFAP1",-0.053399107849226,-0.0945854670808319,0.215063937988934,-0.416816663482021
"PTMS",0.974221210054943,1.16388044177287,-0.627660012649332,1.16596770167
"RPS26",-0.083736601404586,0.149472255030732,-0.0101537328507628,0.0613046943984427
"ANP32B",-0.0254899504881231,0.100372905568098,-0.033466330578011,0.401477627459648
"DKC1-1",0.567702047558138,-0.335264577581868,0.375864784630126,-0.0328060338612485
"SNRPB",0.413807097775977,-0.124443910255678,0.0986678165579028,0.311960742662224
"SEC11C",-0.724796796645743,-0.715496532465793,0.950517261634697,0.152066888531523
"NDUFS6",0.0301811994156161,-0.278948948428621,0.0505195459258101,0.20956562528532
"NHP2L1",0.099218963452854,0.501575394836516,-0.324081349418108,-0.0588481932201603
"NGFRAP1",0.424296838951093,0.220640083061338,-0.489441353447731,-0.774592354942892
"HNRNPD",0.108967324623993,-0.00234964945747581,-0.165515295982355,0.32929017610457
"U2AF1",0.315577146050689,-0.132481301428439,-0.313732982195762,0.0815432935808352
"CALM1",0.27943235559334,-0.312968736474855,-0.04879163815573,1.32738260362832
"HDGF",-0.00973789570646846,0.231418195330284,0.308148053988012,0.253762906111538
"MDH1",-0.210237606184268,-0.203885966733757,-0.129853547030939,-0.426638420547689
"TRIM28",0.63301070091062,0.548515046254433,-0.130884780472703,1.03342896908378
"DYNLRB1",0.0592877954453286,-0.164048046996891,0.466830784837839,-0.0321319054465416
"MYL12B",-0.605396310607754,1.18507869425314,0.201672433733729,0.00860645888840572
"NDUFAB1",-0.121249466507678,-0.341533692440401,0.0247644500265781,0.217937783891895
"ILF2",0.408679898643854,0.0805721233390223,0.187186777864848,0.822357464257975
"HNRNPR",0.332511102994686,-0.0067759930735394,0.137308885168433,0.0649636032917447
"HMGB3-1",-0.298816661123939,-0.656055817185899,1.1025769078395,-0.194443339738809
"INSM1",-0.13465859282744,-0.970119512138386,0.778768662721988,0.925989758726264
"SEC61B",-0.0774693055720432,-0.237888721218323,-0.122263488373701,0.22936725741175
"RBM3-1",0.050773404595307,0.181068528372943,0.224076261824567,0.370823087063813
"RPL13",0.573320434196087,0.0775946385133108,-0.0879602795720639,-0.234100924492947
"NAP1L1",0.293592348007015,-0.162627608708708,0.388516119394852,-0.385681032904769
"MAP1B",0.403825524041834,-0.654369821690013,-0.643003595554614,2.71074707654334
"CAP1",-0.306351844707385,0.753529421030333,0.327123306700026,-0.396002296438841
"EIF1",0.182324773049917,-0.401818040937566,0.0142772826864604,0.826516785624006
"RPS4X",0.335970112164387,-0.495399503085015,0.129361684941924,-0.573780085922932
"HMGA1",0.466786485607294,1.42864155924951,-0.311444691998761,-0.273412300209109
"SNHG6",-0.275596941414637,-0.43411805750942,0.629050922191097,0.199842971444037
"SRSF3",0.309281482546114,-0.0684821557892678,-0.0863842062420746,0.131198606163248
"ARPC2",-0.167717318682941,0.749498771216402,0.00253121485767879,-0.296242159829828
"CACYBP",-0.260572842362774,-0.00685789827225602,-0.0466602486780908,0.0508005777353191
"LDHA",0.564723238554999,-0.29764818679557,0.0430685741946898,-0.010006595176677
"UBE2I",0.378605614808105,-0.109313431517251,-0.217628374004602,0.156447720518758
"TXNRD1",-0.486230603062976,-0.040976356424098,0.582660979152119,-0.170021760463704
"SRP14",-0.0227457908279312,-0.219144993515732,0.302886326330341,-0.152615363220841
"VDAC2",0.0105655315185939,0.0854436880716558,0.00646777180571239,0.0435266134006214
"HNRNPDL",0.0112541142786709,0.160793395286968,-0.23310532210421,0.484245221438325
"SEPT2",-0.0331024076252911,0.306191562397483,-0.028805368357221,-0.153602205948166
"UBE2N",-0.0944218583434998,-0.12007265352278,0.279622789963987,0.429344360514411
"MARCKS",0.0750076194831574,-0.100065595013478,-0.08184926311459,0.30110238552091
"UQCRB",-0.00652897784790889,-0.379636866757555,0.342294745784658,0.0936774711058672
"MDK",-0.275343085200661,0.787548485333083,-0.0266433917516427,-0.188019413448258
"RAC1",0.00707786176340876,0.199557049524413,0.18655129918673,0.0635349117509129
"IPO7",-0.0384246720621687,0.418540057662155,0.414652996068947,0.129636161423824
"PSME3",0.220530741086578,0.0200862186368772,0.267225325021102,0.245918331411057
"ACLY",0.667429823096148,-0.375942700099173,-0.360682261892514,0.535157343929781
"TMED9",-0.329905290279575,0.376443480198742,0.439265676888283,0.109548712062706
"VDAC1",-0.0108730365555663,0.613495468526337,0.0656434145605806,0.263686565859313
"EI24",0.214101386285897,0.324372150485128,0.539950382166196,0.252309021833146
"HNRNPA0",-0.0583378069306396,0.0553201368256849,-0.103332765562757,0.613939273044171
"RBM8A",0.0459501300477028,0.0539661513642673,-0.218892573863255,0.377333332214717
"C14orf2",0.260978215858335,-0.372100176120362,-0.0852374780849626,0.0697770936240985
"SSBP1",-0.242531331809398,-0.0782775271010089,-0.18212545709533,-0.460019085852228
"RTN4",0.374836449002276,0.320889149031957,0.115913821020216,0.307280590989985
"TAGLN2",-0.400842793536606,0.0474764521694581,-0.224972449043518,0.411752090029075
"COX7B-1",0.245918517605149,-0.50456879072176,0.115435421278797,0.0960943304251831
"FUS",0.298578444906322,0.0616712677865943,-0.344200638235166,0.197709507502194
"SLC38A2",-0.552262306887638,1.18189950875475,0.439786778462215,0.124486385777214
"RPL28",0.3701831592757,-0.028669952074822,0.02723199478475,-0.151513210699298
"VDAC3",-0.164799441651209,-0.157741542019392,0.0981610085829871,0.358229343275893
"CAPZA1",-0.179328008650371,0.368807246052828,0.147503783139982,-0.244514665250755
"CAPZB",-0.127668395242344,0.264059230512749,0.311150248522317,-0.399927742705667
"LARP1",0.548762161456358,0.764100715928958,0.428706954555982,0.619866395757104
"STIP1",0.146338210438423,0.864743293862334,0.123543161136127,0.368763823206168
"ANAPC11",0.31450373539793,-0.354642938273506,-0.0683115650417324,0.0444058206972921
"PAICS",0.563205083470281,-0.178074483436109,-0.290971999283601,-0.203922816359068
"PHB2",0.041696497597879,0.210908620430719,0.203122944993557,-0.120432187508184
"RPL23A",0.717087324121962,-0.349983803238863,-0.304462584535981,-0.210356944523962
"APEX1",0.429162151512424,0.103532666898545,-0.451931468724835,0.0352152411538442
"SNRPG",0.0974883840274048,0.31538828573261,-0.0942457902772836,-0.265258248136141
"SAP18",0.271164659131041,0.103745533159638,-0.154086580530193,-0.238247493378811
"HNRNPF",0.0541387506034013,0.401685013708178,0.284522972329953,0.341578485673073
"PSMD11",0.10876202934763,0.70924537094246,0.158802880165034,-0.0494172701987763
"TCEA1",-0.0839739064176199,0.498570296624362,0.325035295284121,0.0431306858443257
"COTL1",0.0714657126175004,-0.484080698625442,0.38435424315151,-0.103827419211638
"SSRP1",0.407156426656111,0.0865913459268936,-0.106410287037251,0.630772447262334
"SRP9",-0.15537010671377,-0.314179072553963,0.0784998236183375,0.137005605182916
"NUCKS1",0.689370298297713,0.476952494043086,-0.349589564130659,1.20936727945305
"TXNL4A",-0.189286470406699,-0.373582711447586,0.304696045812389,0.338664129941242
"RPS15",0.41904043035712,-0.358707980991366,-0.310961333969802,-0.0053790091093764
"TMEM59",-0.294887195843556,-0.412039002278136,0.632821756082808,-0.242233148765145
"UBA1-1",0.622668715636701,0.109879328405906,0.126981993592925,0.244823935015361
"NDUFS5",0.303449644811592,-0.267469143598661,-0.0763132028096423,0.137876959794971
"CKB",0.670811935631924,-0.347141248552308,-0.638346780329608,1.44321620171696
"KDELR1",0.319848709408707,0.409438341703296,-0.0509037206384568,0.169973054136238
"GGCT",-0.25227469189767,-0.155087877699745,0.229279159197756,0.37637905413604
"LMAN1",0.149168644073561,-0.0825097579729749,0.498090070138407,0.93105808821708
"MAPRE1",-0.0542078001141477,-0.166193529375711,0.117538584314127,-0.0462345690410987
"RAB7A",-0.0627914980694584,0.00820580985234443,0.292387142749342,-0.0741563253779945
"PRMT1",0.408068981803216,0.434949132275932,-0.400704704086631,0.524542716097022
"PDIA4",-0.249814242008786,0.719878907134029,0.609974090884425,0.21240491658197
"MLF2",-0.263688111554687,0.50206238156462,0.222132829046888,0.270558436115579
"TSPAN13",-0.320589935280127,-0.505070310774663,-0.048651594107523,0.45948046469221
"ODC1",0.496689505643755,-0.182385428836314,-0.210882554113588,0.0806068837695644
"MRPL3",0.314836642759579,-0.0646641147391943,-0.146030915816639,-0.316558694243554
"CCNI",0.231160183164612,0.0788691039843828,0.17728632136167,0.55051009275989
"EIF3B",0.388898622017713,0.543813810757278,-0.049080783116484,-0.167606403793614
"GNB2L1",0.384460231628237,-0.151666515385071,0.000867182922678428,0.00727561597294567
"ARF4",0.0602657866973651,0.37456751786545,-0.111955667073718,-0.100773731272519
"RPS20",-0.0380810967755054,-0.23207755421605,-0.00473262398048457,-0.140263781704505
"SLC38A1",0.319964955498454,-0.148805603146804,0.428388615718471,0.833896074065281
"PTP4A1",-0.285381174760884,-0.0784398175007374,0.316814345324761,0.761771100675888
"ATP6V0B",-0.169485767787571,-0.321078840629414,0.717981442227859,-0.0140041679025809
"RPL21",0.75005641098388,-0.254823835144238,-0.0825243050259624,-0.551243580186187
"TMEM123",-0.186327648203303,-0.0436617796471153,0.257267737695106,0.482227710834644
"UCP2",-0.516953432633845,-0.513782724823442,1.14480553771219,0.0389131938434492
"SEC61G",0.560738202711004,0.177815730613951,0.254491328890614,0.255881612090482
"MYC",1.64453932143414,-0.420074969243492,-0.318853634235493,-0.765397395095344
"TMSB10",-0.360005429761175,0.574285718559526,-0.227640721769461,0.0563741489794091
"RPL36",0.721225867546262,0.0304397754742133,-0.211539684502534,-0.0664087808902473
"ERGIC3",0.187133223555403,0.00293807238445967,0.340026726017022,0.121052752741895
"RAD21",0.0931354128015087,-0.386252368425283,0.214191080655486,0.650607321905886
"GHITM",-0.339272590232746,-0.17240215953397,0.492355768172164,-0.215995024847713
"XRCC5",0.317737395956134,0.309067308248231,-0.0395024270937248,0.0278435217360092
"YWHAG",-0.23906415785933,-0.189532770533203,-0.0181631682645543,0.0604601194719015
"GLRX5",0.225342692019875,-0.273470210197253,0.0123183118436076,0.333704751582091
"SERP1",-0.0210528130168841,-0.345622497573057,0.259112761851623,-0.210550317175845
"G3BP1",0.0665407326257966,0.497904502255534,0.104456374549268,0.449958728113646
"UBA2",0.190018465659486,-0.0177095144243692,0.197579567780818,0.37308233686724
"TMED10",-0.052665040635667,-0.0860131725310838,0.536096559321586,-0.0219928574076948
"PSAP",-0.219466889983197,-0.0760957872672593,0.976881642273639,0.0202077084741608
"BEX1",0.498508470791879,-0.671638451642128,0.260868720599659,-0.0323242171421374
"ATP5H",0.151154217215633,-0.332104426826207,-0.101819732515822,-0.330803498577427
"SRSF9",-0.114264136096443,-0.127465941466123,0.277485430635811,0.596126611379206
"MTHFD2",0.154870220579466,-0.107617035454151,0.128638035055651,-0.126639600826121
"SRSF7",0.118802895509702,0.147406898120006,-0.158019753917335,-0.132513980786991
"SRM",0.483890403308241,0.494107626683357,-0.15450849161361,-0.0731873074311695
"ANXA2",-0.462118857589893,1.08991144673793,-0.363345089280704,0.216132755344393
"DNAJA1",-0.125067272892898,0.204082926908768,0.0260857366648658,0.468057832907694
"TIMM13",-0.0248008241752219,-0.297001141089663,0.00303188273624933,0.264102907531267
"VAPA",-0.254858127579257,-0.0377108293582614,0.431121031694456,0.980163552156741
"SUPT16H",0.742020054634096,0.577380196683524,-0.107027205235156,0.37481318686573
"RAB2A",-0.374480885317553,-0.135564800329335,0.558255812377343,0.69112591782801
"FAU",0.0766329654875067,-0.0113773768571545,-0.0641292370172831,0.27146180779956
"SON",0.334288935729435,0.242429270464777,-0.0561567266194673,0.380031883824585
"BRK1",0.169991517654416,0.397956057745451,-0.0986211981699307,-0.0338134090856697
"ID1",-0.214101990548073,-0.309649396611233,0.518488177283435,0.715029199850077
"GSPT1",0.288897221121809,-0.0843738794141224,0.205154399125339,0.21155744354561
"SEP15",0.0374785535913625,-0.19124549773167,0.238640598518924,-0.250158783062433
"APLP2",-0.271321316505965,1.06801003729548,0.952617137185549,0.774108238907835
"BCAP31-1",-0.186623904108162,-0.452186567802648,1.05955248222561,-0.227052507921542
