,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
753,-0.992798862419788,-0.22277671539069646,0.43290960162859354,-0.04686551539817662,-0.03281935572060552,0.18854772379156148,0.04302362449178984,0.04209652609115529,0.034875345333450845,-0.009926996718434498,0.005060336875266943,-0.001633008681919011,-0.03163621707899567,-0.006381623199936068,0.005850608652450189,0.0035079567156318693,0.0173779569173528,-0.00019728736029276433,-0.0024200664272503135,-0.0035845723665344107
819,-0.5430533561053645,0.04476019946225005,0.31236403318447986,-0.14092969860596727,0.1726386479223977,0.21436242737577726,0.08648626876302146,0.11044287269326396,-0.09196670022610832,0.12418936706271531,-0.004057819399342617,-0.16650739887801738,0.3054238055825683,0.16900772602659486,0.10242044742567014,0.34965130128297134,-0.03832335537724007,0.08262355081029932,-0.17942223932486645,0.33932284871767976
869,-0.8299172573762404,-0.16075289348448615,0.35554051666999814,-0.3044918255745507,-0.0711750440092728,-0.057614031931433315,0.2355632581739866,-0.10869597903957547,0.11947890644598552,-0.12182174676275612,0.07652029894787553,-0.05197199859790281,0.27144944948762945,-0.03892002942391605,0.004861839282937972,-0.2973436795880901,0.45593631450262895,-0.060352133325057844,-0.11364328311526548,-0.1623344136173722
892,0.16913517418806476,0.8358183384663006,0.24231326171339443,0.1913148444547697,-0.02357022482760887,-0.10303126425945752,0.14933253538748686,-0.16960648458607167,-0.10679868723573814,-0.03893140002264981,-0.30021773590694,0.3140973276630949,-0.21409071237294156,-0.03679080335343162,0.23984815712653093,0.06840296800772208,-0.05769770491860745,-0.005634355129165066,-0.19111375629206875,-0.14973067405065935
899,-0.17917125321741656,0.3047242889095124,0.24415331982383948,-0.17842298163679743,0.21470916392883518,0.2273875736092962,0.07469254351038784,0.1366462980321327,0.2587285741919043,-0.0921178249277429,0.07524057692225011,0.13241041939764633,-0.1383394118198643,0.048615627689935284,0.06812180732230463,0.02210543069869896,-0.029740961178809314,-0.18985088477209783,0.37445223725651555,-0.11950061695343579
1035,0.2425561855192601,-0.09135366545931554,0.17339276718970761,-0.000580459132380635,0.12605397584378836,0.3026636710446914,-0.29416488276344827,0.21835696075645705,0.39050653156369175,-0.07909284528151629,0.003471431965191903,0.04670027735793403,-0.10451305578241707,-0.0063843338282208355,0.2942483465764448,-0.18238988563999156,0.022295143930905544,0.35373281159905334,-0.13548206504748525,0.05579989756732064
1102,-0.3199136818156022,0.4285455724804315,0.524834380341287,0.40086612381722636,0.07477360658123301,-0.15168383695200982,-0.044921889162309346,-0.09858143079810841,-0.01744614147555406,0.015291981908695696,-0.00862630258621594,0.0496649684790212,-0.03521691587931848,0.008862478348959618,0.010577797442463338,-0.01574360353451095,-0.009549557602077659,-0.006605523279272494,0.010640557741804373,0.007907243336555316
1130,0.6584742627701256,0.719602935605122,-0.1576559527719866,-0.053838087123004266,-0.2968098744735546,0.0992085824524025,0.07023217943955236,-0.05121973362911044,-0.07663317409034262,0.017168263487960723,-0.04927668551743148,-0.017495185748593236,-0.010256322286151804,-0.01414277195779513,-0.00445095332201203,0.003757605022235817,0.029205001174359087,0.024499691560126668,-0.007846769189560818,0.006087003208531536
1251,0.27997384420777754,0.13729345223195713,-0.08358851175573749,-0.04530508811445433,-0.0011874621328064876,-0.012326560821903618,-0.01124834713303687,0.030104812059579687,-0.012587689935861892,-0.030043105737449765,0.020572460331279865,0.04433860727532028,-0.03396575177227542,0.011070013579879924,-0.01148140341318606,-0.0095961584739873,-0.013473887432088317,0.0009329432096066397,0.0019484121858634614,-0.006711247793966598
1373,-1.1471350889989722,-0.39045805089182123,-0.03698992042382064,-0.11195073300235882,-0.18096730739032899,-0.19015808283646812,0.001975391675704385,-0.04626254843253258,0.06336210275374118,-0.0296718251770987,0.003944102999393703,-0.016471309187406812,-0.03337040462301169,-0.03561490529278111,0.003673757784042343,-0.0009570841021404565,-0.0013216488946364872,0.00831323418079821,-4.834981232619418e-05,0.010011989233075228
1461,-0.8844105330361468,-0.25352826125710204,-0.5192184444646363,0.12797388433006932,-0.04430406355703218,-0.05445566494371429,0.14473103106406718,0.05405412872499026,0.04725163533974326,0.09014272617141648,-0.010453363607778123,0.026204578954610085,-0.01707462982482856,-0.02099938180999532,-0.002377535939193831,-0.014924360233345622,0.0018946434620428312,-0.018439960337491748,-0.007716613687754728,0.025291996059310075
1464,-0.16364192505147748,-0.008588845330270599,-0.04305640017966627,-0.0013642673272772057,-0.0020991463934209023,-0.007902829088904256,0.010061949245984936,-0.002118655324782163,-0.0062861749675133,0.0010967632443679724,-0.0022363353021715667,0.0012048690471574192,-0.00043198267146007935,-0.004592546027286028,-0.0015460504689421772,-0.0005647013243677621,-0.003038078648428617,0.0045331554271100735,-0.004831916468251922,-0.004718054469016742
1522,-0.3773296093849635,-0.12026406158855436,-0.4457962126879607,0.08775629066987986,0.02232255961919204,-0.12167585006332877,-0.12862701311907973,0.38899544606927117,-0.26550477745724993,0.3338495146465975,0.07292118191387809,0.40148689355990963,0.2577406978256771,0.02305620408740401,0.2438524233466513,-0.02963849416427383,0.12833570331567198,-0.05531478442577695,0.019646956498830765,-0.10606072333342291
1530,0.38877305578481036,-0.07403105257145655,0.05014999863145212,0.040601432665517405,-0.013585804407416888,0.04052439076990654,0.01953646724390021,0.013090409327679258,0.01725585827004824,0.015023317191316894,-0.00308398362312637,0.019760127839915438,0.005232092707741627,-0.016113159764483874,-0.0035969973211769047,0.008126477167653346,0.018497029276030353,-0.027712227451655896,-0.00912468038082414,0.007788433335569651
1540,-0.15910098145745152,-0.03453727907552322,-0.007520305012248543,-0.0034305458884809317,-0.017254493250755988,0.002065738695769862,0.00046786913764191484,0.009221088207875709,-0.00424521257070045,0.002781428853112255,-0.0022681823337999895,0.002872606958694802,-0.0003529090576500461,-0.007163890221047827,-0.00035232199353972565,-0.0008148809826414499,-0.00466572065153656,0.0033937056096077513,-0.003752413540576803,-0.0033735443943506745
1602,-0.26938336697559634,-0.03316393909576927,-0.06799980278361999,-0.014105060158250143,-0.00036612137786616155,0.014788462875477516,-0.04021997382999101,-0.011820093226902152,0.011886558539519297,0.02094791789347025,0.024816207397213234,-0.011423088933270332,0.00218506251239377,0.00501364450070712,-0.006839182593347506,-0.006845221556880415,0.0017249818217640355,-0.00798487635789246,0.011744438893746363,0.006925404218532862
1625,1.6579159702671298,-0.5129763009996947,0.09446506443685959,-0.00796793682871695,-0.006635553639184406,-0.03669359910818376,0.1001550284580204,-0.010097898809932431,-0.05486497657753835,0.0398024423237326,0.07840132146624847,-0.031305710428011425,-0.04277240172609557,0.048849517583616116,0.02357494260741497,-0.019770441215654674,-0.009311592309114082,-0.032231836422976196,0.01799108517319805,-0.003145270339182273
1666,0.790615342562405,-0.2088953009157334,-0.04518374740124911,0.023422601769232356,0.11580861954243767,-0.05360430470029305,-0.18278736457916325,0.10540507333517414,0.0735849991715708,0.06475163943364533,0.22124363935294275,-0.08103969765119956,-0.021129947456070185,0.13524078523713984,0.11658883454789642,-0.024476182976530342,-0.08373483313357091,-0.06650834401143539,0.16178863138918928,-0.007667267547689439
1759,0.09743327470184247,-0.0007179246581606747,0.019275847895243708,-0.0036113077770946475,0.004400507346395454,0.006949953186163849,0.00014577058509033407,0.004161083794055217,-0.0019106344674646857,0.006122826014045425,0.002976343275462779,0.001970028323872818,0.001080872948115599,-0.0036115750692430506,-5.244433478606338e-05,-0.0011471701799979797,-0.004763857776821926,0.0007775924014898948,-0.005597924443717869,-0.005333890180067411
1832,0.1693193204137918,-0.04986981637754232,0.01678164484523677,0.0030537521042067984,0.002330801987398849,0.0024823072378440327,0.0029843591118320547,0.006057321725383164,-0.004956585617505005,0.001684599101399458,-0.0012465992007372167,0.002539267876019016,0.0012249076323157008,-0.005405246534140676,-0.0009417753611784002,0.00022015482252470226,-0.0025888995169498553,0.00026931728118793555,-0.004602075922928389,-0.0036326799744230806
1866,0.10505931321410825,0.7703617123846572,0.03050492292542707,-0.24813698119265457,0.06551215605840341,7.521413905724605e-05,0.2026523947790095,-0.07155810698472964,-0.005317010145674377,0.030129929824868736,0.013840731303027112,-0.011985472889414175,0.025093440800273818,0.004277671874864957,-0.014156709404224867,-0.001162312472761537,-0.005265817794690038,-0.0049579685675785155,-0.02007463534464773,0.05800754253339418
1907,-0.6269475618587153,0.10991403421564089,-0.030906225343636913,-0.4087996762116598,0.050447922236593855,-0.35586629715222257,-0.02939786287131456,-0.010096819033780501,-0.14036883617709145,-0.08402635174456859,0.013213001752636804,-0.07907698677415163,-0.017438773391936974,0.03258534263634203,0.03570287295511787,-0.2375927434786894,-0.3234423563195663,0.22118796112039085,0.05482465245574591,-0.03689218671492201
1983,-0.23390807847826248,-0.2763488962936607,0.2139871535058347,0.2968626254030132,-0.05219791033673289,-0.324814681575702,-0.26459138344957417,-0.31941130804551837,0.06490883499524817,0.028908675789516898,-0.049388777303812866,0.033353583657308665,0.08767723157024518,0.013429767230394065,-0.0054059959152776,-0.06756441538867144,-0.03220075775399714,0.0006847195470102514,-0.08246940833988102,0.14026012315295147
2013,0.2862673775951242,-0.045970672448357855,-0.3776421767567287,0.07988258565156818,0.2903453697828013,0.038140695421397156,-0.2459429375170365,-0.1895965869549446,0.08603461610882761,-0.14648044201428181,0.02581079422616779,-0.07493466084245863,-0.05585287469127745,0.11295673796246482,-0.05280729543934432,0.16761883837369995,0.18980113504367097,0.08107718815925977,-0.11558396143088226,-0.20160924029064753
2024,-0.401253699495185,0.19908125407397975,-0.2346486116216492,-0.16552123718954642,0.08096014691319932,-0.34767226540161084,0.17188219931685172,0.06957871819456915,0.25485431066073566,0.19809497953484667,0.1215470210393552,-0.0022905304077225856,-0.24882649003387863,-0.19012982771105655,-0.030682348749042014,-0.0388891929799522,0.042755560594709585,-0.07422773041731605,-0.051483038452087584,0.3379812891067568
2112,1.8991702118456721,-0.5423884258460154,0.1450962778178418,-0.0036304317511262046,-0.038885380663635956,-0.04009878105942073,0.22910800318518507,-0.05523866984298146,-0.047423962484849425,-0.0041605408033042164,-0.0042512611817510015,0.012308394564625699,0.006625847781800105,0.029878162998983288,0.003942279834942863,-0.0007388640857732284,0.04552971754085885,-0.031328594663834176,0.005436198435938727,0.027443906435818028
2149,-0.015373515162776364,0.01461950279846981,0.03604077097121255,0.013836622767293848,0.004401205395018789,0.0008690475583031536,-0.0025206887816016828,-0.007026926167175719,-0.005949927888589906,0.004564548207546615,-0.0022419292365091752,0.007553120891662366,0.005405498238694661,-0.0033897989871726365,-0.001918542586974142,-0.003565079499231012,-0.006027862163835149,0.002046771664597308,-0.006097979723342791,-0.004711092212046185
2201,1.3873424328824997,-0.5077556294647809,0.11308008404641706,0.005774589150846805,0.23487622371284952,-0.19102452716784113,0.2209499164622781,0.2312400528850757,-0.08009596377670032,-0.18262363973783607,-0.1970984009176611,0.06469378337244513,0.018871993187412468,-0.15212865581835597,-0.07975158609407637,0.08820091298514435,-0.019660978907968134,0.13112565450823818,0.03651229564893271,-0.0028307361749583156
2308,-0.7448290646682023,-0.34309541864127535,0.1869286647954299,-0.1892265452515285,-0.15131032006119144,-0.01361034557010624,-0.15426099052773354,0.07602073417340376,-0.10068497788656963,-0.07041434376063806,-0.174632964681977,-0.35872310338882885,-0.08988118958971986,-0.275519047910805,0.3202444538392048,0.2567750025566225,-0.004206268834891347,-0.25652952382382166,0.04576818210711575,-0.13309330707517425
2309,0.05905067751719509,0.050128665153751806,0.002839276271900019,-0.006083328233229267,-0.009457246849513039,0.010949919347769543,-0.0018765053767371973,-0.0007231639023112145,-0.003382135868951121,0.0036931127638297106,-0.0037724153705442796,0.0025405617455070244,0.003021544731198908,-0.006943741691145977,-0.0013531417362051756,-2.15868244037638e-05,-0.0022423830252146265,0.00340495045525118,-0.006567358085616298,-0.004127313165930039
2319,0.3987048982219052,0.24950817832078265,0.005362362726843059,-0.15383589671473227,0.28777766781021663,-0.003703475701133124,-0.16339624120002175,-0.08359673065615937,0.27298719595497334,0.08382380431765181,0.003981950364391444,0.06859654120700717,0.3102971283704731,-0.10320035713743983,-0.16261841429139173,-0.015429106149338468,-0.3155083884782788,-0.3096831647101238,-0.223406557768151,-0.15104193007033678
2340,-0.7472693539037025,-0.24404257619614567,-0.5451683546965524,0.12004460008694287,0.1738934829995425,0.03944380291343664,0.05484468352761577,-0.14627372241145242,-0.0338411095865966,-0.07097182162868375,-0.001495236598692221,-0.04434315949522294,-0.03336716721151238,0.0354529145813955,-0.0076438575673452285,0.02426286772257679,0.03589095889957721,0.012504841824572168,-0.0024576357789424714,-0.025734918093384674
2342,-0.40811197661092385,-0.1692588252459878,0.15623420220226958,-0.1467341794779392,0.0885971896167312,0.2294222332956383,-0.2562849531187912,0.3159045491230257,-0.2991894531672115,-0.09984706790221332,-0.2832367274350051,0.022413101460676748,-0.23806857347264812,0.17317277687537852,-0.29808221170040367,-0.24615761086434215,0.0492346927390618,-0.2119634381574828,-0.16854625489187183,0.11889968914821435
2391,1.3974455737980438,-0.31173718280038987,0.039339152724125206,0.005625397794506191,0.04165854473386969,0.006244319552170925,-0.09719501064909364,-0.05800636073585943,0.06445825213722209,0.0234886196463849,-0.008813250519798869,-0.011064328003684782,0.03734205964551815,-0.020438706536593066,-0.0021755175029781184,-0.011818167125068967,-0.008018717098642922,0.022960468896374382,-0.030055827473964514,-0.006864942531658619
2490,-0.2744168918863993,-0.023698314556533758,-0.5890582270482707,0.19385531648863696,0.23802953906424798,-0.02819048635727149,0.021488107550611635,-0.050555841300014726,0.15142865824980647,-0.019945972662399194,-0.04565737180047996,0.0075153937298231225,-0.1457795043148638,0.053650990912444234,-0.06165362876030813,0.08287332283084502,0.15366685231511873,-0.18232307406210063,0.039512142781852756,0.1284021870205583
2524,-1.1892913914326206,-0.41785719574290403,-0.01963912457511283,-0.028073478087261825,-0.03935140064877439,-0.011842283452985394,0.004860696463100599,-0.016014615053097595,-0.13074277015153213,0.017464048689456838,-0.009958272036664868,-0.006332767322532636,0.03838015083139933,0.015655728536192806,-0.01166535348963484,-0.007434567066332826,-0.008076656118404156,0.029456113183821308,-0.013961792563550717,-0.015234837265201154
2538,-0.43015884963195705,-0.16297824753281154,-0.1454867201482698,-0.17931832538364703,-0.0917101674851415,-0.239580607860691,-0.21455521851190637,0.028458972427847014,-0.0973693973060459,-0.07777927842494248,-0.025250059425653584,-0.021239165485723566,0.02843387040996839,-0.06675237570918807,-0.031693917097571106,-0.0422673280688849,-0.06782108092549592,0.07638692937219405,0.1498145559008735,0.016290538501709896
2552,1.065207832760671,0.08911104152985526,-0.13345399151702023,-0.06388879144013807,-0.191991455157877,0.10392512265080504,-0.15525064977267705,-0.06581584090736364,-0.15134226182484162,0.27896113967256725,0.2830454716538141,-0.17600109276655182,-0.24751058189018738,-0.18232445164251754,-0.010316410144317634,-0.01401915008984601,0.0776134061062174,0.0452680632457056,-0.207433591730581,-0.10535348076413893
2558,-0.06406116885690763,0.021984474364211134,-0.03631177020546737,0.006150321299348782,0.009757956754765637,0.006366711717504788,0.010961626894629069,0.0005564493049635274,-0.001398905252061889,0.0029212601865300134,-0.00202298688968269,0.003845096039918113,-0.0004961997342825089,-0.0044296378587509455,-0.002208674899511668,0.0012553336308863293,-0.002477534461509899,-0.0001475008786016384,-0.004934252904423425,-0.003963092109146531
2650,1.8180627020100393,-0.7004116696962019,0.1795213468532592,0.012161793078673645,0.08417524499556554,-0.09910112012745081,0.2278534303516156,0.021607053726622385,-0.040141321658826154,-0.04852383435101773,-0.03847456482289737,0.02629752380240099,0.011834546795690347,-0.01462946795665011,-0.018636661228573,0.017953003945419294,0.02835456554161687,-0.0010843083216312357,0.019036740315019816,0.025888119944175222
2748,0.5972858921130031,0.29319806813960947,-0.20963663238123748,-0.08091137801096615,-0.19356438270327075,0.14862598332986018,-0.26642663576743214,-0.13861751957165563,0.05586647052222752,0.018117366252084183,-0.2751885934492569,0.06421069244774132,0.21751455332440636,-0.20435460275026981,-0.1824091925023829,0.04975123493751212,0.10347111917186677,0.12244882369225957,0.30097202121745326,0.07628471943198249
2857,-0.5155656415433973,0.18241361622616997,-0.30981631464539167,-0.11294320754394153,0.36131430831665584,-0.0754936733657898,0.041800974785072456,-0.1674955241037017,-0.20637263584892046,-0.13548780570325714,0.04141987196431131,-0.11753674330348307,-0.00899701837611455,0.22256057335171325,-0.002286455703411088,0.09760846576049814,0.02052411942781617,0.15044318897714032,0.02884149438004594,-0.13419909089194024
2872,0.06830436004818903,0.2882110283552272,-0.08984942613490653,-0.03492994926496366,0.07132568525559034,-0.016438654338379117,-0.06700387859787274,0.06690976957508014,-0.011153835083030443,0.010740426514512957,-0.02183889240085141,-0.02297898475354229,-0.015135042678452271,-0.038082543396255865,0.004930212583659317,0.02465864936420023,-0.004778797454477186,0.015614177224831478,-0.00011248257697738245,-0.005832039116137883
2905,0.6076111862413797,0.26428331788227055,-0.18675759859775756,-0.05248577928116391,-0.16430080069273018,0.12965189428821983,-0.22991776629943705,-0.03919448141125523,0.041323079278400725,0.004633194927166009,-0.1197152263910515,0.007351702019523964,0.0680670533882903,-0.10872552105519573,-0.0559767483225201,0.018572545915899227,0.03687795904470818,0.05624992804505916,-0.025082751906469,0.07252951783621155
2942,-0.09010495175025215,-0.06690510234069086,-0.07700535655874963,0.011030076951467132,-0.020852481762574735,0.006466736831408525,-0.004334348201838957,0.0026547483299839067,0.006479142353933722,-0.0536127310293308,-0.03905683449651452,0.01949721629326568,0.02917554344109581,0.024091761846014047,0.018538819410756382,0.005737775273172288,-0.010636369444972609,-0.0053581020939890076,0.002124116803223343,-0.010451898261506505
2952,0.1819948814029879,0.020635715679567897,0.045956968213779564,-0.004421618335666503,0.018257611734915198,0.020850536835710667,-0.007366778330054177,0.0030327274246883264,-0.0073622418770993995,0.0024860899609611127,0.0033645850425726826,0.0018804365027365124,0.004607989657543113,-0.0012403602772451258,8.19172959881537e-05,-0.0006236794323977539,-0.005587948215684067,0.0005779511525339288,-0.005307555582015839,-0.007628173136897382
