"","V1","V2","V3"
"RPL3",0.0470330721131004,-0.116580823591421,0.129834249525196
"RPL35A",0.0588179466135765,-0.311964423833427,0.363945478245719
"SEC11C",0.270847007731707,-0.569037074042904,-0.0208556187013109
"RPL28",-0.0291716860484514,-0.0552856336057043,-0.173697507126391
"ASCL1",0.277869078075643,-0.686217613304552,0.163990438534684
"RPL34",0.0561349457850567,0.0309208417160899,-0.0683726703624953
"TUBB2B",0.399163629760107,-0.667144577509517,-0.253152233924567
"RPS15A",0.0557086622039569,0.00535328511462099,0.0245226179826516
"HNRNPA0",0.314921016603473,-0.421727126072388,-0.100815096361578
"RPS13",0.0481727578917007,-0.0127252644832462,0.116237351059007
"EEF1B2",0.120469736060091,-0.193039459575075,0.102341531481547
"HES6",0.261404846734203,-0.631177800540609,0.708854019211266
"YBX1",0.107728218615794,0.174170452209233,0.631387943198234
"RPL18",0.040482699279764,-0.123050294412277,-0.0509995001188218
"RPLP0",0.0199595055821994,-0.153968160592005,0.510234826358392
"EIF1",0.204744525256234,-0.268788319257158,-0.0261703112858322
"PNRC1",0.251311369829053,-0.171659280755928,-0.192866063154438
"RPS14",-0.120783682949787,0.377746413403901,0.0710170104799278
"RPS7",0.0478536758209494,-0.237875644871965,0.240453822009694
"ATF5",0.157264162649519,-0.347164110062516,-0.338237100952794
"CHGA",0.276325460475322,-0.600603730876265,-0.418543742887864
"RPSA",0.00299501734492305,-0.0507292919289754,0.316979888482346
"HNRNPC",0.168946951217144,-0.223657434557156,0.368874066483188
"CHCHD2",0.178401179602053,-0.104743515938492,0.356952988181602
"TPI1",0.180038653560266,0.0324588705265062,0.417211054273104
"UQCRH",0.134294943025375,-0.343641244821958,0.0870607557804958
"RPL13",-0.017865192574769,0.00705827086143627,-0.130547432842828
"UCHL1",0.2150326329036,-0.559441796034971,-0.438372596906164
"RPL41",0.059807692207788,-0.149996800418125,-0.0523221406928471
"RHOA",0.146930462162849,0.544287850346191,0.0957168427421621
"CRIP2",0.220715057100774,-0.492733518387159,0.208955648426793
"SRP14",0.152407331431647,-0.158098130104067,-0.0528352179621014
"RPL29",0.0495106039794244,-0.0507285543135501,-0.108027389324469
"NUCKS1",0.160151265847114,-0.222273193070235,0.90437202971952
"ARF1",0.177003342928398,-0.00524889001018014,0.234632016185847
"RPL10",-0.100289429551271,0.696372182036465,0.886614891106149
"PFN1",-0.000413805817132247,0.841098853512691,0.122711222681416
"RPL24",0.0635195088623556,-0.023612382764324,0.183116643739056
"RACK1",0.139771530546855,-0.189410126550727,-0.20001930475
"ANP32B",0.0119513758352135,-0.171038539780806,-0.01078834980401
"RPS17",0.0779578090295491,-0.127335281083112,-0.156084379374713
"RPL36AL",0.126293860008669,-0.259540059657224,-0.0761038783229413
"NACA",0.129510204979153,-0.0974194336645056,0.0660738891088506
"TBCA",0.13068604005619,-0.232387459614662,-0.152831337387835
"HSPA1A",-0.0926805854188696,0.566454591767698,0.491782597402338
"RPL35",0.0108582564983166,0.0270117441377486,-0.0609845727745835
"RPS3",0.150030759866605,-0.436669825380832,-0.377852888602618
"MARCKS",0.26309981490658,-0.029239484499357,0.667950235279137
"MARCKSL1",0.244203917186523,-0.48634481938092,0.392256742551173
"RPL36",0.0762914994640057,-0.176157505468326,0.0268508608950108
"CSDE1",0.13453781609506,-0.00562749970299464,0.505075810933449
"MT-ND3",-0.172889848721439,0.561668792941583,-0.163449647313878
"PTMS",0.116743566830815,-0.274517474761862,0.303625558962818
"GSTP1",0.116874949809984,-0.00813906443594573,0.124987932637391
"TAGLN2",0.103986742983838,-0.0619876008192465,0.119982443293815
"ATP5B",0.171654764720661,-0.0263188165997923,0.189127180017881
"RAN",0.137811280954312,-0.195599914856954,0.702373155042326
"RPL17",0.0436419956715241,-0.0832209869595959,-0.00277705189773766
"SLC25A6",0.0925312989791777,0.149537526785813,-0.0129835193674648
"PSMB1",0.15921296709172,-0.144249190429003,0.218006436127686
"EEF2",0.153191800516202,-0.382778944473301,-0.270333131174686
"PSMA7",0.134798911630549,0.154715766517001,0.148863123392768
"H2AFY",0.141651835832013,0.222580641062755,0.239187848119419
"TOMM7",0.0541748900933729,-0.0820985413634678,-0.0439154066409184
"SNRPD2",0.0914667458956769,-0.336234260672981,-0.0615646989025004
"ERH",0.152726201873026,-0.313844751716473,0.474912700981633
"JUN",-0.021624867794151,0.526055963708751,0.635724059922818
"SOX4",0.115910819099466,-0.342737127569663,0.684408930503558
"FAU",0.0221332060349432,-0.0486399664731909,-0.0369747318729201
"TRIM28",0.140690050705734,-0.391777796488688,-0.0925727784667629
"C19orf43",0.0741162509116849,-0.203817760447343,-0.149501680986394
"HMGB2",0.0975130263683194,-0.286944806762496,0.537683880407476
"ISL1",0.315347220091651,-0.453425787475972,0.202417129954639
"HINT1",0.0734888251006101,-0.0635268581122813,0.278546690107199
"HBA1",-0.168117976714128,-0.413601234658767,-0.422812293970372
"BTF3",0.0680648415349914,0.0338866115691884,0.349247285337757
"TMSB10",-0.109793422028044,1.85353834053286,0.843116259047785
"COX7A2",0.0696487181604615,-0.201151358046513,0.327874157201557
"UBALD2",0.0560831989569504,-0.313626535503399,-0.109140603493962
"BNIP3",0.248286875490159,-0.416483253123667,-0.103471969780387
"SCNN1A",0.243325432458677,-0.441921156716665,0.293802781051262
"H2AFZ",0.121465570979652,-0.270229797270569,0.410080949882613
"SLC25A5",0.101804994515105,0.197926089779466,0.514129279348998
"ATP5A1",0.143684343784551,0.0126212305860567,0.240803053052315
"RPS15",-0.00516818371633814,0.0330873348585232,0.0445909411473055
"JUP",0.210026222173011,-0.45440813766374,-0.291625639381202
"HNRNPD",0.100169569168727,-0.187479397256577,0.370791449998424
"IRF2BP2",0.246183360245912,-0.328825340936264,0.163990949545195
"HNRNPM",0.249399234076939,-0.166198505385542,0.224673104557816
"LDHA",0.0912203818036786,0.350338039169251,0.977304334831394
"JUND",0.0656963608495414,-0.141602003603079,-0.053606358430685
"SNHG6",0.0853342965789022,-0.344759366027086,-0.129653425722584
"ENO2",0.177829463383631,-0.371684150210158,-0.250150119806974
"NPM1",0.108533408758857,-0.081282226698354,0.294504686496886
"PPP2R1A",0.183188083120098,-0.295987895869838,-0.0787502524684729
"TMBIM6",0.0996517835380997,0.988346613802628,0.754056388040102
"PCNA",0.259105619715958,-0.350334018768966,0.0201869718863152
"HNRNPK",0.124615895969041,-0.0076731263915287,0.801395315106402
"CALM1",0.0557576961696565,0.175968085803452,0.855370746590457
"SERBP1",0.120160657559134,-0.146462090569124,0.657960207770398
"CCT3",0.147511926182422,-0.318165701255903,-0.0196142195336279
"GRP",0.203606364730155,-0.454153162447259,-0.29164683928845
"SET",0.131778233431201,-0.110685115677885,0.558901922808831
"HNRNPDL",0.145819907171049,-0.0947967284220403,0.428597184267047
"EIF4A3",0.166385100811882,-0.240023078694836,-0.0307293824383892
"YWHAB",0.0485859354989135,0.262214634961569,0.318696303505356
"MYL12B",0.134975516882846,0.0981840308435092,0.246405865869007
"HSPA1B",-0.107414706704167,0.629341352947468,0.585042583869115
"SNRPB",0.10608676140126,-0.324074949657301,-0.136781086820596
"ATP6V1G1",0.152955524434945,0.0510816048257531,-0.0426139647242272
"BTG1",-0.0530104264216268,0.324511835342022,0.150979668659122
"APEX1",0.318422229880307,-0.12862361180245,0.12504757912447
"RPL21",-0.0280412574392111,0.164254742053095,0.119175017392758
"NME2",0.109146820695443,0.0799219370740787,0.126114103861037
"SEC61B",0.0938866974537712,-0.171674334093495,-0.00849609832253384
"IGFBP2",0.179368839391763,-0.422074749363954,0.435129507050464
"HNRNPF",0.22248355219855,-0.190411153683528,0.060777704758343
"HMGB1",0.037046932224048,-0.0530627458417117,1.12429405705659
"NAP1L1",0.0642448278519663,0.00332633567519262,0.138808954143465
"NCL",0.0700345032468308,-0.0679736984851483,0.481011816913413
"ILF2",0.157779371274505,-0.290137415584156,0.239400465457896
"SRSF2",0.264250562567952,-0.133331606621676,0.428616715787109
"DDX5",0.00369103307819332,0.505026267704808,0.911866852797313
"SEPW1",0.102908077012749,-0.241183611293965,-0.135651620499875
"GNB1",0.0714334423742425,0.212487606016383,0.195859280289639
"EIF4G2",0.0937778187739556,-0.0492744232754241,0.871097618651866
"RAB3B",0.184047559703888,-0.365017139599465,0.223996548255004
"SLC25A3",0.132122735697967,0.0412479127410774,0.721058731672432
"HDGF",0.110269055665698,-0.0942904733891245,0.56876155180217
"PABPN1",0.111429208730607,-0.145380944889622,0.377600245744626
"RPS26",-0.0736938686520514,0.136346908465104,0.51963842819638
"RBM3",0.0745775855925376,0.259494211319561,0.723312396299958
"HN1",0.0697536048711565,0.0439441913513436,0.200567921723196
"SMS",0.179281602813216,-0.117446619824216,0.493095597304298
"KDELR1",0.153096253256563,-0.166839362392958,0.110653760281021
"CD63",0.0310836762609664,2.07770564611342,0.292942626195523
"CEBPD",0.164198303088817,0.544911675038514,0.335258185370085
"CKB",0.121378959318175,-0.411126240830589,0.175285529892456
"KRT18",0.138369203888012,-0.363200847067156,0.180283578633581
"NONO",0.155214167451549,-0.135808405930223,0.570834986200196
"TMEM258",0.17931950863465,-0.0562949657362792,-0.0508813782003632
"COX6C",0.0264307259824386,-0.0714750273286282,0.176613672468444
"EIF4A2",0.119046673223393,-0.0816062823785745,0.482481808183092
"PARP1",0.0940041211129319,-0.168063200687681,0.694299038300138
"HDAC2",0.15144958594383,-0.298083584707438,0.332124700301874
"ELAVL3",0.13288955084459,-0.372795263283363,-0.351593311242468
"DYNLL2",0.0942796248617948,-0.229562120666969,0.00202851373880035
"MIAT",0.204688343780011,-0.410133319550763,-0.211895237435028
"KRT8",0.184463187158121,-0.37243779816702,0.0350328981801586
"EIF4B",0.0930851523854289,-0.104654641880665,-0.0166952607422563
"ATP5G1",0.147827226909719,-0.311768197788172,-0.203329413803125
"SRSF3",0.155996789021578,-0.0746025297874912,0.291179947135524
"HNRNPUL1",0.129045707137462,-0.195127972953546,0.149089183447828
"CCNI",0.0211229551373998,0.200495738607244,0.905477579284674
"RBM38",0.201045920928567,-0.389752203883702,-0.189209193031482
"PIM1",0.138056937663104,-0.344489931732415,-0.119841903796711
"C14orf166",0.14024883770066,-0.287085983352546,0.068040679657731
"PFDN5",0.0537098315705876,0.0125720249627782,-0.00909958123404937
"SIX1",0.18832764154037,-0.385368517268592,0.337880635685308
"BEX1",0.120979560875992,-0.36269985635139,0.21909612964639
"ZNF428",0.125122568893565,-0.274725640348393,-0.122737376258027
"DYNLL1",0.0635337289892464,0.0170329596924201,0.222805301722814
"SYNE2",0.0361459291235774,-0.379734253658814,0.29296805740755
"PGK1",0.113833757249458,0.238966526830637,0.60624712913073
"SEC14L1",0.227471942370865,-0.14273435575627,-0.15476438331462
"YWHAQ",0.150234259231145,-0.210948167372723,0.735291787345473
"SARAF",0.10372760310988,0.32080828567025,0.196592505875511
"BEX3",0.118944581945173,-0.301334788212908,0.387251720240134
"SNU13",0.146297207263732,-0.0954768771059516,-0.103308637380576
"YWHAE",0.10432237308667,0.0377869712538674,0.449269548221827
"SF3B5",0.054540386651467,-0.158611051627677,0.104312929444905
"GLRX5",0.169570230706738,-0.183473558342274,0.108221855521743
"VCP",0.116228390780025,-0.00649198209454541,0.250527739935241
"PSMB7",0.131340141644197,-0.167204325982767,-0.0711886727087586
"DNAJB1",-0.181110470068878,0.54089815621622,0.575059659421413
"ID4",0.264019426852079,-0.386522822652012,0.0973675651788127
"RAD21",0.112046404851053,-0.269023299258852,0.451526185629093
"SNRPF",0.139767896819506,-0.219545940320191,0.319214709029561
"CAPZB",0.0697934622643081,0.735965038896577,0.322114868836709
"CYB5A",0.171470612272324,-0.267407967352784,-0.156860071074882
"MALAT1",-0.16592785473746,0.759314183546364,0.109953489047639
"SNRPD1",0.133328369620423,-0.258565626611237,0.0474345086924466
"SF1",0.108025569543477,-0.116670254866582,0.141848386441713
"DEK",0.0803121765927521,-0.216147315043464,0.563441629950918
"PSAP",0.00250253567734472,4.709322425439,0.136441262474838
"CDKN2A",0.0921825689775307,-0.222345418027767,0.791789934139038
"CSTB",0.0228824940318311,1.77400806670226,0.0964964185139531
"MTCH1",0.169931439627318,-0.241039097791977,0.0111703076891348
"HMGN1",0.0839007961838436,-0.0651617658058127,0.935941982857049
"EDF1",0.0308032011414064,-0.103712846298511,-0.104286858869516
"HNRNPR",0.151830681481034,-0.205050675584739,0.382696849474317
"S100A6",0.0237665395566927,0.228643398202924,-0.143233219728784
"CCT2",0.111295952926623,-0.154899979876874,0.669442650130155
"BASP1",0.293939533648228,0.211615938050295,-0.289522611502103
"COX6B1",0.035884656354317,0.183338529459902,0.0542556493183136
"NEDD8",0.0314178972244711,-0.135135908328615,0.127117512386831
"TBCB",0.0962375665299903,-0.174750100480256,-0.0989603323683028
"PCBP2",0.0300689222555687,0.174723723526028,0.701835782893347
"COX4I1",0.0419399342666556,0.131102252939525,-0.0843062680645906
"APH1A",0.112853727917452,0.158544478519368,0.150077676128248
"ATP5G3",0.0964533439145939,0.129384823859117,0.11407749998632
"XRCC5",0.0738864149941762,-0.0239270359691657,0.489053650888074
"TOP2A",-0.0177557990655052,-0.370832513452519,0.566193669367014
"PSMD4",0.160849877797423,-0.0993564240675462,-0.0492845530862475
"ERGIC3",0.0645780577572709,-0.105283256592964,-0.0297300272889134
"DPYSL3",0.121789924233844,-0.352616668737852,0.0283374638478049
"HSPB1",-0.0626303109208869,0.731708625847574,1.08639817751153
"SUB1",0.00991683202530928,0.0963871833056243,1.04692429680263
"ARPC2",-0.0819878229673687,1.45245812663373,0.400816837049755
"DDX39B",0.117622099997518,-0.276919526664947,-0.03027358521509
"CXCR4",-0.0770692703223487,0.122717670649238,0.0682814399680365
"SOD1",0.0148508174851162,-0.11272538663706,0.392786848324756
"HMGN3",0.123040426142604,-0.26064618555012,0.248939030671035
"NDUFS5",0.082095101657443,-0.143136333924643,0.212481182641154
"CDC42",0.119088191742665,0.446073137828163,0.0234245178702812
"DUT",0.110814041484206,-0.238384888158625,0.0271961183839001
"SAP18",0.0732589218804537,0.198548950300697,0.210109978419387
"PARK7",0.0735518638774212,0.00516720413690697,0.0548484492536758
"RPL18A",-0.199358179082195,0.576802604237171,0.933219026899168
"CNN3",0.182771981568726,-0.321464004420716,0.634164176911082
"RALGDS",0.135080765627198,0.0682597485961766,-0.196222971215019
"EZR",0.022854764935382,-0.119754679108542,0.594845207554035
"UBL5",0.0676015446811445,-0.0814315275190224,0.213034377858904
"PLP2",0.0650538877140997,-0.198798626761376,-0.0767826361086301
"RNF5",0.0496794124138562,-0.264489750764428,-0.133210493282431
"CD81",0.0551056738191398,1.93025633912243,0.140416060778622
"HLA-A",-0.312663933395138,2.56224387181264,0.591643502938984
"DNAJA1",-0.0615418314995735,0.069985498931913,0.935581160198826
"DDX24",0.111763818474615,-0.227349998982063,0.0627898262657247
"TMED9",0.1485359378328,0.259795538466756,0.282984446941177
"NLRP1",0.167314567501315,-0.337217075689638,-0.228573300307866
"MCM2",0.130915051170465,-0.3040913774791,-0.146004362478066
"HSPA5",0.0685264872644878,0.275357022707936,0.985054989316489
"SNRNP70",0.0604895649432334,-0.127198480504675,-0.0139666169286617
"CHD4",0.111859783499074,-0.0957638869676594,0.10010122633717
"MAPK13",0.126428742328183,-0.283198305502781,-0.145073232088129
"RANBP1",0.108391638962561,-0.168969464515709,0.167344800114898
"HLA-B",-0.328112460992148,2.70603185419322,0.493337256889242
"DSTN",0.0848590214398103,-0.224971053435087,0.0239884712319879
"UBE2C",0.0131356217945394,-0.346052486367479,0.243925704243352
"SRSF7",0.130374432337814,-0.287993477737643,0.374350358389251
"MORF4L1",0.16383793807728,0.266978920644999,0.240469225763124
"VDAC3",0.13788714773903,-0.122779759171409,0.412833471673745
"DLL3",0.211057327039576,-0.326368453338394,0.0739088881162063
"NDRG1",0.149155655817081,-0.116666774573529,-0.190781147006609
"AHSA1",0.0740228533031813,-0.158265145824408,0.0774322547420184
"MCM3",0.215838513674451,-0.330151127815359,0.00458988041695566
"SUPT16H",0.147871180122586,-0.263775604439428,0.290542153354466
"SLC25A39",0.0686315072994406,-0.13375440223092,0.153468362717561
"CLTC",0.102465187366938,0.0218973058113804,0.329977181747101
"COX5A",0.0919755605679358,0.228740140977652,0.0847056113384362
"ST13",0.106700264807896,0.102576915273738,0.127272136109728
"NKX2-2",0.243780316676325,-0.3717740453186,-0.215161576417638
"EIF3K",0.0740618719620329,0.0548118454205908,0.00601876849787125
"SRP9",0.0940963883570403,-0.213172317023042,0.536102470507165
"PAFAH1B3",0.106818864879503,-0.312169937856089,-0.0931283102540984
"VPS72",0.104924013509394,-0.254441806707225,-0.138299855457421
"DYNLT1",0.0914829544121991,-0.0493865831387066,0.214791379680812
"RBX1",0.0962482407350876,-0.0449881427293088,-0.0201338896939216
"PEG10",0.0500452572320831,-0.285992941944137,0.537941954540705
"PSMB4",0.0509446158591104,-0.0345838885356931,0.146914314554689
"CDKN2C",0.065721819440538,-0.277253305285094,0.211828572086438
"MT-ATP8",-0.0455715587026666,-0.105501409193764,-0.327488848489798
"ATP5E",-0.028487467299721,0.561549938543738,0.307464944582968
"NASP",0.148477751766781,-0.243846749198993,0.103344988038747
"PSME1",-0.0168844339615049,0.283037971983375,0.223422560728554
"JUNB",-0.067546064725722,0.461817097098986,0.237595648385695
"DYNLRB1",0.0533662697072449,0.11342132334102,0.0961980993598996
"USP11",0.0258099252783559,-0.199038206889372,0.13913539787995
"CBFA2T2",0.173266127831696,-0.356983460741482,-0.103432243206618
"ANXA2",0.0146163880676033,1.36549338940835,0.391312141148577
"RAC1",-0.0086129387397532,1.1916969206496,0.603704802775896
"DDX17",0.0524674877651099,-0.0160415361799315,0.342111276169765
"IDH2",0.0647855669036354,0.0390703300798804,0.00161469444794646
"PTTG1",0.0493033604631524,-0.293726880040624,0.328962510601036
"TXN",0.0546790392309116,0.656091103474606,0.0687457346337441
"IER2",0.0764859736159524,0.125258691742191,0.167053618795783
"GLUL",0.0658824865860699,3.71347730662588,0.32463245963997
"YWHAZ",0.0451773165121624,0.0185760765555585,0.557026459272942
"PRKDC",0.0540070311110961,-0.142481375805796,0.663010450249442
"GNAI2",-0.0170537534187869,0.983394123460998,0.140826687947348
"XRCC6",0.0461383610047332,0.0262780611526014,0.245400788201298
"GRN",0.0952636769223625,2.39183343736103,-0.0103355747232394
"FOS",0.022876063263119,0.610273334832389,1.19206999378531
"VAPA",0.131604670757387,-0.0584898872687716,0.187338222055626
"CKS1B",0.0504079387038529,-0.25314047747052,0.306478811608236
"GNG4",0.115191701148712,-0.307255062580185,0.0660294793174853
"WNK1",0.0380893650655009,0.0581129484230569,0.722960152568353
"PRMT1",0.122348497523718,-0.193411788012568,0.069187539685634
"SSRP1",0.0361904857328406,-0.190086393440409,0.380724487405555
"NEAT1",-0.131539323526469,2.21417972529555,0.310564375447257
"CYB5R3",0.084848877334411,0.0368236165023558,0.0314438463200876
"KIAA1324",0.176167298179154,-0.327870878401184,-0.126175995344176
"SKP1",0.118617679011972,-0.0277673784879475,0.176723902775473
"ATP5F1",0.0836597788101927,0.105736816457917,0.360244828924371
"NDUFB2",0.0430594821052339,0.0715502366198945,0.259297259418867
"SOX1",0.208181099378079,-0.329214708880072,-0.214058115855105
"TMA7",0.0572729439498963,-0.206822745456474,0.0730033030177404
"CAP1",-0.0713300916167909,1.30922371695725,0.478604731172868
"COPA",0.0688337102946937,0.124973233579953,0.313418528693072
"BRD2",0.0678429726530825,-0.176479392080431,0.241213695722934
"MTDH",0.0625859283243101,0.342336205632091,0.497199116055544
"BUB3",0.110256831838733,-0.260833255740542,0.12283497114552
"MCM7",0.0947601425169428,-0.24074192488201,0.258981565253258
"ERP29",0.0601234767742881,0.151026185882967,0.35928981929241
"CLDN4",0.169014031455688,-0.262232663126142,0.427428241221059
"PHB2",0.0871976532676903,0.025198003205965,0.174574024427531
"PTGES3",0.0768354965384843,0.00161854127075703,0.546678743285967
"MCL1",-0.106020669489566,1.2030038146617,0.595812171205247
"LDHB",0.0289389659708167,0.0904562782809569,0.824424722045494
"MAGED1",0.0401074841558804,-0.21902607724805,0.695502344301488
"CBX1",0.124811281248483,-0.213700384695663,0.178127432983752
"PSMG2",0.113521108342093,-0.0882075185570917,0.0425283233203451
"RNASEK",0.0739782359954391,0.923214424003302,0.0411024026835279
"MRFAP1",0.0565861668945246,-0.0208616960827346,0.238785246760447
"DNMT1",0.16215082518341,-0.119174186443961,0.135141518571469
"MYH9",-0.0385931239760781,0.233735214375098,0.14739671365479
"CDC37",0.0914941909105626,0.0704936559926432,0.1229692811807
"UNG",0.146123959460864,-0.298234264966406,-0.0917415895124554
"FUS",0.068290543489684,0.0706343922647501,0.538739067094617
"GID8",0.166157537750073,-0.267698196195467,-0.068820952959099
"HSPD1",-0.0744904879437983,0.230880662583948,1.18623604235647
"SSR2",0.0635108572064923,0.0460339166470965,0.193643011472753
"ANXA11",0.03298454487529,0.488417229261951,0.071654075017243
"TXNIP",-0.230558582682494,1.28991313085764,0.0328999693734209
"KIF1A",0.0639049562706749,-0.324702192708422,0.0604474747417721
"ATP5H",0.0436037376308729,0.221892469474052,0.112962761755636
"HDAC1",0.130613660199893,-0.218734924061947,-0.0234005825024859
"MRPS21",0.0242732602741084,-0.19400675398401,0.0466359265154135
"MCM4",0.112510557613434,-0.268138560819925,0.22373049710801
"ALYREF",0.0756580670567816,-0.213575394110745,0.0904464327463174
"SHMT2",0.0738179897583747,-0.123891362703644,-0.0454211809365439
"VEGFA",0.221817651996563,0.0653809918725283,0.258659282563897
"CSNK1E",0.154033529436898,-0.213917306683928,-0.0863567905795223
"PTBP1",0.0882061757769826,-0.131995465362226,0.304151400791423
"NDUFA4",0.0348560724196876,0.224018238421634,0.850801326581772
"EID1",0.0632899360948901,-0.0586290339151388,0.307315228237597
"APP",0.156177175114253,-0.0661805284894597,0.502004896036931
"NDUFB4",0.0781685074269799,0.0552059286838117,0.225350300922324
"WSB1",-0.00381892134473379,0.50953921659262,0.480038815423471
"FBL",0.0301558425662432,-0.172312931683401,0.0283955735785771
"PIM3",0.123997968323403,-0.157257407264514,-0.0276758327905696
"TMED10",0.0663812829789949,0.446693877958619,0.66758910642416
"CDKN1B",0.118196455417478,-0.202344545712704,0.142130463674455
"SMAD9",0.194109029643722,-0.332372196683711,-0.0896647198267436
"SDCBP",0.0880471455865035,0.983201531308855,0.180978725377406
"PHGDH",0.0441333042923214,-0.269850344114906,0.165052243736422
"DLK1",0.0516026336818012,-0.269052528967763,-0.205725237717389
"DLX5",0.23066639626924,-0.355695160505681,-0.180342113425222
"UBE2V1",0.052495651165562,0.111649417020956,0.0170854440488633
"SRSF11",0.00138965618995763,0.0783767599710684,0.732981856708502
