archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,GO RESPONSE TO INTERFERON BETA,1.069e-09,0.7641,0.79339,1,1
1,GO POSITIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY,6.0205e-08,0.74199,0.64528,1,1
1,GO TRAIL ACTIVATED APOPTOTIC SIGNALING PATHWAY,3.3697e-11,0.73729,0.78075,1,1
1,GO NEGATIVE REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION,1.6514e-08,0.73395,0.73454,1,1
1,GO NEGATIVE REGULATION OF HIPPO SIGNALING,1.069e-09,0.72006,0.67822,1,1
1,GO INFLAMMATORY RESPONSE TO WOUNDING,1.2682e-10,0.7199,0.72638,1,1
1,GO MEMBRANE RAFT ORGANIZATION,8.2903e-10,0.71729,0.71575,1,1
1,GO HEMIDESMOSOME ASSEMBLY,1.0791e-07,0.71097,0.76554,1,1
1,GO HYALURONAN CATABOLIC PROCESS,1.3291e-12,0.7102,0.78712,1,1
1,GO T CELL MEDIATED CYTOTOXICITY,2.3853e-09,0.7071,0.62093,1,1
1,GO RESPONSE TO TYPE I INTERFERON,2.1064e-09,0.70279,0.66287,1,1
1,GO GLOMERULAR BASEMENT MEMBRANE DEVELOPMENT,2.65e-07,0.70084,0.63266,1,1
1,GO POSITIVE REGULATION OF CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS,8.9558e-11,0.69835,0.68489,1,1
1,GO TOLERANCE INDUCTION,4.1815e-08,0.69693,0.59693,1,1
1,GO INTERFERON GAMMA MEDIATED SIGNALING PATHWAY,1.3039e-08,0.69617,0.61955,1,1
1,GO FIBRINOLYSIS,6.8406e-11,0.69142,0.66769,1,1
1,GO POSITIVE REGULATION OF MACROPHAGE ACTIVATION,3.4553e-09,0.68817,0.60587,1,1
1,GO CELL PROLIFERATION INVOLVED IN METANEPHROS DEVELOPMENT,2.9514e-07,0.68406,0.61618,1,1
1,GO CHEMOKINE BIOSYNTHETIC PROCESS,4.4749e-10,0.67427,0.65866,1,1
1,GO POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION,6.6717e-09,0.67121,0.55812,1,1
1,GO REGULATION OF EXTRACELLULAR MATRIX ASSEMBLY,7.3803e-06,0.66496,0.59197,1,1
1,GO POSITIVE REGULATION OF INTERLEUKIN 13 PRODUCTION,3.1098e-10,0.66384,0.63874,1,1
1,GO REGULATION OF T CELL MEDIATED CYTOTOXICITY,1.2058e-07,0.65907,0.53248,1,1
1,GO NEGATIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,4.9624e-10,0.65585,0.5903,1,1
1,GO NEGATIVE REGULATION OF VIRAL GENOME REPLICATION,1.484e-09,0.65527,0.65545,1,1
1,GO NEGATIVE REGULATION OF T HELPER CELL DIFFERENTIATION,1.8389e-10,0.65456,0.59803,1,1
1,GO INTERLEUKIN 27 MEDIATED SIGNALING PATHWAY,2.559e-11,0.65415,0.70424,1,1
1,GO NEUTROPHIL HOMEOSTASIS,5.5078e-11,0.64981,0.68395,1,1
1,GO POSITIVE REGULATION OF T HELPER 1 TYPE IMMUNE RESPONSE,2.1595e-09,0.64945,0.57524,1,1
1,GO DETECTION OF EXTERNAL BIOTIC STIMULUS,2.65e-07,0.64239,0.56291,1,1
1,GO PYRIMIDINE RIBONUCLEOSIDE METABOLIC PROCESS,2.0546e-09,0.63922,0.73344,1,1
1,GO DETECTION OF BIOTIC STIMULUS,1.0964e-09,0.63769,0.57516,1,1
1,GO CYTOLYSIS,5.3617e-10,0.63425,0.55242,1,1
1,GO GLOMERULAR EPITHELIAL CELL DEVELOPMENT,4.3774e-08,0.63403,0.61507,1,1
1,GO REGULATION OF TYPE 2 IMMUNE RESPONSE,3.5427e-10,0.63372,0.58034,1,1
1,GO REGULATION OF T HELPER 1 TYPE IMMUNE RESPONSE,1.3024e-10,0.63083,0.61528,1,1
1,GO REGULATION OF METANEPHROS DEVELOPMENT,4.2042e-09,0.62964,0.63034,1,1
1,GO OLIGOSACCHARIDE CATABOLIC PROCESS,4.5922e-10,0.62528,0.60953,1,1
1,GO POSITIVE REGULATION OF MONOCYTE DIFFERENTIATION,2.9805e-09,0.62356,0.73852,1,1
1,GO DETECTION OF MOLECULE OF BACTERIAL ORIGIN,3.094e-05,0.62121,0.50405,1,1
1,GO GLYCOLIPID CATABOLIC PROCESS,1.3419e-09,0.61823,0.577,1,1
1,GO TOLL LIKE RECEPTOR 3 SIGNALING PATHWAY,6.757e-10,0.61671,0.55631,1,1
1,GO POSITIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS,1.9465e-08,0.61583,0.60672,1,1
1,GO NEGATIVE REGULATION OF ALPHA BETA T CELL DIFFERENTIATION,5.9432e-10,0.61352,0.54801,1,1
1,GO POSITIVE REGULATION OF PHAGOCYTOSIS ENGULFMENT,2.1064e-09,0.60722,0.59458,1,1
1,GO RESPONSE TO INTERLEUKIN 18,1.3878e-06,0.60675,0.5973,1,1
1,GO T HELPER 1 TYPE IMMUNE RESPONSE,5.6594e-11,0.60601,0.54883,1,1
1,GO WOUND HEALING SPREADING OF EPIDERMAL CELLS,7.8286e-11,0.60549,0.62457,1,1
1,GO ELASTIC FIBER ASSEMBLY,2.0879e-07,0.60307,0.68482,1,1
1,GO LEUKOCYTE AGGREGATION,2.2775e-07,0.60051,0.53643,1,1
1,GO T CELL EXTRAVASATION,9.1793e-10,0.5992,0.60639,1,1
1,GO POSITIVE REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS,2.4893e-11,0.59818,0.62956,1,1
1,GO RESPONSE TO INTERFERON GAMMA,1.2348e-10,0.59261,0.55645,1,1
1,GO SKIN MORPHOGENESIS,2.9602e-08,0.59022,0.63515,1,1
1,GO MUCUS SECRETION,3.7356e-07,0.59007,0.56595,1,1
1,GO ENDODERMAL CELL DIFFERENTIATION,8.4871e-11,0.58697,0.58321,1,1
1,GO DETECTION OF OTHER ORGANISM,3.5794e-07,0.58671,0.5282,1,1
1,GO ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I,9.9705e-11,0.58656,0.53856,1,1
1,GO ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I,2.3933e-10,0.58542,0.54701,1,1
1,GO REGULATION OF APOPTOTIC PROCESS INVOLVED IN DEVELOPMENT,9.8716e-08,0.58244,0.55055,1,1
1,GO NAD BIOSYNTHESIS VIA NICOTINAMIDE RIBOSIDE SALVAGE PATHWAY,5.8698e-06,0.58243,0.43067,1,1
1,GO REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS,7.6205e-11,0.58198,0.60463,1,1
1,GO INTERLEUKIN 35 MEDIATED SIGNALING PATHWAY,2.9805e-09,0.57967,0.54397,1,1
1,GO ZYMOGEN INHIBITION,7.2202e-11,0.57815,0.62498,1,1
1,GO NEGATIVE REGULATION OF VIRAL PROCESS,1.1706e-10,0.57782,0.55407,1,1
1,GO DENDRITIC CELL APOPTOTIC PROCESS,4.719e-07,0.57762,0.55051,1,1
1,GO CHRONIC INFLAMMATORY RESPONSE,1.1398e-10,0.57076,0.564,1,1
1,GO REGULATION OF CELL PROLIFERATION INVOLVED IN KIDNEY DEVELOPMENT,3.6567e-07,0.56913,0.52078,1,1
1,GO COLLAGEN ACTIVATED TYROSINE KINASE RECEPTOR SIGNALING PATHWAY,6.2175e-05,0.56687,0.57596,1,1
1,GO REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION,3.0295e-08,0.56675,0.52541,1,1
1,GO POSITIVE REGULATION OF KERATINOCYTE PROLIFERATION,3.3228e-08,0.56552,0.48873,1,1
1,GO NITRIC OXIDE SYNTHASE BIOSYNTHETIC PROCESS,2.5893e-10,0.56365,0.55699,1,1
1,GO GLYCOPROTEIN CATABOLIC PROCESS,1.2441e-09,0.56182,0.52561,1,1
1,GO REGULATION OF THYMOCYTE APOPTOTIC PROCESS,3.9941e-08,0.56129,0.51935,1,1
1,GO RENAL SYSTEM VASCULATURE DEVELOPMENT,5.7923e-10,0.56085,0.6488,1,1
1,GO ZYMOGEN ACTIVATION,1.6514e-08,0.55839,0.51032,1,1
1,GO POSITIVE REGULATION OF T HELPER CELL DIFFERENTIATION,1.7687e-09,0.55686,0.51962,1,1
1,GO TOLL LIKE RECEPTOR 2 SIGNALING PATHWAY,2.9514e-07,0.55196,0.53669,1,1
1,GO NEGATIVE REGULATION OF SINGLE STRANDED VIRAL RNA REPLICATION VIA DOUBLE STRANDED DNA INTERMEDIATE,5.2359e-09,0.55179,0.63381,1,1
1,GO NEGATIVE REGULATION OF VIRAL LIFE CYCLE,1.3737e-10,0.54967,0.59158,1,1
1,GO PLASMINOGEN ACTIVATION,4.9069e-08,0.54878,0.50771,1,1
1,GO NEGATIVE REGULATION OF T CELL APOPTOTIC PROCESS,5.6451e-10,0.54741,0.46478,1,1
1,GO IMMUNOLOGICAL SYNAPSE FORMATION,6.1583e-08,0.54554,0.52273,1,1
1,GO REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,3.7319e-10,0.54169,0.4804,1,1
1,GO NEGATIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS,7.4177e-11,0.54131,0.568,1,1
1,GO NEGATIVE REGULATION OF TYPE I INTERFERON PRODUCTION,7.0279e-11,0.54006,0.50068,1,1
1,GO NEGATIVE REGULATION OF COAGULATION,3.8118e-09,0.53796,0.51208,1,1
1,GO ACTIVATION OF CYSTEINE TYPE ENDOPEPTIDASE ACTIVITY,6.4341e-05,0.53746,0.42682,1,1
1,GO EPIBOLY,1.0804e-10,0.535,0.56937,1,1
1,GO NEGATIVE REGULATION OF LIPASE ACTIVITY,5.4982e-08,0.53483,0.5211,1,1
1,GO REGULATION OF MONOCYTE DIFFERENTIATION,1.3671e-08,0.53438,0.60896,1,1
1,GO RESPONSE TO MURAMYL DIPEPTIDE,9.1996e-11,0.53355,0.5407,1,1
1,GO ETHANOL OXIDATION,0.0012005,0.53318,0.36495,1,1
1,GO INTERLEUKIN 1 PRODUCTION,9.4157e-10,0.53216,0.46804,1,1
1,GO POSITIVE REGULATION OF COLLAGEN METABOLIC PROCESS,2.4586e-08,0.53213,0.5344,1,1
1,GO NEPHRON TUBULE EPITHELIAL CELL DIFFERENTIATION,8.9047e-09,0.53129,0.54945,1,1
1,GO POSITIVE REGULATION OF NITRIC OXIDE SYNTHASE BIOSYNTHETIC PROCESS,4.9069e-08,0.53095,0.46309,1,1
1,GO GROWTH HORMONE RECEPTOR SIGNALING PATHWAY VIA JAK STAT,7.0017e-09,0.53066,0.55927,1,1
1,GO METANEPHRIC NEPHRON EPITHELIUM DEVELOPMENT,1.5386e-08,0.5305,0.54091,1,1
1,GO DNA DEAMINATION,2.1338e-07,0.52855,0.50641,1,1
1,GO TYPE 2 IMMUNE RESPONSE,5.7923e-10,0.52853,0.53722,1,1
1,GO COLLAGEN BIOSYNTHETIC PROCESS,3.192e-10,0.52591,0.58909,1,1
1,GO IMMUNE RESPONSE TO TUMOR CELL,2.5066e-09,0.52567,0.50528,1,1
1,GO NEGATIVE REGULATION OF ALPHA BETA T CELL ACTIVATION,2.8262e-08,0.52247,0.41666,1,1
1,GO LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,9.4157e-10,0.5222,0.47046,1,1
1,GO POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,2.4586e-08,0.52194,0.45152,1,1
1,GO CELL PROLIFERATION INVOLVED IN KIDNEY DEVELOPMENT,2.4305e-07,0.52123,0.44349,1,1
1,GO REGULATION OF TOLERANCE INDUCTION,2.5868e-06,0.52077,0.42104,1,1
1,GO REGULATION OF T CELL APOPTOTIC PROCESS,5.2253e-10,0.52047,0.43834,1,1
1,GO REGULATION OF MACROPHAGE DIFFERENTIATION,2.7e-09,0.52014,0.49319,1,1
1,GO NEGATIVE REGULATION OF ALCOHOL BIOSYNTHETIC PROCESS,7.1726e-09,0.51904,0.47492,1,1
1,GO POSITIVE REGULATION OF ALPHA BETA T CELL ACTIVATION,2.9078e-09,0.51857,0.43215,1,1
1,GO REGULATION OF RECEPTOR CATABOLIC PROCESS,6.0205e-08,0.51718,0.48916,1,1
1,GO REGULATION OF RESPONSE TO INTERFERON GAMMA,2.9602e-08,0.51713,0.45683,1,1
1,GO GERMINAL CENTER FORMATION,4.2444e-07,0.51667,0.45957,1,1
1,GO RETINA VASCULATURE MORPHOGENESIS IN CAMERA TYPE EYE,3.2859e-07,0.51488,0.5221,1,1
1,GO POSITIVE REGULATION OF CYTOKINE BIOSYNTHETIC PROCESS,4.3082e-09,0.5141,0.48551,1,1
1,GO POSITIVE REGULATION OF SUBSTRATE ADHESION DEPENDENT CELL SPREADING,8.1414e-12,0.51324,0.5268,1,1
1,GO REGULATION OF KERATINOCYTE DIFFERENTIATION,5.8856e-08,0.51305,0.46697,1,1
1,GO CELL CELL ADHESION MEDIATED BY INTEGRIN,1.6782e-07,0.51068,0.48807,1,1
1,GO MONOCYTE CHEMOTACTIC PROTEIN 1 PRODUCTION,0.0020092,0.51007,0.31711,1,1
1,GO NEGATIVE REGULATION OF STEM CELL DIFFERENTIATION,2.8369e-09,0.50857,0.56119,1,1
1,GO REGULATION OF FIBRINOLYSIS,1.7721e-08,0.50829,0.4908,1,1
1,GO ENDODERM FORMATION,1.3024e-10,0.50804,0.52441,1,1
1,GO NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE,2.6981e-08,0.50737,0.45194,1,1
1,GO DICHOTOMOUS SUBDIVISION OF AN EPITHELIAL TERMINAL UNIT,2.5359e-06,0.50552,0.52723,1,1
1,GO XENOBIOTIC CATABOLIC PROCESS,0.00011406,0.50551,0.42986,1,1
1,GO REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY RENIN ANGIOTENSIN,5.1351e-07,0.50522,0.49478,1,1
1,GO TRANSFORMING GROWTH FACTOR BETA1 PRODUCTION,3.6435e-08,0.50519,0.44906,1,1
1,GO INTERLEUKIN 1 BETA PRODUCTION,1.6407e-09,0.50442,0.45544,1,1
1,GO POSITIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION,1.785e-11,0.50337,0.54722,1,1
1,GO T CELL MEDIATED IMMUNITY,3.9309e-10,0.50319,0.44136,1,1
1,GO KERATAN SULFATE CATABOLIC PROCESS,9.2321e-08,0.50224,0.47596,1,1
1,GO NEGATIVE REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN,2.1595e-09,0.50161,0.48207,1,1
1,GO REGULATION OF LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,1.2434e-08,0.50054,0.46589,1,1
1,GO REGULATION OF ANTIGEN PROCESSING AND PRESENTATION,1.4334e-08,0.49855,0.47923,1,1
1,GO ENTRY INTO HOST,7.2202e-11,0.49716,0.46028,1,1
1,GO MACROPHAGE CYTOKINE PRODUCTION,5.1304e-06,0.49703,0.48117,1,1
1,GO NEGATIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,3.3228e-08,0.49619,0.45115,1,1
1,GO DENDRITIC CELL CYTOKINE PRODUCTION,2.4837e-07,0.49516,0.45445,1,1
1,GO EPITHELIAL TUBE BRANCHING INVOLVED IN LUNG MORPHOGENESIS,1.2058e-07,0.49476,0.4945,1,1
1,GO MYD88 INDEPENDENT TOLL LIKE RECEPTOR SIGNALING PATHWAY,1.9546e-09,0.49459,0.43533,1,1
1,GO POSITIVE REGULATION OF INTERLEUKIN 2 PRODUCTION,1.7687e-09,0.49381,0.44672,1,1
1,GO BRANCH ELONGATION OF AN EPITHELIUM,5.6487e-06,0.4905,0.48299,1,1
1,GO POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,2.4586e-08,0.48977,0.44927,1,1
1,GO REGULATION OF GLUCOCORTICOID METABOLIC PROCESS,9.404e-07,0.48893,0.45218,1,1
1,GO INFLAMMATORY CELL APOPTOTIC PROCESS,1.8135e-09,0.48774,0.45395,1,1
1,GO POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE,1.785e-11,0.48761,0.45528,1,1
1,GO NEGATIVE REGULATION OF INTERLEUKIN 1 BETA PRODUCTION,2.856e-06,0.48741,0.39157,1,1
1,GO REGULATION OF CELL CELL ADHESION MEDIATED BY INTEGRIN,6.2169e-06,0.48685,0.44243,1,1
1,GO REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNITY,1.9558e-07,0.48659,0.39947,1,1
1,GO POSITIVE REGULATION OF PHAGOCYTOSIS,8.7184e-11,0.48653,0.4791,1,1
1,GO POSITIVE REGULATION OF INTERFERON ALPHA PRODUCTION,5.1356e-08,0.48649,0.40357,1,1
1,GO POSITIVE REGULATION OF T CELL MEDIATED IMMUNITY,2.4452e-09,0.48595,0.42527,1,1
1,GO REGULATION OF EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT,7.1121e-10,0.48559,0.49348,1,1
1,GO ENDODERM DEVELOPMENT,2.6581e-10,0.48542,0.45733,1,1
1,GO REGULATION OF ASPARTIC TYPE PEPTIDASE ACTIVITY,0.00011218,0.4849,0.37681,1,1
1,GO PEPTIDE CROSS LINKING,8.3066e-07,0.48449,0.4022,1,1
1,GO REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,3.3228e-08,0.48436,0.40756,1,1
1,GO REGULATION OF VIRAL GENOME REPLICATION,3.0296e-10,0.48294,0.45917,1,1
1,GO REGULATION OF T CELL MEDIATED IMMUNITY,2.634e-09,0.48285,0.37148,1,1
1,GO METANEPHRIC EPITHELIUM DEVELOPMENT,2.402e-08,0.48254,0.48571,1,1
1,GO NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,1.5027e-08,0.48238,0.46159,1,1
1,GO MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS,2.7797e-11,0.48157,0.52605,1,1
1,GO RIBONUCLEOSIDE CATABOLIC PROCESS,2.9805e-09,0.47933,0.51342,1,1
1,GO APOPTOTIC CELL CLEARANCE,2.6306e-11,0.47931,0.55238,1,1
1,GO NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS,4.9403e-11,0.47866,0.45497,1,1
1,GO INTERLEUKIN 13 PRODUCTION,9.0235e-07,0.47758,0.44478,1,1
1,GO CHEMOKINE C X C MOTIF LIGAND 2 PRODUCTION,0.016938,0.47735,0.20306,1,1
1,GO NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,3.0296e-10,0.47624,0.47234,1,1
1,GO NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,7.969e-07,0.47618,0.38827,1,1
1,GO CELLULAR DEFENSE RESPONSE,2.8271e-07,0.47445,0.33426,1,1
1,GO INTERLEUKIN 8 PRODUCTION,8.0815e-10,0.47394,0.43531,1,1
1,GO PROTEIN ACTIVATION CASCADE,1.8135e-09,0.47334,0.44826,1,1
1,GO REGULATION OF HOMOTYPIC CELL CELL ADHESION,4.9361e-06,0.47226,0.38399,1,1
1,GO DEFENSE RESPONSE TO VIRUS,3.7319e-10,0.47219,0.41601,1,1
1,GO REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY,1.2328e-07,0.47094,0.35749,1,1
1,GO PYRIMIDINE NUCLEOSIDE CATABOLIC PROCESS,7.0017e-09,0.47066,0.47034,1,1
1,GO POSITIVE REGULATION OF CHEMOKINE PRODUCTION,3.0811e-07,0.47056,0.36118,1,1
1,GO CELL ADHESION MEDIATED BY INTEGRIN,5.7536e-08,0.46869,0.43439,1,1
1,GO POSITIVE REGULATION OF COAGULATION,2.0398e-08,0.46835,0.40788,1,1
1,GO POSITIVE REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION,7.2129e-08,0.46703,0.54925,1,1
1,GO CD4 POSITIVE ALPHA BETA T CELL PROLIFERATION,0.00064263,0.46694,0.32366,1,1
1,GO REGULATION OF UNSATURATED FATTY ACID BIOSYNTHETIC PROCESS,7.892e-08,0.46573,0.52638,1,1
1,GO NEGATIVE REGULATION OF IMMUNE RESPONSE,1.5217e-09,0.46555,0.41563,1,1
1,GO PROSTATIC BUD FORMATION,0.00011986,0.46553,0.42236,1,1
1,GO NEGATIVE REGULATION OF PROTEIN MATURATION,9.9705e-11,0.46534,0.49305,1,1
1,GO CERAMIDE CATABOLIC PROCESS,2.0398e-08,0.46532,0.43761,1,1
1,GO RESPONSE TO TUMOR CELL,1.2027e-05,0.46479,0.35547,1,1
1,GO POSITIVE REGULATION OF ALPHA BETA T CELL DIFFERENTIATION,2.402e-08,0.46397,0.4156,1,1
1,GO POSITIVE REGULATION BY HOST OF VIRAL PROCESS,3.2785e-11,0.46382,0.46888,1,1
1,GO REGULATION OF CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS,4.0817e-11,0.46255,0.53888,1,1
1,GO EXTRACELLULAR REGULATION OF SIGNAL TRANSDUCTION,1.2328e-07,0.46251,0.48572,1,1
1,GO NEGATIVE REGULATION OF INTERLEUKIN 2 PRODUCTION,4.8673e-09,0.46231,0.39524,1,1
1,GO REGULATION OF EXTRACELLULAR MATRIX DISASSEMBLY,1.4076e-07,0.46207,0.51422,1,1
1,GO PROSTANOID BIOSYNTHETIC PROCESS,2.8886e-07,0.4615,0.38877,1,1
1,GO REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,4.8359e-10,0.46144,0.41678,1,1
1,GO COLLAGEN ACTIVATED SIGNALING PATHWAY,3.0302e-06,0.46098,0.56309,1,1
1,GO POSITIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS,9.1996e-11,0.4608,0.48602,1,1
1,GO NEGATIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE,1.0554e-07,0.46068,0.43539,1,1
1,GO REGULATION OF CD8 POSITIVE ALPHA BETA T CELL ACTIVATION,3.9613e-05,0.45917,0.41631,1,1
1,GO REGULATION OF SUBSTRATE ADHESION DEPENDENT CELL SPREADING,2.7041e-11,0.45891,0.4902,1,1
1,GO TUMOR NECROSIS FACTOR BIOSYNTHETIC PROCESS,3.4796e-08,0.45841,0.38384,1,1
1,GO GLOMERULAR MESANGIUM DEVELOPMENT,2.2397e-08,0.45799,0.54327,1,1
1,GO CELLULAR RESPONSE TO GROWTH HORMONE STIMULUS,1.5713e-07,0.45619,0.45796,1,1
1,GO CELLULAR RESPONSE TO THYROID HORMONE STIMULUS,0.00046872,0.45478,0.3235,1,1
1,GO PINOCYTOSIS,8.2903e-10,0.4543,0.42137,1,1
1,GO NEGATIVE REGULATION OF INTERLEUKIN 1 PRODUCTION,9.4341e-06,0.45409,0.35563,1,1
1,GO REGULATION OF MEMBRANE INVAGINATION,2.538e-07,0.45362,0.43989,1,1
1,GO LATERAL MESODERM DEVELOPMENT,3.1729e-08,0.45317,0.4579,1,1
1,GO NEGATIVE REGULATION OF GLYCOPROTEIN METABOLIC PROCESS,1.8573e-08,0.45265,0.48285,1,1
1,GO REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,4.2784e-08,0.4526,0.38676,1,1
1,GO SUBSTRATE ADHESION DEPENDENT CELL SPREADING,3.2785e-11,0.45236,0.49488,1,1
1,GO REGULATION OF COAGULATION,8.2864e-09,0.45211,0.4278,1,1
1,GO ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS,2.8753e-10,0.45171,0.4241,1,1
1,GO REGULATION OF NITRIC OXIDE BIOSYNTHETIC PROCESS,1.3376e-10,0.45136,0.43958,1,1
1,GO RESPONSE TO PROTOZOAN,5.77e-09,0.45128,0.45953,1,1
1,GO POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,6.8396e-06,0.45109,0.45358,1,1
1,GO NEGATIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS,6.0565e-09,0.45016,0.38091,1,1
1,GO CYTOKINE METABOLIC PROCESS,1.6542e-10,0.45005,0.41833,1,1
1,GO PROSTATE GLAND MORPHOGENESIS,0.00018923,0.45,0.39398,1,1
1,GO DENDRITIC CELL DIFFERENTIATION,4.31e-06,0.44801,0.38399,1,1
1,GO COLLAGEN FIBRIL ORGANIZATION,5.8856e-08,0.44704,0.50075,1,1
1,GO BONE TRABECULA MORPHOGENESIS,1.0557e-05,0.44492,0.44645,1,1
1,GO REGULATION OF GLOMERULUS DEVELOPMENT,5.6085e-05,0.44466,0.42198,1,1
1,GO MONONUCLEAR CELL DIFFERENTIATION,3.6435e-08,0.44442,0.45286,1,1
1,GO REGULATION OF INTEGRIN MEDIATED SIGNALING PATHWAY,2.8262e-08,0.44405,0.58062,1,1
1,GO REGULATION OF CELL KILLING,7.969e-07,0.44288,0.32143,1,1
1,GO AMYLOID FIBRIL FORMATION,3.6877e-06,0.44264,0.44706,1,1
1,GO REGULATION OF PHAGOCYTOSIS,2.457e-10,0.44229,0.39757,1,1
1,GO CELLULAR RESPONSE TO INTERFERON BETA,5.2445e-07,0.44219,0.3878,1,1
