"","V1","V2","V3","V4","V5","V6"
"Actr1b",1.09201779259066,-0.337477955894023,-0.158904147558128,-0.117548821790782,0.265994850682563,-0.515323047339297
"Tmem131",0.420785822265905,-0.325355812294916,0.209264823146843,-0.0217552461673497,0.332128723632457,-0.210483973693244
"Coa5",0.603883845324074,-0.172513143266935,-0.1160155821514,-0.0152257124982478,-0.0449796487847081,-0.273054131985311
"Mgat4a",-0.0861818068898093,-0.185206958935821,0.154494919570208,1.67274251480379,0.459492542035536,-0.0294072421747362
"2010300C02Rik",-0.215869887008707,-0.080777251134364,0.331927139730126,0.650573460494509,-0.0946360691493661,-0.120269332442852
"Tsga10",0.0639957581083885,-0.107415961149784,0.0988174676907431,-0.112197519429026,0.138157532750493,-0.000726297047536311
"Mitd1",0.206717793977225,-0.0404173547477182,0.0118336463224476,-0.140253101337881,-0.212772394661399,-0.161239801826688
"Txndc9",0.328502675628012,-0.205161765389719,0.127356014949639,-0.0544718576954668,0.0703331301769316,-0.297563180334445
"Rev1",0.233717584984159,-0.35536914320173,0.377386056140229,0.68536181871007,0.608903954649062,-0.31737055890001
"Aff3",-0.283363045614765,-0.121418536839453,0.388419045032618,0.723546148475382,0.916356110325367,-0.110484494945929
"Lonrf2",-0.130383270037218,-0.129430731914277,-0.0749864586513184,1.18651936407594,4.24284261359815,-0.089511070757
"Chst10",-0.0362271038234126,-0.0505977377179399,0.00817267747005269,0.384189866843634,1.60413114500097,-0.0556351875620638
"Tbc1d8",-0.148973282789114,-0.0988021910810019,0.125904131413335,0.919826702593809,0.582396329594771,0.000580548378166335
"Gm15832",0.112599469609532,-0.0633252994928927,0.0323785699025305,-0.0192065347049179,0.176435561299004,-0.066209368368581
"Rnf149",0.174497423163232,-0.107790718749684,0.0741443157539374,0.216298254080931,0.365562090866089,-0.198868565553228
"Creg2",-0.0410551225716683,-0.0467547642573988,-0.0529371057622119,0.518218902859725,1.14209080149469,-0.0341059578734815
"1700066B17Rik",-0.0181305208750648,-0.0212481649725976,0.00738742013856066,0.624094584173756,-0.018317405174016,-0.0391797100148553
"Gm16894",-0.0611910062640291,-0.064113567291068,0.0938065385402279,-0.0945776260565981,0.0758887008291995,0.115066209388855
"Mfsd9",-0.0399833618390698,0.00590922525703803,-0.00207902317940774,0.025981374501957,0.224953322868217,0.0102359597018369
"Tgfbrap1",0.385077260685675,-0.155574290292695,-0.107700953905008,0.153306466891538,0.297559079880095,-0.101503802194462
"Fhl2",0.623709878658552,-0.00505579206063595,-0.672415312757333,0.922104860233714,-0.38040885196761,0.0385624333882152
"Gm29155",-0.0230385069816458,0.00973353624257861,0.0206144153589852,0.00278651444540263,0.062329929392992,-0.0342609869542353
"Gm29156",0.0958247258992275,-0.0601625860841599,-0.0379357376098586,-0.0706857203835541,0.165328296864527,0.0516856085188134
"Uxs1",0.532850550735274,-0.144715220900935,-0.10465114201477,-0.386396753592928,-0.255210367169346,-0.184525405704793
"Gm8251",0.80879001211199,-0.381827494993467,-0.0308261894473359,-0.179028514649911,-0.0274360009090821,-0.264160318311216
"Tex30",0.886671119209068,0.0312502747531767,-0.190251504529438,0.260742123442968,0.3952802550241,-1.30006433453172
"Poglut2",0.516118558337169,-0.00829783193643538,-0.0968665075734523,-0.786179464652656,-0.544279484603747,-0.400112523645178
"Col5a2",0.0849146603466518,-0.157658437582045,-0.136254422485062,1.57823572209321,1.44158667760601,-0.105680713881106
"Slc40a1",-0.12255279799178,-0.146768544870594,-0.129383041604609,4.38941769896573,-0.21108681380272,-0.108380955173843
"Slc39a10",0.5137640827765,-0.202377821567507,0.165329204577913,-0.0218211714498078,0.314127470697284,-0.638533158484959
"9330175M20Rik",0.0430048566628312,0.00820205083844134,-0.0354325822384487,-0.00703698123138405,0.00501824170871519,-0.0240862483699476
"1700072G22Rik",0.0151307237078238,-0.0174217423958067,-0.00387498576497664,-0.0326539284068874,-0.0360621219998411,0.0249543665931248
"Nabp1",0.356694625438404,-0.263335471655556,0.0718138452165839,-0.354668170453221,-0.422600212948736,0.12417399035937
"Gm17767",-0.0133664249398113,0.0565194477768097,-0.0730755855084866,-0.0889387430151516,-0.0978512361382368,0.0507108835873958
"Gm28055",-0.0208317473509649,-0.00747418446554318,-0.00367132730010945,-0.0227645056090288,-0.0178805966272136,0.0624224353984835
"Myo1b",0.758494969323543,-0.380170942063277,-0.24318528679958,-0.167773103728072,-0.537457818336012,0.163754323261715
"Gm31812",0.0108711163004438,0.00326639543120876,-0.0149543529558531,0.0676161063482137,0.115660749177692,-0.0418665538287686
"Gls",0.375055649454983,-0.424085802088209,0.480276508147913,-0.00547674635563885,0.295610831241983,-0.469934314923659
"Nab1",1.15305207461393,-0.342772868696904,-0.269843158007209,-0.297288501159837,-0.672751198234563,-0.380320859768005
"Mfsd6",-0.11371637643838,-0.282698173759006,0.220319268543585,1.28333748556831,1.03455845763866,0.131169273792661
"Inpp1",-0.0453488001988204,-0.0610221714865314,0.0941730543247889,-0.0207122726626504,-0.108483633729302,0.0626099976394109
"1700019D03Rik",-0.183458088477162,-0.193203675328554,-0.102105391702501,4.74696539990105,0.194960307067588,-0.0985218738629002
"1700019A02Rik",0.00553367887974247,0.0283464974549392,-0.0377295818912823,-0.0243007285062213,-0.0146883528210632,-0.0102907714693757
"Pms1",0.104421021121711,-0.0969709225245807,0.284890701237723,-0.159529980860978,-0.125208679988352,-0.349863295553809
"Asnsd1",-0.118772950841145,0.0859828393969093,0.0329596670405557,-0.0079518802343797,0.0324924400691478,-0.0912656305280447
"Stk17b",-0.0084992930894961,-0.314216956353102,0.708999035909674,-0.123392759949059,-0.164690581282488,-0.325173470721449
"Hecw2",-0.135545552166555,-0.0563958143323744,0.269845819525503,-0.035564854510235,0.0502866240230765,-0.0650856817936365
"Gtf3c3",0.190367238301884,-0.24229897659215,0.297211808594435,-0.0363327200495246,0.00143965323412209,-0.191230864581845
"Pgap1",-0.122076265531995,-0.143071274542718,0.232299153616509,0.567754578237691,0.172940474799726,0.038831965547685
"Ankrd44",0.158961401049929,-0.0623795799796491,-0.104712749547586,0.0677511682979205,0.0077447357631765,0.0459287722399846
"Sf3b1",0.512429759936627,-0.0829488231572676,0.142112618054984,-0.307107987673856,0.0397307786596551,-0.781345832710397
"Hspd1",1.86576863407773,-0.0176143973465461,0.0588515430249399,-0.965316273137264,-0.899317743842902,-2.7119389520622
"Rftn2",0.00587076813628565,-0.0266113688725775,-0.0377725843338723,0.0696188922296511,0.11753672011638,0.0563827442440441
"Boll",0.0204757379831967,-0.014744852962983,0.00677843691770416,0.21239463153667,-0.0275406692104401,-0.0580144486524356
"Satb2",0.268648199989198,-0.186886291122888,0.141066729841109,-0.262535143325036,-0.185195561234838,-0.0719412803658062
"4930558J18Rik",0.0948473213886416,-0.0110126285347467,0.0631484667842884,-0.115175934098489,-0.142979882431051,-0.195261478283366
"Tyw5",0.628741928178901,-0.0781109430357019,-0.327256817813064,0.0710155346827388,0.200132005130112,-0.295605926820349
"Kctd18",0.160105708690771,-0.0728288765541594,-0.0266755415829169,0.124098415279575,0.265187838429058,-0.102961844773019
"Clk1",0.385200728121998,-0.254974018059815,0.0153780758230845,0.00977175476872477,0.186846462805889,-0.0135660931968602
"Ppil3",0.693290959599873,-0.0146684315292489,-0.20342283549604,-0.471308251145318,-0.188098894563748,-0.572712937629674
"Orc2",1.29732329479989,-0.330487718647366,-0.024144230830261,0.122860017721511,0.579061917239728,-1.26566233560647
"Fam126b",0.0945976690257105,-0.236517269044598,0.21365328943111,0.472736289874599,0.372484141992192,-0.00188209006327199
"Flacc1",0.0553944411851899,-0.0452917608532225,-0.0364440239664451,-0.0334961184166306,-0.0464276581874426,0.109526984603211
"Trak2",0.481486791497782,-0.255975756206689,0.0540594133052763,0.140945703340349,0.24317739917918,-0.239498829241668
"Tmem237",0.179450334296238,0.130509539231093,-0.197105352679439,0.124742962119517,0.0564260500926774,-0.317015986222085
"Mpp4",0.0697743522554174,-0.0293034513615345,-0.0248001512971172,-0.0430313212809882,-0.0237923700304265,-0.000543362171032038
"Als2",0.137341380551015,-0.122351421132445,0.0116769892265854,0.0643966437996269,-0.0414660153573508,0.0464374997597774
"Gm26813",-0.00270489857356338,0.0230626744210174,-0.00468906213311106,-0.0149262981064022,-0.0345614895708749,-0.0404068158332008
"Gm28411",-0.0204357303265966,-0.0412418857683812,0.0100183359528686,-0.0143333821588984,0.00260854524399979,0.112874657485156
"Sumo1",0.275935151112116,-0.157592275255427,0.0402013268196534,0.0354005077742007,-0.0261896371558317,-0.134884237048186
"Ica1l",0.00587370505911906,-0.0625903904963146,-0.0426677534231162,0.861486791150992,0.694259943941211,-0.0536431899996947
"Wdr12",0.608473994717863,0.000531047443931088,0.291674635543227,-0.720172720933811,-0.315833792397205,-1.21592225180811
"Raph1",0.125388356435167,-0.138261744741,0.000366890833652425,0.0886383482036153,-0.0904743437069605,0.0973350794803376
"Pard3bos1",0.0530333277011343,-0.0324800624185164,0.0351954972529301,-0.0256734176109965,-0.040707035708325,-0.0435087064805505
"Gm29083",0.0830985524632398,-0.0424438452786775,0.0154659448040567,-0.014890450438242,-0.0098256951480721,-0.0358745826259443
"Gm4208",0.0119889609557345,-0.0249983928838235,0.0209541040978801,-0.0510630543861876,-0.061423544941091,0.0273295369962163
"Ino80d",0.063123555585794,-0.196639240762465,0.190868871707343,0.198026200855096,0.223678583846798,-0.0054246989362431
"Ndufs1",0.413099105953372,-0.0161939293590708,0.00776629208964666,-0.15110479358357,-0.273114126821337,-0.608761841772162
"Mdh1b",-0.0472279853839982,0.0597246352382496,-0.0151527900809935,-0.0287936848414793,-0.0469884888886109,-0.0321075788783809
"Klf7",0.184527592436856,-0.28917396111359,-0.0766243374824872,0.290976919623009,0.795009567931647,0.425021834606671
"Gm28981",-0.0113006778212148,-0.0222486868627364,-0.0339343176039679,0.174622120596334,-0.0368715241936158,0.106839184734642
"Mettl21a",0.213108916993518,-0.106883488222871,-0.0161297077178169,-0.136721792809519,-0.0439534449178377,-0.0312291081431175
"2810408I11Rik",0.215062495104054,-0.0207151363653966,0.191184480328316,-0.142552686198395,-0.279352094510255,-0.553007474329922
"Fzd5",0.356715506747865,-0.223526321050009,0.0585821028520388,-0.0490867291317157,-0.128250813622839,-0.0667595461114639
"Plekhm3",0.0588255987861832,-0.0850885302404192,-0.00266182653787308,0.0798356370661778,0.0454785410830216,0.0899569216158334
"Cryga",-0.0091626263311305,-0.0276136705954026,0.00639278224697429,-0.0216756960317638,0.878846575042676,-0.0396921172505888
"D630023F18Rik",-0.0182133814839021,0.0103252820837431,-0.0370062061808439,-0.0341528770531456,0.0824608975317413,0.0361767559402677
"Idh1",-0.0204642743300544,-0.0684261385593136,0.0271720455755373,-0.470641939654111,0.41739403009729,0.175001103190396
"Kansl1l",-0.0202917852739295,-0.165992328674343,0.121927209639803,0.0579450921586899,0.344700211151333,0.157063607578414
"Acadl",-0.00306409888659809,0.00930626016858073,-0.333309492324473,-0.505480841628213,-1.10163106965989,0.627798024286055
"Myl1",0.014512722107402,-0.00734453943894623,-0.00794558266326468,0.0768273515887695,0.0488781580436036,-0.0129782014151912
"Lancl1",-0.370274420531665,0.189350868589287,-0.0393906963675275,0.447024919574079,0.219823529126357,0.0769126551398379
"Erbb4",-0.0596485077669298,-0.0417480754782989,-0.017190829722284,0.0789378884810085,2.52571388060217,-0.0698556406037235
"Gm29113",-0.0105467261795351,-0.0200529568102011,0.0300133795127528,-0.0186932874872279,-0.0160260082159717,0.00657494921755495
"Ikzf2",0.014018027912993,-0.0441517473805393,0.00985969677043735,-0.0132519317799695,0.0422431538229394,0.0835782773969099
"Bard1",0.536448497884114,-0.290058915307668,0.193438742470837,0.192161167138556,-0.0925333811234294,-0.503666649020021
"Fn1",0.607069616233494,-0.395507836576458,-0.385374317303048,-0.682644612489422,-0.599996749846603,0.859377599451329
"Gm28818",0.0679202113160122,-0.0290331907302736,-0.0171460882090178,-0.0394518525859297,-0.0383841193141049,-0.0142081768812603
"4933417E11Rik",0.0407454492236103,-0.0371652296230112,0.00884745294456109,-0.00614141166978131,0.00822682707317357,0.000246158325993355
"Mreg",0.217015402340011,-0.117798641317501,-0.0691809430968591,0.476953359420935,1.02072792029151,-0.137034144728275
"Pecr",-0.378602505103717,0.180908710456977,0.26841184654934,-0.359054751522972,-0.0700683033157114,-0.253840755455579
"March4",-0.05184318315684,-0.0475527519546481,-0.0389025270076837,0.782694058566865,0.299554493428201,0.0656892679008511
"Ankar",0.0164154243609365,0.0252197524137661,-0.0738925416427537,-0.0305354098666684,-0.0361395634057369,0.0487082975243959
"Igfbp5",-0.770284632477271,-0.105128610989842,0.786567117220819,0.557105071181732,0.241555883721419,0.152360164485668
"6030407O03Rik",-0.00794419959029372,0.0357993956910193,-0.0148738381418433,-0.0118710724876045,-0.0106461877607566,-0.0356507943799111
"Tns1",-0.121343848846975,-0.0212795626128745,0.144227540578695,-0.188263561209871,-0.0263756159235005,0.0652798805551455
"Aamp",0.192737254601626,0.0629669435503853,-0.163598406004604,0.121935312233978,-0.240021696537965,-0.314960254572098
"Tmbim1",0.565560202512326,-0.299738825953005,-0.154671013728559,-0.109355796026273,-0.5612819077238,0.194275353914598
"Usp37",0.334090850874505,-0.306835670364587,0.37691768901147,0.178043757976695,0.416133605626293,-0.453245721189136
"Zfp142",0.376488475347614,-0.205976689656907,0.168539729428067,0.126359148221725,0.0449621058511483,-0.310177971770487
"Rnf25",0.0615523673890683,0.000322860467445355,-0.0111107652572433,0.10911454184917,0.141709854415202,-0.0755139201678566
"Prkag3",0.092411911298799,-0.0175110792855701,0.00728612293705555,-0.217878924166649,-0.247889192693528,-0.0160513989504713
"Cryba2",-0.21684197346638,-0.208164624503021,-0.175596499974481,5.52205218727731,0.871919991476167,-0.124997817566783
"Cfap65",0.04218601190854,-0.00316911243383476,-0.0159018945180483,-0.00851911332701104,-0.0111372033812536,-0.0288724079803798
"Ihh",0.0700499959978022,-0.0214874032031813,0.00118733903811147,-0.051827296823948,0.110595453357645,-0.0540576465310828
"Nhej1",0.0540323619346144,0.0313473198117577,-0.0528603588049897,-0.0662064531193232,-0.115601176476141,-0.0477948083832388
"Slc23a3",-0.031903262008775,-0.0285032102361667,0.000188965552220531,-0.000439494590977907,-0.0568619755425373,0.0976071364362181
"Cnppd1",-0.086173908403782,-0.177630142549689,0.0946204667028735,0.0345581080920267,0.259010171350967,0.361562151999562
"Abcb6",0.376993169074336,-0.0173605115259782,-0.279317020761588,0.47387951929669,0.313965947250778,-0.246692983502058
"Atg9a",0.390446739387906,-0.140827510922849,-0.167019514870755,0.00895053577814929,-0.140126895251307,0.0214603863547996
"Glb1l",-0.00738712986137812,0.0388961704833695,-0.0493589461976137,0.00750522247442157,-0.00720022445799237,-0.00969521910023871
"Tuba4a",1.2610685918598,0.0570180565110457,-0.862257026477541,1.06474381056165,-0.382754540602074,-0.920698590866759
"Ptprn",1.05728444165692,-0.391909198233691,-0.524504828673357,0.519212698855818,1.87301175375762,-0.160330271093234
"Resp18",-0.175587746935756,-0.138273424229092,-0.145500169633526,2.09207945133333,3.49020312460274,-0.06400796410178
"Dnpep",-0.305101650038516,0.270866311197934,-0.472738353758639,-0.29214808386478,-0.403579444295382,0.687549586267059
"Chpf",0.505688591667641,-0.148873397496817,-0.148872805948193,0.586316270061076,0.186570707087502,-0.297881188401766
"Obsl1",0.0816663132540172,-0.126272865951592,0.0619004658634053,1.66897030446499,0.537617010619607,-0.303562913356638
"Epha4",0.691462780027471,-0.108604520350742,-0.699654644513683,-0.726107657082865,-0.749527888159479,0.512859459370076
"Gm28387",0.0135333604158764,0.015933182981759,0.00303577077442689,-0.0208463917109857,-0.0120639107479435,-0.0594303982561385
"Pax3",0.0451835790263912,-0.0278121994278422,-0.00936506778693543,0.00863238297699373,0.116446482758534,-0.0097697011765866
"Farsb",0.305355118432839,0.15019909235301,-0.0154588218184807,0.144867031369809,0.0477027301661799,-0.881703286135172
"5730419F03Rik",0.0198234404226401,-0.0111189660835983,0.00644782967008134,-0.0229830764509947,-0.0149813158671807,-0.0139904872322671
"Scg2",-0.162658330094562,-0.116543212006559,-0.144629906783756,3.09983774076996,1.7435953369231,-0.0719835106791537
"Ap1s3",0.44456800991637,-0.183501265931708,-0.137091731077187,0.808446104624497,-0.152562834307629,-0.142057123820285
"Wdfy1",-0.0108934965526505,-0.0542052180987183,-0.111315929249689,-0.397573088242172,-0.00156193377129637,0.398703733966949
"Serpine2",-0.23906570667564,-0.228722655359004,-0.179031900497932,3.47918492947684,5.35206780532578,-0.162718064196222
"Fam124b",0.0320114284579445,-0.0252626786412732,-0.0131349680985251,-0.00543179502232705,-0.0267576206222152,-0.015547760703181
"Cul3",0.979092150879716,-0.551939914425572,0.0271039390351137,0.752613050116129,0.931236709274245,-0.548074219791906
"Dock10",-0.0510778266568788,-0.0862084352129297,-0.0629115653649086,0.210334277129781,3.12472458620496,-0.0673982265637518
"Irs1",-0.114710651838354,-0.0889536497647483,0.15209076283068,-0.156492729516368,-0.024808207948545,0.192893443653806
"Gm28940",0.0170086090211269,-0.0144584867048032,-0.0152413790326455,0.146423878737084,-0.0567773983971448,0.00789776878529884
"Col4a4",-0.0895813015025513,-0.107591724374288,-0.117830220915131,-0.275765778074815,-0.306689042185177,0.653217539281651
"C430014B12Rik",0.0729236711413697,-0.0253379262056974,-0.0365984739308436,0.0239576360344455,-0.0543813447193817,0.00451009843332209
"Tm4sf20",0.0240136273387238,-0.0545530037168379,0.0280733000747274,0.118495915208465,-0.0367818858324985,0.035473135507678
"Sphkap",-0.0450390405126275,-0.0387751794666215,-0.0781420919419278,-0.0371526984669237,2.55362798538086,-0.0141031723996639
"Pid1",-0.0999231330149641,-0.0919782743643266,0.124853839424882,0.194011769154454,0.0133014612533084,0.134986426457237
"Dner",-0.256016181181578,-0.231220985204358,-0.214049258070583,4.38284298221214,4.771359869904,-0.170063488764388
"Trip12",0.764271024014377,-0.441318812244295,0.0624804590875358,0.105032185441185,0.160235352048344,-0.227521485383275
"Sp110",-0.0201638554940512,-0.0333802173528479,-0.0336839142929619,0.202647116528202,0.490410586460125,-0.00917629121699967
"A630001G21Rik",-0.0201907291763989,-0.0648995551521597,0.0367553718007953,0.218269307224675,0.3612308291118,0.0437254399489829
"Gpr55",-0.0107204013510874,-0.0190693805964653,0.0133962449562203,-0.0176082522067277,-0.00985153550723812,0.046961407716014
"Htr2b",0.0848359997174202,-0.0329060643623192,-0.0377657034989488,0.146988194960029,-0.0633896142476928,-0.0305546674271895
