NAME	TITLE	SCORE	
GM13179		-3.93919E-4	
GM6408		-3.95016E-4	
1700007P06RIK		-3.9589E-4	
A630014C17RIK		-4.01446E-4	
GUCD1		-4.02959E-4	
RRAD		-4.04106E-4	
POLN		-4.06399E-4	
GM45188		-4.14674E-4	
GM49761		-4.1754E-4	
HIST2H3C1		-4.18664E-4	
SCD4		-4.19019E-4	
GM43136		-4.23745E-4	
9430085M18RIK		-4.40321E-4	
4933433G19RIK		-4.43774E-4	
GM31282		-4.48302E-4	
TMEM88B		-4.52119E-4	
GM17116		-4.56824E-4	
SLC4A11		-4.57966E-4	
1700086P04RIK		-4.58369E-4	
GM11714		-4.62902E-4	
AW146154		-4.65439E-4	
GRB14		-4.66316E-4	
HBA-A1		-4.74897E-4	
GM5144		-4.75156E-4	
GM15777		-4.90729E-4	
HHAT		-4.91356E-4	
GM16185		-4.95143E-4	
GM20627		-5.00249E-4	
GM8773		-5.0128E-4	
FKBP1B		-5.03007E-4	
SLC5A7		-5.03899E-4	
OLFR691		-5.09702E-4	
CCPG1OS		-5.31832E-4	
B430319H21RIK		-5.33564E-4	
2310016G11RIK		-5.34377E-4	
GM50017		-5.42586E-4	
FAM149A		-5.4809E-4	
METTL2		-5.50317E-4	
GM40773		-5.54588E-4	
2410021H03RIK		-5.58074E-4	
ZFP74		-5.62775E-4	
GM26646		-5.62807E-4	
EPYC		-5.64281E-4	
GM14471		-5.74812E-4	
PLCD4		-5.78841E-4	
GM26838		-5.92551E-4	
4930544F09RIK		-5.95568E-4	
GCNT4		-5.99265E-4	
GM48975		-6.06987E-4	
AP1S1		-6.08187E-4	
GM47423		-6.23619E-4	
GM47450		-6.25213E-4	
GM48607		-6.26537E-4	
GM17201		-6.30951E-4	
DNAJC10		-6.39982E-4	
LRRC74B		-6.46349E-4	
ENDOG		-6.50599E-4	
SLC45A3		-6.62297E-4	
GM50149		-6.63499E-4	
GM32856		-6.64327E-4	
TTN		-6.65436E-4	
GM48008		-6.70268E-4	
4930579D07RIK		-6.7241E-4	
ACHE		-6.79697E-4	
LY6I		-6.87035E-4	
CCDC71		-6.87072E-4	
AU015791		-6.98659E-4	
MDFIC		-7.01344E-4	
GM17749		-7.08778E-4	
GM32468		-7.18073E-4	
GM44081		-7.20378E-4	
1700071G01RIK		-7.20439E-4	
A730090N16RIK		-7.21057E-4	
GM15104		-7.22979E-4	
CAAA01147332.1		-7.50501E-4	
SLC26A1		-7.542E-4	
CPQ		-7.5975E-4	
GM15788		-7.64693E-4	
PTCHD4		-7.64857E-4	
P4HA1		-7.65152E-4	
GM49893		-7.73073E-4	
CEACAM16		-7.77428E-4	
ZFP595		-7.90896E-4	
WRAP53		-7.96086E-4	
HSPBP1		-8.25687E-4	
PTP4A1		-8.27475E-4	
GM45564		-8.29897E-4	
LHX5		-8.40143E-4	
GM48089		-8.41719E-4	
GM17655		-8.49079E-4	
GM11706		-8.59373E-4	
NHLH1		-8.69238E-4	
GM42560		-8.74831E-4	
CHST13		-8.7885E-4	
NLRP10		-8.81283E-4	
METTL7A2		-9.00316E-4	
GM17374		-9.02387E-4	
ACSS1		-9.11132E-4	
1700110C19RIK		-9.41021E-4	
2310043M15RIK		-9.4109E-4	
GJD4		-9.47201E-4	
4930562F07RIK		-9.57809E-4	
DHDDS		-9.77462E-4	
PEG12		-9.87057E-4	
TOMT		-9.91312E-4	
COL11A2		-9.95988E-4	
GM11973		-0.001000143	
PPP1R12C		-0.001004538	
CCDC87		-0.001009616	
GM6556		-0.001010839	
CAV3		-0.001013641	
GM40910		-0.001014849	
FGF20		-0.001018756	
CFAP65		-0.001026268	
TSX		-0.001026697	
GM5082		-0.001027025	
CD55		-0.001028537	
SEC1		-0.001048049	
GATA1		-0.0010484	
GM34006		-0.001053903	
PRKD2		-0.001062046	
ACAD12		-0.00106358	
GM10649		-0.001065451	
ADRA1B		-0.001069113	
SPAG6		-0.001082452	
KCNN1		-0.001084206	
1700028N14RIK		-0.001087274	
MRPS21		-0.001094526	
TFB1M		-0.001096518	
1700092C10RIK		-0.001110563	
COL11A1		-0.001111291	
DCAF4		-0.001116326	
CES1H		-0.001118128	
SLC2A4		-0.001128085	
4732419C18RIK		-0.001128639	
GM13936		-0.001128985	
HECTD2OS		-0.001129173	
4833417C18RIK		-0.001129837	
SIGLECE		-0.001135695	
ARHGEF33		-0.001151128	
TBATA		-0.00115669	
GM12915		-0.001156907	
GM36992		-0.001161101	
ICOSL		-0.00116357	
MSLN		-0.001166478	
GZME		-0.001170021	
GM30082		-0.001196232	
2010110E17RIK		-0.001206024	
GM13954		-0.001210171	
PLN		-0.001214829	
LYPD2		-0.001223964	
GM13073		-0.001235268	
BC028777		-0.00124034	
GPR171		-0.001244924	
KCMF1		-0.001258065	
SLC10A6		-0.001269006	
9030404E10RIK		-0.001271805	
FASTKD2		-0.00127257	
GM20732		-0.001273546	
PAK4		-0.001288458	
GM13283		-0.001293535	
GM26640		-0.001299569	
TMEM167		-0.001305761	
GNAT1		-0.001311978	
GM36198		-0.001319087	
KCNV2		-0.001336624	
IGF1OS		-0.001338486	
GM29292		-0.001350774	
SLC37A4		-0.001351046	
GM45606		-0.001354536	
GM26626		-0.001356099	
GM15337		-0.001358586	
AQP11		-0.001362375	
LMAN1L		-0.001364116	
MCPT1		-0.001371798	
PIGA		-0.001392185	
GM16322		-0.001398284	
TMEM208		-0.001402603	
ZFP652OS		-0.001408723	
GM42133		-0.001412008	
GM46658		-0.001415318	
GM12295		-0.001417899	
GM49763		-0.001421625	
GBX1		-0.001422415	
ITGB4		-0.001427903	
SLC2A6		-0.001430174	
TVP23BOS		-0.001431388	
TUFM		-0.001447263	
ASGR1		-0.001464333	
GM20407		-0.001468794	
SHLD3		-0.001472843	
GM26789		-0.001477817	
BDKRB2		-0.001478886	
2810006K23RIK		-0.00148567	
ACE2		-0.001486698	
GM50152		-0.00148818	
1810021B22RIK		-0.001489162	
GM26916		-0.001503997	
MGL2		-0.0015099	
GM28370		-0.001516152	
TMBIM4		-0.001519887	
MIR100HG		-0.00152116	
TFEB		-0.001532207	
RPL34		-0.001536673	
VMN2R32		-0.001548402	
GM26879		-0.001551789	
AGXT		-0.001554478	
INSYN2B		-0.001557041	
GM38182		-0.001557148	
GM33251		-0.001560161	
4933402N03RIK		-0.001565457	
ABCC10		-0.001573812	
GM2004		-0.001586645	
GM47343		-0.001595717	
1700112H15RIK		-0.001596744	
GMPPB		-0.001604459	
PVR		-0.001608724	
4930453N24RIK		-0.001616459	
HNF4AOS		-0.001617673	
GM33682		-0.001619012	
KRTAP3-2		-0.001619832	
OLFR986		-0.001622918	
2610206C17RIK		-0.00162339	
GM49521		-0.001627616	
1700095J12RIK		-0.00163274	
GM49519		-0.001634107	
GM14461		-0.001634831	
GM47193		-0.001642783	
PLATR21		-0.001659723	
LARP6		-0.001660466	
GM15521		-0.001663207	
TEX29		-0.001664868	
GM38335		-0.001665668	
ARID5A		-0.001666951	
MSX2		-0.001667419	
LYZL4		-0.001668536	
CROCC2		-0.001677325	
5930430L01RIK		-0.001678521	
GM30893		-0.001687738	
GGN		-0.001697859	
GM42435		-0.001700613	
8430432A02RIK		-0.001704235	
ABI3BP		-0.001709388	
GM12352		-0.001731098	
TNIP3		-0.001731234	
GM15013		-0.001732414	
GM38534		-0.001739591	
POLR1D		-0.001741702	
RENBP		-0.001743533	
GM13562		-0.00175157	
GPM6B		-0.001752315	
GM43713		-0.001753102	
1600012H06RIK		-0.001754417	
GM12273		-0.001765965	
1300014J16RIK		-0.001776559	
FCOR		-0.001787472	
RNFT1		-0.001789113	
RGS9BP		-0.00179162	
ZC3H11A		-0.001800417	
D030068K23RIK		-0.001801632	
4931428L18RIK		-0.001805599	
RAB30		-0.001809634	
TNFRSF14		-0.001809644	
GM9951		-0.001817151	
GM45670		-0.00182143	
SORBS3		-0.001821672	
A730071L15RIK		-0.001826838	
GM29686		-0.00182774	
YIPF7		-0.001834238	
D2HGDH		-0.001838871	
E230029C05RIK		-0.001857033	
GM17122		-0.00186118	
PPP1R32		-0.001861974	
NEK5		-0.001864445	
TSPEAR		-0.001868679	
GM35110		-0.001876224	
GGNBP1		-0.001877765	
GM13008		-0.00188496	
RMDN1		-0.001887856	
GM10644		-0.001898038	
GM11525		-0.001898784	
1700081N11RIK		-0.001906625	
C230037L18RIK		-0.001909373	
TYMS		-0.001915082	
CLDN12		-0.001921143	
GM45605		-0.001922545	
GM48903		-0.001928716	
OLFR1459		-0.001930924	
GM15721		-0.001930924	
GM17103		-0.001932284	
MYO5C		-0.001938826	
9330159M07RIK		-0.00195268	
GALNT18		-0.001953712	
9130410C08RIK		-0.001960373	
A230028O05RIK		-0.001963699	
GM16170		-0.00196915	
GM48050		-0.001969679	
KRT14		-0.001978932	
TULP4		-0.001979579	
GM26877		-0.001980007	
RNF151		-0.001982909	
AZGP1		-0.002004549	
SFTPD		-0.002005336	
RABL2		-0.002006563	
CES1A		-0.002006784	
KRT78		-0.002011322	
4731419I09RIK		-0.00201163	
N4BP2OS		-0.002014471	
ACOT4		-0.002015222	
GM50023		-0.00202765	
MECR		-0.002027725	
GM36913		-0.00204105	
GM12718		-0.002045322	
STKLD1		-0.002056917	
BAZ1A		-0.002057733	
TMEM9		-0.002065967	
HORMAD2		-0.002067292	
GM49271		-0.002070097	
ZFP69		-0.002074057	
GM26787		-0.002077698	
GM34106		-0.002084914	
GLI1		-0.002106967	
ZMYND15		-0.002124808	
SPN		-0.002136432	
GM35188		-0.002146025	
MYPOPOS		-0.002148853	
HIST1H4K		-0.002154297	
GM48721		-0.002162989	
CALR4		-0.002164434	
GM31227		-0.002174507	
GM30373		-0.002189692	
AK9		-0.002194719	
GM19466		-0.002195126	
GM47551		-0.002204055	
0710001A04RIK		-0.002204196	
1600014C23RIK		-0.002210658	
ZFPL1		-0.002219276	
GM10876		-0.002228445	
PRKAG1		-0.002231067	
PSORS1C2		-0.00223315	
VDAC3		-0.002234991	
GM14097		-0.002240139	
GM15601		-0.002241877	
BCAS2		-0.002248144	
FBXW9		-0.002249434	
MAF1		-0.002251535	
MYO18B		-0.002267933	
GM11476		-0.002269954	
GJB2		-0.002281223	
LGALS4		-0.00228423	
MRO		-0.002287658	
CCDC110		-0.00228864	
TRIM3		-0.002302198	
GM10563		-0.002311124	
9530034A14RIK		-0.002311544	
GM45406		-0.002317872	
GM44702		-0.002328537	
WDR34		-0.002333672	
FXYD4		-0.002344168	
GM33929		-0.002345278	
GM10248		-0.002358651	
CHRNA7		-0.002361594	
GM15873		-0.002365187	
GAB3		-0.002371661	
CCDC81		-0.002380977	
KRT76		-0.002383548	
CCDC170		-0.002396158	
GM13684		-0.002396544	
SRSF11		-0.002403118	
SFMBT2		-0.002405582	
GM20468		-0.002407477	
F13A1		-0.002412131	
GM32250		-0.00241301	
GM40893		-0.002414601	
NUP85		-0.002430577	
GM13112		-0.002433334	
GM29113		-0.002439231	
GM47251		-0.002454328	
CCDC175		-0.002465851	
TCF23		-0.002466155	
HSF2BP		-0.002491537	
MCTS2		-0.002494336	
EFHC1		-0.002505253	
VMN2R6		-0.00251025	
GM43948		-0.0025104	
ALOXE3		-0.002515324	
ERO1L		-0.002526898	
TCF7L1		-0.002539752	
NDUFB10		-0.002540722	
GM26579		-0.002546294	
TSEN2		-0.002553058	
GM5922		-0.002561478	
GM35290		-0.002565949	
GM49223		-0.002567727	
DDR2		-0.002571349	
GM49380		-0.00257458	
MRPS36		-0.002575698	
E230016M11RIK		-0.002579823	
ARMC2		-0.002582693	
4930592C13RIK		-0.002583631	
GM45479		-0.002584263	
GM33054		-0.00258768	
C1S2		-0.002588015	
GM3924		-0.002591474	
BC037704		-0.002593464	
GM42743		-0.002593798	
ITPRIPL1		-0.002607253	
SLC4A9		-0.002614767	
GM11646		-0.002615603	
CACNB1		-0.002621957	
ST3GAL2		-0.002635152	
GOT1		-0.002640009	
MRPL28		-0.002643647	
CYP4F16		-0.002646013	
GM9958		-0.002657594	
A530046M15RIK		-0.002658127	
CD6		-0.002664271	
GM19410		-0.002677084	
GM21958		-0.002677548	
PON1		-0.002678474	
UROC1		-0.002681811	
9530018F02RIK		-0.002683883	
ADIPOQ		-0.002693628	
ZFP580		-0.002696447	
GM50361		-0.00270388	
OAS3		-0.002708823	
GM44123		-0.002712607	
GM26873		-0.002713889	
GM4755		-0.002722856	
GM9939		-0.002735029	
FAM180A		-0.002735659	
GM43661		-0.00273601	
VMN1R58		-0.00273601	
GM12296		-0.002736089	
GM11464		-0.002748159	
GM27030		-0.002748732	
DNAJB4		-0.002757611	
GM16244		-0.002758919	
GM19345		-0.002761109	
C4BP		-0.002764646	
CARD14		-0.002765546	
GM49334		-0.002778779	
S100B		-0.002790959	
GM12811		-0.002795707	
GM50209		-0.00280057	
CDSN		-0.002810146	
A930012L18RIK		-0.002827133	
4930562D21RIK		-0.002838647	
GM44892		-0.002839494	
BVES		-0.002845635	
SALL3		-0.00284576	
GAL3ST2B		-0.002847399	
1700015F17RIK		-0.002847847	
MSH4		-0.002852703	
CFAP53		-0.002867121	
GM26628		-0.002871866	
GM2026		-0.002874453	
TGFBR2		-0.002881536	
RGS5		-0.002882774	
DDX28		-0.00288347	
NSUN5		-0.002885092	
ZFP937		-0.002887653	
SFTPB		-0.002888246	
SLC25A2		-0.002889233	
GM47096		-0.002895208	
GM16229		-0.00289986	
9530026P05RIK		-0.002901041	
CD300E		-0.002903337	
SSPO		-0.002903337	
GM43791		-0.002910587	
BCL2L10		-0.002917697	
4921509O07RIK		-0.002923387	
RHPN1		-0.0029296	
GM47079		-0.002932437	
2210011K15RIK		-0.002942744	
NADSYN1		-0.002947585	
PPP1R1C		-0.002957376	
GM15287		-0.002957592	
BC028471		-0.002960611	
ERN2		-0.002962237	
CPSF3		-0.002978961	
FZD4		-0.0029794	
IL17B		-0.002982726	
SERPINA10		-0.002984405	
DDX18		-0.002990528	
GM28989		-0.002991787	
GM26903		-0.003000054	
GM33201		-0.003004963	
GM4767		-0.003010798	
1110002E22RIK		-0.003013843	
GM48791		-0.003016457	
MAGED1		-0.003026314	
GSTM3		-0.003040664	
UBAP1L		-0.003047427	
TMCO6		-0.003048763	
GM49625		-0.003057428	
A230107N01RIK		-0.003060633	
GM10874		-0.003061046	
GM16892		-0.003066269	
POMT1		-0.003070647	
GM13713		-0.003077509	
PVRIG		-0.003084792	
D430001F17RIK		-0.003091056	
P2RY2		-0.003094976	
GM27206		-0.003099076	
1700029I15RIK		-0.003117933	
FAM214B		-0.003120216	
LIN52		-0.003130689	
MNAT1		-0.003130714	
WNT16		-0.003134869	
A630023A22RIK		-0.003154725	
GM47918		-0.003156904	
GM12536		-0.003172124	
PLAC1		-0.003180624	
9330175M20RIK		-0.003182736	
WDR72		-0.00319177	
RHOX3H		-0.003192008	
GM11627		-0.003195746	
SYT8		-0.003197836	
CYP4X1		-0.003202355	
ISL2		-0.003208181	
GM42517		-0.003218243	
GM36423		-0.003219965	
GM48239		-0.003226178	
GM17133		-0.003245965	
CNP		-0.003251437	
CRIP3		-0.003256366	
GM43118		-0.003257003	
SLC22A12		-0.003260599	
4933405D12RIK		-0.003260783	
TIMM10B		-0.003261058	
SCARA5		-0.003285686	
6530413G14RIK		-0.003288342	
TPH2		-0.003297339	
REG4		-0.003297339	
NPC1L1		-0.003298575	
GM15767		-0.003303788	
HIGD1B		-0.003304256	
4933428G20RIK		-0.00330725	
6030452D12RIK		-0.003319365	
MIPEPOS		-0.00332326	
COX18		-0.0033237	
GM12655		-0.003326143	
GM44686		-0.003328779	
4933408N05RIK		-0.003341673	
SGSH		-0.003354435	
PRR5		-0.003355528	
COPS7A		-0.003374281	
GM11534		-0.003395128	
4930540M05RIK		-0.003406122	
GM11685		-0.003406551	
BRS3		-0.003415247	
SMC1B		-0.003421085	
TNFAIP1		-0.003434532	
A830052D11RIK		-0.003438043	
EIF4B		-0.003448003	
PUS3		-0.00346506	
LRRC3		-0.003465277	
GM36279		-0.003467162	
GM17039		-0.003467242	
8430436N08RIK		-0.003475863	
ADAM5		-0.003488914	
C330024C12RIK		-0.003489517	
OSR2		-0.003490787	
GM12511		-0.003492039	
GM21750		-0.003506884	
GM10373		-0.003507425	
SCARB2		-0.003510452	
GM15634		-0.003511247	
MME		-0.003511355	
GABRB1		-0.003517744	
PCMT1		-0.003517828	
GM7879		-0.003522233	
1810020O05RIK		-0.003524888	
GM2453		-0.003527514	
GM44700		-0.003530892	
MPZL2		-0.003535188	
GM42567		-0.003537209	
BEST1		-0.00354879	
ANG		-0.003550273	
DRC3		-0.003564666	
GM5580		-0.003574184	
GM46411		-0.003574479	
SLC25A21		-0.003583574	
GM46519		-0.003584189	
GM36033		-0.003584377	
GM49719		-0.003588239	
GM16120		-0.003595984	
USP39		-0.003600322	
GM13091		-0.003606583	
IMP3		-0.003619916	
D6ERTD527E		-0.003620942	
8430426J06RIK		-0.003621882	
GM13481		-0.00362651	
ALPK1		-0.003647208	
CCDC180		-0.003651029	
RSL1		-0.0036543	
SSPNOS		-0.003675772	
8030474K03RIK		-0.003688004	
PCCA		-0.003704038	
GM49767		-0.003705167	
GM45515		-0.003705923	
ARHGAP10		-0.003706663	
GM12905		-0.003711247	
LRGUK		-0.003721289	
1700034J05RIK		-0.003722855	
GM7008		-0.003724441	
GM17300		-0.003726684	
GM29585		-0.0037295	
ABCD2		-0.00373035	
GM29246		-0.003739017	
B230217J21RIK		-0.003740481	
ZC3H12D		-0.003745774	
1700094J05RIK		-0.003749526	
PODNL1		-0.003760279	
D5ERTD615E		-0.003760596	
GM47118		-0.00376235	
FAM166B		-0.003764082	
TMEM215		-0.003765626	
GALR2		-0.003767334	
RNF183		-0.003770127	
F730035M05RIK		-0.003770988	
1700018A04RIK		-0.003773329	
GM8994		-0.003775007	
1700010B13RIK		-0.003779519	
GM16174		-0.003795467	
1700097N02RIK		-0.003799875	
STOML3		-0.003806062	
HMGCR		-0.003806667	
SLC9A3R1		-0.003812893	
GM45805		-0.003813649	
GM10734		-0.003817866	
A730020M07RIK		-0.003846538	
CFAP45		-0.003850582	
GIPC3		-0.003875334	
SORBS2OS		-0.003875746	
GM11496		-0.003889858	
CPS1		-0.003891777	
GNG12		-0.003891939	
GM4673		-0.00389255	
GM14493		-0.003902916	
ACKR3		-0.003904688	
EDAR		-0.00390615	
GM12320		-0.00390615	
GDF7		-0.00390615	
ZAN		-0.00390615	
GM35021		-0.00390615	
SLC6A2		-0.00390615	
MINAR1		-0.00390615	
2410003L11RIK		-0.003906174	
TMEM38B		-0.003914593	
SAA2		-0.003923005	
GM13596		-0.003933158	
GM42413		-0.003934479	
1810041H14RIK		-0.003934905	
VSIG2		-0.003938992	
NPFF		-0.003942073	
FOXD3		-0.00394772	
GM28055		-0.003951674	
FSBP		-0.003954942	
SH3TC2		-0.003962445	
GM15999		-0.003971294	
GM15675		-0.00397592	
GPC2		-0.003977338	
MAP3K7CL		-0.003980279	
9230105E05RIK		-0.003986668	
SPEER3		-0.003994349	
AI839979		-0.003998551	
GM30889		-0.004006455	
AWAT2		-0.004010545	
MIF4GD		-0.004021424	
GM15408		-0.004023758	
RAVER2		-0.004031909	
GM4907		-0.004043445	
ACOT12		-0.004047612	
GM15582		-0.004066874	
GM32352		-0.004067654	
DAND5		-0.004070469	
DGKEOS		-0.004071314	
GM26636		-0.004082534	
4930433N12RIK		-0.00408348	
GM17745		-0.004084704	
SLC6A19		-0.004086946	
GM33926		-0.004087605	
CKM		-0.004095218	
HALR1		-0.004098804	
TEPP		-0.004106976	
SHBG		-0.004110748	
ZFP456		-0.00412556	
MYPN		-0.004132825	
GM16006		-0.004154499	
FZD10		-0.004179056	
TMEM253		-0.004188795	
FLYWCH1		-0.004191833	
CLVS2		-0.004195347	
A730056A06RIK		-0.004198898	
GM33696		-0.004203864	
MALL		-0.004204744	
GM11772		-0.004207858	
GM21284		-0.004210721	
GM26973		-0.00421074	
RCN3		-0.004219671	
TRP53COR1		-0.004223454	
2610507I01RIK		-0.004225513	
P2RX7		-0.004226733	
AI463229		-0.004231327	
1700025N23RIK		-0.004234526	
ODF1		-0.004245924	
GM11788		-0.004252561	
POPDC3		-0.004255433	
5430400D12RIK		-0.004269341	
EMC10		-0.004269725	
PAICS		-0.004281813	
SLC23A1		-0.004299433	
ATP6AP2		-0.004303534	
GM14486		-0.004306206	
COL19A1		-0.004311401	
CAB39L		-0.004312006	
TEX38		-0.004316389	
RAPGEF4OS1		-0.004323603	
CRYGN		-0.004328064	
TIMM8A1		-0.004335458	
FUT7		-0.004336408	
CLDN5		-0.004339914	
4933440M02RIK		-0.004341061	
KCNJ12		-0.004349054	
BACH2OS		-0.004351012	
ZSCAN12		-0.004356189	
SDC1		-0.004371835	
GM5122		-0.004385476	
MRPS7		-0.004388621	
GM16156		-0.00439049	
GM26881		-0.004393303	
GM37756		-0.004398702	
GM15122		-0.004399371	
GM16984		-0.004400698	
MZT2		-0.004410477	
LRP8OS3		-0.00441215	
GM16759		-0.004422625	
GM15406		-0.004449174	
SNHG7OS		-0.004455433	
PRM1		-0.004461846	
GM48924		-0.004465534	
GM15947		-0.004469627	
VMN2R31		-0.004470022	
AQP3		-0.004478181	
GM44000		-0.004486044	
GM9725		-0.004491368	
GRIP1OS3		-0.004495497	
5330426L24RIK		-0.004496157	
GM35558-1		-0.004496988	
GM21269		-0.004498624	
GM39228		-0.004500522	
GSTA1		-0.004507827	
SBK2		-0.004508392	
CHRNG		-0.004513915	
KANK2		-0.004534666	
WDR27		-0.004541069	
GM19610		-0.004541515	
GM50340		-0.004545366	
ACAT3		-0.004547314	
TNS2		-0.004547922	
GRIP1OS1		-0.004560376	
GGT1		-0.004567063	
PYGO1		-0.004568559	
ORAI1		-0.004574495	
SLC6A7		-0.004574645	
GM49417		-0.004583796	
GM14137		-0.004586524	
2010103J01RIK		-0.004586902	
GM12802		-0.004588945	
KRT15		-0.004593836	
KLRE1		-0.004604713	
DEPDC7		-0.004607006	
ITPRID1		-0.004610562	
GM26844		-0.004626633	
OLFR1344		-0.004642346	
GM14066		-0.004642798	
GM10603		-0.004651989	
ATP1A4		-0.004652645	
HPCAL4		-0.004653723	
KCP		-0.00465382	
PIK3CD		-0.004658875	
GM48081		-0.004661576	
PTH2R		-0.004669893	
GM15417		-0.004671278	
GM43150		-0.004672864	
B3GNT6		-0.004677572	
SUCNR1		-0.004684261	
GM50020		-0.004689376	
TCN2		-0.004695292	
A930041C12RIK		-0.00469733	
GM10578		-0.004701294	
GM16596		-0.004708003	
GM26766		-0.0047087	
EOMES		-0.004719342	
GM10260		-0.004728628	
GM49915		-0.004730239	
CYTIP		-0.004731205	
1700006H21RIK		-0.004738728	
SAMD11		-0.004744116	
GM20635		-0.004744554	
OAS1C		-0.004771058	
GM37754		-0.004778514	
B430219N15RIK		-0.004779186	
SEBOX		-0.004783833	
SPATA2L		-0.004789283	
GM45463		-0.00479443	
4930471E19RIK		-0.00480003	
GRINA		-0.004800579	
GM12056		-0.004807471	
GM5432		-0.00480944	
PPP1R42		-0.004820608	
CPNE9		-0.004826684	
GM37168		-0.00482755	
GM34921		-0.004828778	
GM15409		-0.00482989	
GM11715		-0.004843266	
ENO4		-0.004844434	
GM37933		-0.004844826	
GM4632		-0.004847191	
GM12454		-0.004854415	
RGMA		-0.004855316	
GM50287		-0.004857328	
LHX4		-0.004861936	
GM26854		-0.004868816	
4930533K18RIK		-0.004874233	
GM43255		-0.004880589	
FNDC7		-0.004881731	
PTGDR2		-0.004890171	
GM14019		-0.004900941	
PGAP2		-0.004904179	
VNN1		-0.004912551	
TOM1		-0.004913473	
PITPNM2OS1		-0.004919108	
GM19605		-0.004928817	
A730035I17RIK		-0.004934113	
GM36283		-0.004935113	
GM41556		-0.004939619	
2210411M09RIK		-0.004941945	
GM34882		-0.004947849	
GM12606		-0.004951634	
TMEM30C		-0.00495802	
GM42884		-0.004959437	
GM28988		-0.004971014	
IGF2		-0.004978204	
GM47200		-0.004978857	
1700123J17RIK		-0.004980585	
GM28818		-0.004994877	
IL17RE		-0.004995915	
GM9968		-0.004998333	
ABI3		-0.005006478	
DPT		-0.005007491	
GM35842		-0.005017626	
GM30931		-0.005033339	
GM2093		-0.005045115	
SPX		-0.005046206	
ZHX3		-0.005057913	
METTL7A3		-0.005059471	
LZTR1		-0.005060738	
MRPL46		-0.005061088	
2810407A14RIK		-0.005061309	
GM16998		-0.005069411	
BCL6		-0.005069737	
GM29480		-0.005076289	
GM47851		-0.00508446	
HEXIM2		-0.005091473	
FOXF2		-0.00510403	
GM47849		-0.005106237	
GM20535		-0.0051065	
4833419O12RIK		-0.005107795	
DUSP13		-0.005111913	
FKBP14		-0.005124308	
USP17LA		-0.005124977	
ASPA		-0.005129294	
E230001N04RIK		-0.005130696	
TAF9		-0.005131156	
MITD1		-0.005138781	
PIGQ		-0.005141697	
FLT1		-0.005143246	
NXPH4		-0.005145466	
GM42609		-0.005155438	
GM4211		-0.005155694	
2810403G07RIK		-0.005156419	
PRICKLE4		-0.005159143	
RNF2		-0.005165931	
PRLR		-0.005170453	
GM30262		-0.005172317	
GM49957		-0.005172769	
DHTKD1		-0.005174513	
1700109K24RIK		-0.005179138	
GM26952		-0.005190876	
GM10226		-0.005197626	
BC043934		-0.005198874	
NPR3		-0.005207269	
MADCAM1		-0.005209906	
E130119H09RIK		-0.005213285	
PELO		-0.005220086	
GM30025		-0.005223368	
GM12185		-0.005225975	
CHMP4C		-0.005226056	
BC024386		-0.005241255	
OLFR172		-0.005243567	
1700021J08RIK		-0.005247119	
1700027A07RIK		-0.005248344	
GM50037		-0.005263046	
CHIT1		-0.005267586	
SOWAHD		-0.005268296	
MORN1		-0.00528267	
