"","V1","V2","V3"
"RPL37",0.0607811961410716,-0.259634168944453,0.529873643076248
"RPS11",0.102228415896692,-0.233990842962303,-0.03164365161458
"MT-ND5",-0.0667249391717692,-0.351549374088974,-0.543181158138513
"RPL32",0.137304279293963,-0.164239017054213,-0.320578490576843
"RPS2",0.04892816978138,-0.312326912392359,0.336780753267128
"ENO1",0.308506732610785,0.063962747233993,-0.151964811436699
"RPL8",0.192110717431045,-0.0282898056879247,-0.0937051597481555
"RPL27",0.158803719201006,-0.00226136713740722,-0.223399712788962
"HIST1H4C",-0.384147436502836,0.38370889633277,0.0397622324433627
"HBA2",-0.104639559648712,-0.110800748824624,-0.699657381864765
"RPL5",0.22332078700668,-0.158796428201864,0.0801253920655298
"RPS21",0.0451168327020881,-0.22890730479206,-0.217470083384936
"RPL23A",0.197472180278835,-0.0791121036356979,-0.237182078979426
"RPS6",0.100436457734544,-0.0526690604513393,0.560939272681531
"RPL9",0.183726156822072,0.0127483662047724,-0.478354109976915
"RPL4",0.224770920401087,0.0109360306645944,-0.0369620359828932
"UBC",0.0267115928646348,0.227464742875507,0.0340001699809619
"RPS27",0.0232230819735981,-0.213176798679733,0.264060857764407
"TMSB4X",-0.149261672975374,-0.144556415335151,1.10595792138084
"RPL14",0.145158905587241,0.0687044071749013,-0.0451391168761505
"HSP90AA1",-0.0660726188129072,0.325779263858002,0.982296308452775
"COTL1",0.330755495166009,-0.0438247939897087,-0.0260434478609858
"RPS20",0.139171289651133,-0.0207213429155946,-0.0511814309480713
"FTL",0.124587045039312,-0.152264127932747,-0.238239162282645
"RPL36A",0.120123142453383,0.036550000490865,-0.180367867992871
"RPL38",0.0801157210487065,-0.198765305760685,-0.152762218910422
"RPL6",0.197264427819676,-0.203739977336017,0.10515996805754
"RPL7",0.115582723218787,-0.0452770002641597,0.350172604715542
"C6orf48",0.284096912868562,0.33185814641117,-0.237686226341241
"PKM",0.248515802647294,-0.0629564731941532,0.0418140996282173
"PEBP1",0.17744008750707,-0.00885447414110219,0.36438395106857
"RPS3A",0.063393379058763,-0.0159765482289301,-0.0303868258151955
"INSM1",0.463854649399764,0.415670912689349,-0.110790802442674
"RPS10",0.104218982871618,-0.0688547460610828,-0.26758444519779
"RPL3",0.0909942628475483,-0.172483699765586,0.167653971081851
"RPL35A",0.107006261906363,-0.186035782316058,0.38524490542695
"SEC11C",0.38965836086645,-0.308297691218171,0.0595222602725532
"RPL28",-0.00727011703316747,-0.137955706406599,-0.144424341574396
"ASCL1",0.290230980399882,0.215827463614546,0.188575305184576
"RPL34",0.0871966691604341,-0.07964649368967,-0.00747343551709317
"TUBB2B",0.368532509669425,0.55185523018588,-0.264161822597095
"RPS15A",0.1040103428172,-0.170920986011664,0.0573925551082092
"HNRNPA0",0.274034956112569,0.508285598578885,-0.124755753922838
"RPS13",0.0729984939226005,-0.0705463190138005,0.145851042728176
"EEF1B2",0.103814484115203,0.192945659580538,0.154797236504408
"HES6",0.297613522762536,0.0763549898851028,0.682861987244914
"YBX1",0.0849295427323995,0.200519746340837,0.618529857475634
"RPL18",0.0545000029016842,-0.0284277340233831,-0.0230461938362418
"RPLP0",0.0369677766922411,-0.0660882032287085,0.515821734821254
"EIF1",0.171365358258897,0.362157035670329,0.0219890386193175
"PNRC1",0.317940203579551,-0.0653805006834453,-0.142601600465644
"RPS14",-0.0861511090088548,-0.285561290622041,0.0832712327506839
"RPS7",0.0933699431380845,-0.184289838808452,0.276283994898715
"ATF5",0.078749411649161,0.555282847919531,-0.363886022049217
"CHGA",0.438444914572717,-0.519942377068876,-0.316755030585039
"RPSA",0.0350661670586298,-0.160143060806937,0.335707574624099
"HNRNPC",0.119578839575517,0.38680430458126,0.384730796934748
"CHCHD2",0.163508462131275,0.253381871768247,0.327175170975867
"TPI1",0.206322072068803,0.0499217925372184,0.42852030607258
"UQCRH",0.144540849649704,0.088416328910896,0.104628686106392
"RPL13",0.00958380991576778,-0.14796913868673,-0.0949815298497281
"UCHL1",0.238262635720587,0.104769480239107,-0.399534523545746
"RPL41",0.0959501583150788,-0.113665599556684,-0.00929236473251641
"RHOA",0.13680882011239,0.190461861295811,0.147879618819592
"CRIP2",0.229942628681673,0.176957213997412,0.195682228000162
"SRP14",0.156052421314244,0.132503533519183,-0.0437781470324832
"RPL29",0.0832872825882764,-0.116533751432891,-0.0721733353547487
"NUCKS1",0.04300633717738,0.704685604079774,0.838014267759736
"ARF1",0.192392601153972,0.0956146991263104,0.244152459275113
"RPL10",-0.0720456377555284,-0.243842939106358,0.858347183487652
"PFN1",-0.0230419831722598,0.122318581138294,0.0835341977948592
"RPL24",0.0909059488947305,-0.0729331706840109,0.217528656868294
"RACK1",0.180584386114064,-0.0561712508214152,-0.150709231409623
"ANP32B",0.00240423008461782,0.0631232244662841,0.00801186805904799
"RPS17",0.121103865706384,-0.14027020250917,-0.0856213278038733
"RPL36AL",0.108386603853011,0.206201988780939,-0.0642804980771751
"NACA",0.16151265034303,-0.0274393625682289,0.110224370299664
"TBCA",0.163003389736459,-0.0268123198777432,-0.107244762710538
"HSPA1A",-0.153098182323598,0.179029910398404,0.489653340970415
"RPL35",0.0586693726545205,-0.219739407381517,-0.00876240358568489
"RPS3",0.195267629852006,-0.070813989362721,-0.301415206546107
"MARCKS",0.225564450829025,0.429663559893491,0.62584103168595
"MARCKSL1",0.302216101678755,-0.0571828606398657,0.4139363049481
"RPL36",0.103377189992331,-0.0464769668585754,0.0437959503665794
"CSDE1",0.112262947660766,0.213966431098647,0.541796799479168
"MT-ND3",-0.138886406614604,-0.330788037348946,-0.148640885915149
"PTMS",0.00434445400359909,0.646091011789862,0.24595546461195
"GSTP1",0.154552677365959,-0.0575291534946906,0.13863307256474
"TAGLN2",0.0931320489702912,0.170347307306536,0.108117869380302
"ATP5B",0.1299193086643,0.365776784203465,0.171805942747966
"RAN",0.0565774001747607,0.502502522281047,0.68853167589763
"RPL17",0.0472821410567846,0.0236593776721286,0.0456946881008146
"SLC25A6",0.127632453071944,-0.0747325801618907,-0.00217580403801572
"PSMB1",0.157655465968345,0.150869298786086,0.231389822816938
"EEF2",0.157465750162144,0.135441426541903,-0.256257868427548
"PSMA7",0.116873209652155,0.219621576296823,0.1468354731617
"H2AFY",0.140470144920536,0.138328286968828,0.293163095188347
"TOMM7",0.0666274172372253,-0.0036572819584408,-0.0270055893496517
"SNRPD2",0.118382760636516,-0.0518649821965873,-0.0386688084680841
"ERH",0.117920242259285,0.307639058138167,0.479793881109691
"JUN",0.000374865029137937,-0.145948686222956,0.608746820567318
"SOX4",0.112233185792673,0.120322174316356,0.666830614690811
"FAU",0.0433860111800272,-0.0826462430204766,-0.0149463509897583
"TRIM28",0.126513793748876,0.210705119426521,-0.107103307665279
"C19orf43",0.0857495025587034,0.00380891446435284,-0.0956357232554718
"HMGB2",-0.154992342089314,1.29378927001426,0.433614107715169
"ISL1",0.386030521385538,-0.0391134450297418,0.216738764976635
"HINT1",0.0631736133493394,0.114740539350413,0.257495036312884
"HBA1",-0.157364610723291,-0.201056793259878,-0.423631083155405
"BTF3",0.092897929009948,-0.0583735713858517,0.377277387129008
"TMSB10",-0.111290948496521,-0.107988488125038,0.822043588361065
"COX7A2",0.0915629096634837,-0.0570870571285248,0.359228308599255
"UBALD2",-0.0954622023615118,0.773155380106408,-0.125310194935374
"BNIP3",0.242656819542328,0.254708264037309,-0.0141785487390419
"SCNN1A",0.31617801580207,-0.144143396037546,0.370523143537647
"H2AFZ",0.060655394107796,0.390828061443816,0.38963387909023
"SLC25A5",0.0973924574419913,0.118889670266541,0.493646427659112
"ATP5A1",0.143468573941904,0.133403393941741,0.240563817304539
"RPS15",0.0184439561250339,-0.129479810083237,0.0870600608149466
"JUP",0.25178729982574,0.0143189850135698,-0.269827612702902
"HNRNPD",0.102148757638637,0.0813345058502999,0.371590909960603
"IRF2BP2",0.26785067021322,0.121994468580555,0.20196091384416
"HNRNPM",0.217183889551319,0.406824740213977,0.190152606527699
"LDHA",0.0452051876714776,0.281880576785676,0.994416110802134
"JUND",0.0919352815235801,-0.0628410533617663,-0.0528777695160608
"SNHG6",0.0898745935592767,0.060158467987954,-0.126338261974883
"ENO2",0.193163713378632,0.12134742992766,-0.210687792249414
"NPM1",0.0995682126057224,0.148675889799179,0.323331286117207
"PPP2R1A",0.181980716309467,0.166364127327474,-0.0295221674833366
"TMBIM6",0.0906918353932948,0.129251931301062,0.79502064342151
"PCNA",0.282723575780646,0.134834129226156,0.0463334810801845
"HNRNPK",0.0867508260005565,0.274396447029304,0.789884190925652
"CALM1",0.0309547641862255,0.131392293788327,0.854060601998596
"SERBP1",0.125431659762076,0.075456550962829,0.652461062542667
"CCT3",0.151278605096318,0.124790513560722,-0.00897172206120753
"GRP",0.34393870570401,-0.475284947257669,-0.198352114166378
"SET",0.095742820434197,0.288006619474702,0.557004439780254
"HNRNPDL",0.112733734685561,0.292787568525023,0.409468908244248
"EIF4A3",0.119108326245831,0.391008252474081,-0.0238752185725557
"YWHAB",0.0440373160843638,0.062154916547467,0.326610461800182
"MYL12B",0.125465321136938,0.197219850939155,0.216063015374652
"HSPA1B",-0.137245628853788,0.0300255266179671,0.561547629394343
"SNRPB",0.0997032030816945,0.134705599382176,-0.0897838750889394
"ATP6V1G1",0.182703925074339,0.0172266321826567,-0.0463688875542813
"BTG1",-0.009343370152975,-0.25388359581076,0.153612744899229
"APEX1",0.374154945335239,0.0391562238425195,0.184957518882266
"RPL21",-0.025985286426526,-0.0407023056983531,0.163967140280878
"NME2",0.13215957430088,0.00396835756501322,0.133057569642678
"SEC61B",0.124285290978005,-0.0506987027623289,-0.025861926598185
"IGFBP2",0.234792530079893,-0.116760561516013,0.488271672356222
"HNRNPF",0.205687210417329,0.294373075066394,0.0840099439365844
"HMGB1",-0.0596075561197131,0.470736656183275,1.07146910914257
"NAP1L1",0.0619611166637603,0.0778386760937573,0.143260896304207
"NCL",0.0568642915618444,0.10688078969532,0.491975783265833
"ILF2",0.0831540394525824,0.495893704316171,0.238127798444363
"SRSF2",0.255094619694389,0.290038317618588,0.418985421124336
"DDX5",-0.0632197916381038,0.314946847381404,0.883425618054705
"SEPW1",0.153579916592756,-0.150134534410541,-0.113409998011386
"GNB1",0.0896179599471626,-0.0282474447632848,0.246524094998365
"EIF4G2",0.049625152239516,0.294403148841791,0.858608686754175
"RAB3B",0.237410100854103,-0.0928520604710717,0.230743909295169
"SLC25A3",0.145120480680394,0.0421297293466584,0.731629088227481
"HDGF",0.0238677172610206,0.499344180931547,0.523584477004857
"PABPN1",0.0928967727975012,0.196342699576781,0.360081536404369
"RPS26",-0.0402992526838695,-0.250501692536848,0.521505770474566
"RBM3",0.0642804362679094,0.108376245243538,0.715912249218053
"HN1",-0.0274318707964389,0.529493232145352,0.173701774130395
"SMS",0.152863479315665,0.286075157339703,0.480867202490946
"KDELR1",0.140682977744399,0.197875611555583,0.128381703563371
"CD63",0.0736661827355294,-0.168596835829619,0.310671799214676
"CEBPD",0.212393818021315,-0.0705434231986568,0.376946777787735
"CKB",0.143372970347094,0.00522498819813932,0.214734825024273
"KRT18",0.206783355849131,-0.19185257096916,0.2109780590571
"NONO",0.127005481308465,0.264454285674556,0.556136688409217
"TMEM258",0.187898364905211,0.13536098712693,-0.0405364518503215
"COX6C",0.0317622959640898,-0.0150660128776211,0.220234987911798
"EIF4A2",0.111627926998603,0.150242167238391,0.50125636669743
"PARP1",0.118364265485704,-0.0430026046231717,0.714388395400407
"HDAC2",0.127625993086522,0.256610681863735,0.328878833752754
"ELAVL3",0.137013677047432,0.112150429342921,-0.335520279895282
"DYNLL2",0.0999005508202771,0.0733354558037634,0.0039126636087676
"MIAT",0.336213799561003,-0.442678006596497,-0.134879425711269
"KRT8",0.223239952394166,-0.00938203029133708,0.0628970996751265
"EIF4B",0.0949097727426019,0.075104378458038,3.6265379634387e-05
"ATP5G1",0.183653041906291,-0.01152191601246,-0.172653900559342
"SRSF3",0.119920151243606,0.325109845624645,0.295554704090474
"HNRNPUL1",0.126739382564826,0.137563082357198,0.115955041898749
"CCNI",-0.00452364004964459,0.124585131965209,0.893460971026901
"RBM38",0.229334968142698,0.0500271125073692,-0.131826899522301
"PIM1",0.0840263040790325,0.401073752420282,-0.0886295512554559
"C14orf166",0.141704131228259,0.118562479608235,0.0955578266236118
"PFDN5",0.0652708189169992,-0.0101739782811655,-0.00265490079620795
"SIX1",0.213973521734938,0.0536183395457414,0.34852800954102
"BEX1",0.108062054620776,0.165579215477408,0.230661822840416
"ZNF428",0.150703233525701,-0.00428356708149026,-0.125860320806209
"DYNLL1",0.00384702880877176,0.342860089109336,0.201455447531788
"SYNE2",0.0282514684798881,0.0477776617128797,0.330718508007664
"PGK1",0.136000686500856,0.00152992015951506,0.612396501169399
"SEC14L1",0.239163620987507,0.187735285841607,-0.129120826281215
"YWHAQ",0.126512526400726,0.251876177542541,0.741182547178101
"SARAF",0.108370877101715,0.0749509862632479,0.196049049593677
"BEX3",0.139805481845911,-0.000636442958399264,0.424324857379831
"SNU13",0.160541390779431,0.0911100404736901,-0.0840613774674993
"YWHAE",0.0987315755151962,0.114643196721132,0.474184552726496
"SF3B5",0.0857105787804526,-0.0884543043122936,0.0739243287116629
"GLRX5",0.117549285158168,0.416840492990872,0.0791051489350119
"VCP",0.121564935911204,0.0815967221834293,0.248588786371634
"PSMB7",0.13663915212401,0.124831243038581,-0.0697498105140761
"DNAJB1",-0.229866007041926,0.0461082123553738,0.554365008206954
"ID4",0.255456088328369,0.287936012233349,0.0862666997827785
"RAD21",-0.0151506528630506,0.738000084370633,0.384325583315095
"SNRPF",0.146471410565634,0.106334232172095,0.364369209908114
"CAPZB",0.0881834888477983,-0.0197123199245946,0.347683566752442
"CYB5A",0.245938847348171,-0.172216083514137,-0.10846996814242
"MALAT1",-0.18424374415882,-0.0777822871957375,0.0907759502841597
"SNRPD1",0.144849043451247,0.0778417651376609,0.046503472281725
"SF1",0.0917467495503463,0.163550387550289,0.132824755946619
"DEK",0.013554712146688,0.378617928098593,0.556541887747959
"PSAP",0.0412670636483138,-0.129193591409144,0.147748230781469
"CDKN2A",0.0683191669226339,0.180718224743517,0.757401245279668
"CSTB",0.0168177755921997,0.0589662327022645,0.118697962406369
"MTCH1",0.187909474502171,0.0716879685124769,0.0247750925255003
"HMGN1",0.0387461360667873,0.264490177682935,0.921100330623236
"EDF1",0.0277629039267297,0.0434845403992847,-0.0805625804539125
"HNRNPR",0.11826695550607,0.28941645680083,0.376699443698714
"S100A6",0.0729285367489434,-0.196555733141849,-0.154975876730544
"CCT2",0.108832626427902,0.0831435615430996,0.677941611868947
"BASP1",0.346245246443604,0.0523429855949482,-0.236772029947248
"COX6B1",0.0692268791233543,-0.121265337931198,0.0756961641989658
"NEDD8",0.0346992588380864,0.0183524407805237,0.118179391539583
"TBCB",0.127655148638497,-0.0511370593222333,-0.098270117899726
"PCBP2",0.00303405199299765,0.136290088508321,0.704336092115322
"COX4I1",0.0574873556980028,-0.0214147269684206,-0.0528313173039478
"APH1A",0.113353573929277,0.0986740788354973,0.139092253968478
"ATP5G3",0.0908618973997017,0.139389007210776,0.0836510797072015
"XRCC5",0.0924019090301702,-0.0421496090845595,0.5040356739326
"TOP2A",-0.310575930013194,1.38166903707183,0.436894753887451
"PSMD4",0.151978406112217,0.205034345576585,-0.0339795556591089
"ERGIC3",0.0623657583962356,0.0737614532388088,-0.00750567772560333
"DPYSL3",0.141643929130766,0.0244009363446643,0.0275205093881024
"HSPB1",-0.123145006180379,0.227750166399219,1.03685952727559
"SUB1",0.00402812353191087,0.00690232242114033,1.02847729734218
"ARPC2",-0.0901018544683557,-0.0305856466709772,0.364037667468033
"DDX39B",0.110494621345978,0.147085783770021,-0.00560935096622292
"CXCR4",-0.104849976551187,0.0298963045621394,0.113218014977037
"SOD1",0.0187832821450733,-0.0240357630651975,0.412355176450376
"HMGN3",0.0880033229131915,0.279162035537009,0.25259778967687
"NDUFS5",0.0819295074661968,0.0777692421217984,0.206104242649015
"CDC42",0.132219278276165,0.0464534331046736,0.0595793000617088
"DUT",0.0977060782717981,0.172809838818872,0.0330760576118937
"SAP18",0.0707237779408685,0.0867469297090196,0.222478018973088
"PARK7",0.0896522078237441,-0.00158125050399624,0.0802013187635672
"RPL18A",-0.197540487994225,-0.23486381335491,0.915868775657643
"CNN3",0.189000803560396,0.147003331502727,0.606287869204887
"RALGDS",0.188051392199067,-0.116193658447179,-0.178469971069201
"EZR",-0.0224816962639748,0.236771261432363,0.556706529044214
"UBL5",0.066368896266882,0.0618733417480355,0.224421753160562
"PLP2",0.0704633591424362,0.0357945338503026,-0.0583338547853855
"RNF5",0.0278298307864616,0.15187544797945,-0.134481486755531
"CD81",0.0948374564968069,-0.121972305304387,0.168536528230146
"HLA-A",-0.309080790409824,-0.30097321666347,0.542766393496299
"DNAJA1",-0.0887326874864396,0.0384366946508693,0.937559843213652
"DDX24",0.11144344383537,0.0885939318010627,0.0875085242278023
"TMED9",0.163947413651689,0.0656827284158354,0.286532396059424
"NLRP1",0.188024368074201,0.0540149252108196,-0.214980675904645
"MCM2",0.14162788229605,0.0722286743451176,-0.118849341536318
"HSPA5",0.0524148015327774,0.113732215735709,0.954199678274462
"SNRNP70",0.0572682225766117,0.0583337128073333,0.024066404725779
"CHD4",0.153361949381797,-0.0840488451761209,0.114989179472628
"MAPK13",0.155369927104268,-0.00657956002301045,-0.122335413552406
"RANBP1",0.115555497716626,0.0746842132627683,0.173224000358196
"HLA-B",-0.323336008321738,-0.327213865647894,0.446212166825737
"DSTN",0.0857277010567958,0.0648750716530768,0.0628965995538779
"UBE2C",-0.271969111374282,1.37669784018071,0.132361477405898
"SRSF7",0.117772877507671,0.174950082159039,0.368591884598296
"MORF4L1",0.16128574509401,0.174998796670871,0.25974952317301
"VDAC3",0.0850792322227401,0.412763759392692,0.374123589925739
"DLL3",0.298965438022813,-0.209820097739219,0.135863819036416
"NDRG1",0.189436354767669,-0.0377685073590897,-0.18231852418733
"AHSA1",0.0446378858948547,0.202012302193346,0.0982750667108154
"MCM3",0.271176709413114,-0.0732574104897581,0.0906724066757667
"SUPT16H",0.142051690909762,0.163362724273746,0.28729551840541
"SLC25A39",0.08717452494338,-0.040934245702412,0.194015006321239
"CLTC",0.0573532785919938,0.29688671004718,0.337258189124681
"COX5A",0.087048844986295,0.0947665476257925,0.110794939192406
"ST13",0.0955940475076933,0.171047580992032,0.123400681128176
"NKX2-2",0.298287761721924,-0.0238292373460796,-0.149661774474408
"EIF3K",0.0834799027453888,0.0304291985437765,-0.00723004150378773
"SRP9",0.0878521101631661,0.110332287703285,0.538854165367132
"PAFAH1B3",0.105835169619626,0.11195699944557,-0.0734868484661522
"VPS72",0.125182909560847,0.00182849086584605,-0.0846578851583946
"DYNLT1",0.101958206237783,0.0279791223163366,0.240789808540412
"RBX1",0.108015597509574,0.0559770217021555,-0.0136675465719092
"PEG10",0.0669783837182761,-0.0328469320051335,0.517589097954649
"PSMB4",0.038584940692492,0.0912165883135276,0.156449463677737
"CDKN2C",-0.0537581853700882,0.62072449007039,0.191462666219623
"MT-ATP8",-0.0364241297087815,-0.0780420496077726,-0.293780783070495
"ATP5E",-0.0184311003108792,-0.0804890354879324,0.286980114679053
"NASP",0.163832517618428,0.0693239516432425,0.0987644454285393
"PSME1",-0.0248134055686951,0.0108366594797337,0.239734201511245
"JUNB",-0.0438713721057345,-0.169949347838047,0.196327709438972
"DYNLRB1",0.0602912555120193,0.00289593965091992,0.128129383558852
"USP11",0.014917897683654,0.0555600136320226,0.156868470274586
"CBFA2T2",0.174558744273991,0.145750211071566,-0.0936220944342371
"ANXA2",-0.0438273687218184,0.312082944601141,0.354264976267449
"RAC1",-0.0244342268129188,0.062318920407608,0.585854946974387
"DDX17",0.025722200922301,0.161301652543444,0.300183807762557
"IDH2",0.0947636102593389,-0.075175312420685,0.0080537489817759
"PTTG1",-0.146822088259811,0.991954931804678,0.23008454408134
"TXN",0.05061047483956,0.0676532200620813,0.115375343120306
"IER2",0.115795125777342,-0.0883118205234375,0.0994343638182015
"GLUL",0.0811618902152821,0.0252592938926629,0.339804309156997
"YWHAZ",0.0102244984812954,0.203552266542753,0.573608221326649
"PRKDC",0.0607627241100797,-0.000340291688471078,0.658567760166591
"GNAI2",-0.0149487983149784,-0.0187685536417509,0.13868221176037
"XRCC6",0.0270074982312483,0.13056210429342,0.21786123953294
"GRN",0.132487867777456,-0.0187292581680378,-0.0637812409358501
"FOS",0.0778027933303226,-0.22713779001309,1.05505354680681
"VAPA",0.125497720439774,0.148266334048852,0.200395589791181
"CKS1B",-0.15502608966067,1.03462442789263,0.189689950621391
"GNG4",0.125265163256102,0.0515773011478972,0.0816352383791326
"WNK1",-0.00615835605652837,0.224264622243934,0.66433375570983
"PRMT1",0.138961237983003,0.0407562629936633,0.0558906315271259
"SSRP1",0.0237899257964138,0.0725973074243012,0.400750149518151
"NEAT1",-0.103199264468563,-0.243903567526656,0.276759991119871
"CYB5R3",0.115398710545505,-0.0621028228416213,0.0376060328035245
"KIAA1324",0.255612492919365,-0.221389149807717,-0.0498209442299123
"SKP1",0.127918051344182,0.0828660487378027,0.160530095174083
"ATP5F1",0.0973577907666803,-0.00157381637966256,0.388009541190287
"NDUFB2",0.0663034753036799,-0.0677603497988133,0.249361903872338
"SOX1",0.242889090049046,0.0314956300912737,-0.191534147697054
"TMA7",0.0646931953316866,0.0148801436784196,0.0621990393794623
"CAP1",-0.0813140447616727,-0.0242119042516635,0.449431265453885
"COPA",0.0776895246580546,0.00359592637440151,0.34353683993177
"BRD2",0.0777113012169073,0.017650890823698,0.224711345263361
"MTDH",0.0480348396683115,0.119814153276139,0.496072617701802
"BUB3",0.00414446014478777,0.62318294259927,0.0793473055986815
"MCM7",0.0957826111003381,0.0669032296477749,0.301580311344208
"ERP29",0.0752258391271893,-0.0112322781537528,0.364868391393821
"CLDN4",0.220585940302787,-0.0814973533949196,0.431860019993503
"PHB2",0.0998683980572555,0.030460713456633,0.177093616886059
"PTGES3",0.0410759062060918,0.244204673462963,0.509645701182472
"MCL1",-0.123777742982718,-0.0121790656164682,0.540830409360785
"LDHB",0.0259808398984378,0.034473994742073,0.796896078234726
"MAGED1",0.0377875444550595,0.0161942505073307,0.689839154078279
"CBX1",0.0884000151704412,0.284751370240608,0.214184120539502
"PSMG2",0.0872407849718957,0.228631963941156,0.0670347594885124
"RNASEK",0.0821210141698211,0.0656777950148993,0.0293100080781003
"MRFAP1",0.028013065709972,0.185559388189461,0.237744055723221
"DNMT1",0.161462820942143,0.135657284525329,0.178985860132793
"MYH9",-0.0237318839087618,-0.117755139984133,0.169924053388032
"CDC37",0.103973687022301,0.0215464319812197,0.12714051885452
"UNG",0.17773259915323,-0.00642615865272292,-0.0562270870005674
"FUS",0.0503078498402683,0.127397341133191,0.528831907469807
"GID8",0.190416691929468,0.0498612771840605,-0.0311694654066731
"HSPD1",-0.115226533118838,0.103932178481416,1.13291473290818
"SSR2",0.0766546746588315,0.008195595208456,0.213184085212607
"ANXA11",0.0620731282647487,-0.100914881156691,0.0869545934634706
"TXNIP",-0.238786464722012,-0.183234476052193,0.0146873230324331
"KIF1A",0.0724230600791479,0.0103994701513245,0.0878157549870653
"ATP5H",0.0544407792210937,0.00234506763734723,0.106063624815958
"HDAC1",0.142656021972266,0.0787295972862871,-0.00791295673008958
"MRPS21",0.0162733434090991,0.0537083660594391,0.0291249116998467
"MCM4",0.111254015596463,0.106933920695025,0.214127830422628
"ALYREF",0.0484538617070052,0.194617429880126,0.0993827801106522
"SHMT2",0.0819378024506514,0.0159488459585672,-0.000470192690114821
"VEGFA",0.265661781773974,-0.00609542832174739,0.32106835436775
"CSNK1E",0.154274972312871,0.127128850038152,-0.0609997773376542
"PTBP1",0.0734417987117031,0.140514303142933,0.334569262229782
"NDUFA4",0.032233250790322,0.0423194794500251,0.816928759507715
"EID1",0.0703612783369927,0.0210950157991308,0.306119256304946
"APP",0.201047709321927,-0.0935704108728138,0.539108181498901
"NDUFB4",0.0801177272192535,0.0651467054399817,0.225881789266832
"WSB1",-0.00499932962526332,0.0144298845763336,0.438011479864308
"FBL",0.053556852434476,-0.0949322029148354,0.066432606781116
"PIM3",0.109819774295728,0.191071670879273,-0.0117733049299224
"TMED10",0.0897533073819771,-0.0794740599047544,0.660223284448097
"CDKN1B",0.0245886048498304,0.53501061757247,0.177207197223091
"SMAD9",0.188583864423917,0.205220831046114,-0.0366048228904155
"SDCBP",0.070534763410397,0.175005797756359,0.178962997083623
"PHGDH",-0.0215710893124861,0.352320328818613,0.159364205483721
"DLK1",0.0766779722717725,-0.0872046599685567,-0.199218917223124
"DLX5",0.251066014047056,0.10876511150062,-0.122582812259076
"UBE2V1",0.0373133850931426,0.120433108326975,0.0557682179534431
"SRSF11",0.0119573132771948,-0.072781387479179,0.721915900923125
