"","V1","V2","V3"
"RPS21",0.261889548972243,0.564202373649485,-3.61412693935388
"RPL23A",0.408501042819884,0.626943441163302,-4.70372051419734
"RPS6",0.0129105093665019,-1.22043090477415,4.70596632875472
"RPL9",0.290776993837636,0.933250985229873,-5.29599933376218
"RPL4",-0.0195891403985446,0.767680928200551,-3.00369841010253
"UBC",0.609501122541637,-0.794099883006604,-0.329736898866633
"RPS27",0.644179777180961,-1.70875388406801,3.11841914381488
"TMSB4X",-0.641855525182929,-0.56262794686469,5.78947582065813
"RPL14",0.387273967758963,0.381318903644668,-3.75729006337552
"HSP90AA1",-0.730272172808163,-0.445397365755333,5.75278586916095
"COTL1",1.22244849751818,-0.77872104921276,-3.68014675716013
"RPS20",0.0563582539297159,0.676854589391874,-2.96263418813532
"FTL",0.562424716871622,0.170083340988153,-3.68101243177474
"RPL36A",0.349961219237475,0.765719408550938,-4.95600319721883
"RPL38",0.297884736692363,0.356260667854541,-3.03926222867825
"RPL6",1.0706591002221,-1.38330370711648,-0.619657530570106
"RPL7",0.0545685850381819,-0.946763936695672,3.31885710135835
"C6orf48",0.984304775668369,-0.0230402124500441,-5.3844464760335
"PKM",0.208789850142341,0.44209244088002,-2.79579315891574
"PEBP1",1.2351031801289,-2.33665582903657,2.2746910139877
"RPS3A",-0.842741958914326,1.44319560127734,-1.02236417215144
"INSM1",1.73809214775061,-1.64217414758262,-3.28487939108901
"RPS10",0.091537980038398,1.00882812981618,-4.4981648755529
"RPL3",0.252395347578678,-0.600240544349245,1.04256605901719
"RPL35A",0.108238058554461,-0.936123138853412,3.14000782036569
"SEC11C",1.65858708833072,-1.7760631170184,-2.17248970223421
"RPL28",0.270136816671811,0.492659559761485,-3.35724240432139
"ASCL1",1.72417013767126,-2.03132389915938,-1.57810443775918
"RPL34",0.423818839232943,-0.159137396411086,-1.75979431233836
"TUBB2B",0.594812089715825,0.471621709438545,-5.2391421041833
"RPS15A",0.936837659733784,-1.13568350622493,-0.702769548314743
"HNRNPA0",0.499462357329899,0.277901419745251,-4.00826594684826
"RPS13",-0.405201423154233,0.150472729468655,1.63640726028464
"EEF1B2",-0.533234625410469,0.315332737380595,1.55354014595517
"HES6",0.337564600349143,-1.48527114139224,3.96038452243387
"YBX1",-0.963144862128761,0.0951511942159572,4.84462342881866
"RPL18",1.18271821635531,-1.1384403426383,-2.1036942785015
"RPLP0",-0.455119238212123,-0.695215764259101,5.23828992127801
"EIF1",0.690963610725744,-0.551238898023168,-1.85845755278699
"PNRC1",1.82690708676868,-1.69513305992792,-3.4578109183614
"RPS14",0.210456787114283,-0.97323201072287,2.72192275746668
"RPS7",0.800329999634302,-1.7255358659371,2.36907400561735
"ATF5",-0.527131157379068,1.49622112488635,-3.06098905409775
"CHGA",1.93383714265425,-1.95328465302818,-3.02590450017737
"RPSA",-0.324583974712003,-0.619762722340788,4.22032960362334
"HNRNPC",0.601271465945544,-1.54590613968,2.59384159885944
"CHCHD2",-1.2720591648509,0.847260306226208,3.74435684418734
"TPI1",0.531216671039486,-1.69203278103209,3.71026983358592
"UQCRH",0.0351393085036066,0.181452440975478,-0.991335339758627
"RPL13",0.517338332316621,-0.120863018088659,-2.34089939963392
"UCHL1",0.939082927096161,0.133449963849848,-5.78345219444962
"RPL41",0.72537364293078,-0.521020362757125,-1.97373278472549
"RHOA",0.566521963724417,-1.0300222578618,0.699642101177654
"CRIP2",0.212323956528693,-0.27154659825127,-0.163279693159709
"SRP14",0.769811718247377,-0.110816023587703,-4.00328562475682
"RPL29",1.26336871996828,-0.95724924364799,-3.27581029691073
"NUCKS1",-1.15544671672746,0.400559810357383,4.76379727407554
"ARF1",1.64991183277697,-2.53138566983942,0.735717471905142
"RPL10",-0.231204818614817,-1.03750998238527,5.39957483906189
"PFN1",-1.35128390190174,1.39474261806511,1.95170429394265
"RPL24",0.27188186502874,-0.969366814018246,2.36416839240295
"RACK1",1.07107051075372,-0.35768755857985,-4.58856576944332
"ANP32B",-0.572583293832764,0.571347387851193,0.744783261798326
"RPS17",0.633327940530426,-0.0631771902841797,-3.24899004112578
"RPL36AL",0.825713737459434,-0.404887950942416,-3.14278402809733
"NACA",1.16928372392988,-1.40026419176198,-0.991079844965285
"TBCA",1.55084833630141,-1.0959708258016,-4.2242700275234
"HSPA1A",-0.537569808840483,-0.587745690301698,5.2954187015798
"RPL35",0.430330105726424,-0.345218431013433,-0.978790740614964
"RPS3",0.787334846638001,0.280812539539094,-5.46745205611353
"MARCKS",0.597654997279262,-1.72203180179444,3.29693625748126
"MARCKSL1",1.22960171473057,-2.02656885782304,1.11951985649775
"RPL36",0.454065324261884,-0.218328846695848,-1.55151477031698
"CSDE1",-0.709770999118121,-0.22688431369688,4.70016686179193
"MT-ND3",1.53536792798573,-2.02298535560379,-0.485688641714185
"PTMS",-0.737706102442241,0.52798225522373,1.9221685370461
"GSTP1",-0.183118582493738,0.196461135063722,0.26191782983309
"TAGLN2",-1.01013243380786,1.31595398791026,0.521835755938334
"ATP5B",-0.75969597858725,0.944302278919714,0.449796810786059
"RAN",-0.708593970762008,-0.244219164972678,4.78899546120617
"RPL17",-0.71745534820796,0.936989471319804,0.217774556388949
"SLC25A6",0.965831381098636,-0.628121900838928,-2.80805050638731
"PSMB1",1.22700604705209,-2.09573940878546,1.31151245515573
"EEF2",0.360637831662178,0.830306680753564,-5.32521166740601
"PSMA7",-1.43121219738886,1.86581323123084,0.643927232817669
"H2AFY",-0.352303406506611,-0.305746448146083,3.01051490839485
"TOMM7",1.18420678559022,-1.04921053819192,-2.54591868827218
"SNRPD2",1.48583851348337,-1.22601732913293,-3.41564450799327
"ERH",-0.547569172754584,-0.29762756370819,4.07657001870452
"JUN",0.713839160473377,-2.05151875071186,4.12680302005872
"SOX4",0.117210350954114,-1.42548898179027,5.01939701475462
"FAU",0.735399121656522,-0.5485826078542,-1.83539164986324
"TRIM28",0.324791472116646,0.600086956454603,-4.29395223603834
"C19orf43",1.01485382708195,-0.28471598086466,-4.57586845261874
"HMGB2",-0.996650874102894,0.82300330875227,2.19520745933186
"ISL1",1.92202968251034,-2.37753572986884,-1.34442894475394
"HINT1",0.0794473512001976,-1.1425991518182,3.91884635086587
"HBA1",0.156769305381642,1.02706064603119,-4.81137165468127
"BTF3",0.467364328972435,-1.63390211809426,3.81899284404999
"TMSB10",-0.841269104617543,-0.294270681707972,5.85527094409734
"COX7A2",0.708275025864117,-1.93496625287723,3.59213321992913
"UBALD2",-0.557724302737068,0.852617177434988,-0.346735633241628
"BNIP3",1.39836511032136,-1.32450622321956,-2.58467408016153
"SCNN1A",1.79727959872484,-2.53794786736547,0.0289949334923426
"H2AFZ",-0.865916559487619,0.259155548237026,3.6530829208941
"SLC25A5",-0.712958939509089,-0.383674219308317,5.4165900607979
"ATP5A1",0.620135522069949,-1.43737422575927,1.99319047394638
"RPS15",-0.529950828388496,0.377624142879818,1.49378543619182
"JUP",1.48550230254431,-0.788711781747447,-5.10927209093513
"HNRNPD",-0.263562568102641,-0.683632912995459,4.03458426703167
"IRF2BP2",1.79227300819122,-2.41095583846421,-0.537280253809989
"HNRNPM",-1.11051772859689,1.55309190893895,-0.0762575017099538
"LDHA",-0.13607041732165,-1.19058710430061,5.40216332635143
"JUND",1.08312685317835,-0.694355416996826,-3.28330657310762
"SNHG6",0.928567373041727,-0.20986149410633,-4.35106578302248
"ENO2",0.708838499623162,0.0471421483633469,-4.24175211448783
"NPM1",0.337166233411445,-1.36419879567201,3.36492692206654
"PPP2R1A",1.15126892116666,-0.568902323028193,-4.29290494190297
"TMBIM6",0.765586533886094,-2.11770708877516,4.0118894205297
"PCNA",0.23626009055236,-0.0634398917174598,-1.25113004601838
"HNRNPK",0.0895886839252261,-1.40985966805109,4.95629022174557
"CALM1",-0.564086434440329,-0.692530678641042,5.81456411872134
"SERBP1",0.0829388312064211,-1.44428075609497,5.15083707419893
"CCT3",1.66084329662817,-1.62024816129185,-2.93160740769974
"GRP",1.71445537457209,-1.62118696782768,-3.06688176783394
"SET",-0.160598581007122,-1.02706342513145,4.80262161790372
"HNRNPDL",0.534884288788793,-1.57502485856494,3.08544162325214
"EIF4A3",-0.0996493734616521,0.32343425372192,-0.920367275917529
"YWHAB",-0.501398337764653,-0.534603802255757,4.90669356087915
"MYL12B",-1.10810429827991,1.02863059744007,2.13479221013808
"HSPA1B",-0.420198487326042,-0.844041756516993,5.66764457109109
"SNRPB",0.158862642642333,0.60896417950822,-3.43704183463388
"ATP6V1G1",1.78539917305185,-1.56034599151506,-3.75301162613554
"BTG1",0.913858822640739,-1.69543954256559,1.71252503433375
"APEX1",1.04512534964941,-0.823752458703134,-2.57532442782026
"RPL21",-1.16805738382622,0.702108427221203,3.72670092494765
"NME2",-0.319191699882164,0.392234634255175,0.311385789820152
"SEC61B",1.18710051629643,-0.856178748560583,-3.23232498277754
"IGFBP2",1.323842720885,-2.36356116249216,1.95484868832314
"HNRNPF",0.0617207356753636,0.0906557427079449,-0.894356720587125
"HMGB1",-0.713764351497126,-0.411438291445639,5.50310066202104
"NAP1L1",-1.07777350350728,0.878957638981829,2.43018946966701
"NCL",0.148611284148386,-1.45497704603718,4.8066895948158
"ILF2",-0.430626564231988,0.107755497011142,1.79943050786802
"SRSF2",0.426865115729122,-1.33275161430466,2.75776581441393
"DDX5",-0.260539281082442,-1.01129608455946,5.35283518628011
"SEPW1",1.42883647604646,-1.02967846337976,-3.82956043693283
"GNB1",-0.309027428284674,-0.445791699057532,3.41190220504335
"EIF4G2",-0.754740601932898,-0.410893576235926,5.76370179493997
"RAB3B",1.81114943426637,-2.54029222996794,-0.0687511246629831
"SLC25A3",-0.026742482741375,-1.30528435485618,5.23753769359336
"HDGF",-0.410212406069514,-0.521106420251739,4.26722132026969
"PABPN1",-0.799222286019752,-0.10796350234051,4.78250380469203
"RPS26",0.125994688056927,-1.45979932841936,5.0628530005744
"RBM3",-0.511894581622809,-0.737230635643309,5.71028886768549
"HN1",-0.965452794746361,0.90310130239591,1.75106031013323
"SMS",-1.19225631228413,0.52343634635235,4.49427384847286
"KDELR1",1.52940616289314,-2.06537651546832,-0.452476050050054
"CD63",1.30059624163606,-2.44027080338315,2.33693306837251
"CEBPD",1.01416312335551,-1.69676928878466,1.17289685600923
"CKB",-0.252082057643914,-0.231230488449077,2.18149968308599
"KRT18",1.04988279436723,-1.47803459207428,0.0568987124675765
"NONO",0.0454528177982279,-1.31234439209409,4.8344507976894
"TMEM258",0.625445461793561,0.437844332675327,-5.20163786052182
"COX6C",-0.35706235586922,-0.629673505703951,4.42049769806928
"EIF4A2",0.118265745144142,-1.39671304032288,4.80598674944167
"PARP1",-0.226515482233147,-1.03114449327047,5.29302586893466
"HDAC2",-0.0905702778603864,-0.772131325684648,3.36459968837007
"ELAVL3",0.505094488312601,0.708577334988433,-5.55857160320085
"DYNLL2",0.773140671326928,-0.52954416484698,-2.27358920378313
"MIAT",1.88922671852393,-2.0491996425312,-2.36524168184896
"KRT8",1.77422602851951,-1.85788185502124,-2.5009493702716
"EIF4B",0.724271626952015,-0.473232661968273,-2.19983963851398
"ATP5G1",0.535494659420203,0.467047198305937,-4.7718461494859
"SRSF3",-0.0509910516484949,-0.657928149793555,2.69422022295841
"HNRNPUL1",0.445608023831945,-0.658832929431798,0.00521928973312957
"CCNI",-0.814563922834151,-0.368018135222259,5.95802753481338
"RBM38",1.85807773381473,-1.69687812562284,-3.65485351108429
"PIM1",0.296362531387193,0.0414573414706362,-1.96831812195011
"C14orf166",1.1351756931048,-1.50413643486982,-0.549214431218102
"PFDN5",0.607501417839315,-0.245160036911036,-2.29603215975938
"SIX1",1.56286380279908,-2.45819084514316,0.993670537221859
"BEX1",0.867332884116635,-1.78758124894342,2.05083772521512
"ZNF428",1.31422943993009,-0.635910584907182,-4.80576458646793
"DYNLL1",-1.34047741763567,1.15408131730374,2.81584858458162
"SYNE2",0.74959633955114,-1.98020875662251,3.52165544901763
"PGK1",0.235265945340945,-1.46417292478821,4.44969086290526
"SEC14L1",1.36030112507849,-0.807332021253866,-4.41520419139026
"YWHAQ",-0.598698132856472,-0.481669763102752,5.11584357925719
"SARAF",1.51406441854485,-2.30737925646786,0.618015399673602
"BEX3",0.468342422609297,-1.67796261983392,3.95322997831833
"SNU13",-0.0758469570000976,1.18935846548506,-4.21248403613511
"YWHAE",0.111414279916594,-1.35134943163589,4.56672729308013
"SF3B5",1.16831918178235,-1.49224273614149,-0.502516723225948
"GLRX5",-1.00497867083863,1.4707900646405,-0.355116982561634
"VCP",0.68823777045661,-1.71846270616788,2.82630689460734
"PSMB7",0.540311608543217,0.339632213149508,-4.44203880717535
"DNAJB1",-0.635204112692762,-0.584474449660003,5.82043118647686
"ID4",1.45904405299281,-1.65280524630266,-1.78535043040868
"RAD21",-1.1879911705563,0.945656885792223,2.75772968604279
"SNRPF",-0.399859765647244,-0.603368112824746,4.50568164693099
"CAPZB",0.45850005136626,-1.62139026823036,3.8197169295792
"CYB5A",1.49416757021208,-1.18744927962037,-3.58159564314051
"MALAT1",-0.344588395256979,-0.659187757995662,4.62693260052804
"SNRPD1",0.747075362904843,-0.735309774355316,-1.47436965889443
"SF1",0.90366785446729,-1.52762279504178,0.89459473187588
"DEK",-0.89327462542638,0.0188708266363128,4.75091189157366
"PSAP",1.37202592010872,-2.12739854152554,0.78471468222303
"CDKN2A",-0.351166316676904,-0.946411070845348,5.68721792965286
"CSTB",-0.801802236464335,0.55574789193185,2.28892080715933
"MTCH1",-0.309762924760912,1.12817097468175,-2.75817159178687
"HMGN1",-0.428135294363324,-0.853823774651038,5.66653748194683
"EDF1",-0.828895442089876,1.87027720540526,-2.82016559037567
"HNRNPR",0.800389083223752,-1.84489499984193,2.68485020823479
"S100A6",0.287751159953916,0.0391047875240637,-1.66118620709967
"CCT2",-0.386861976166498,-0.84522552252068,5.41591407761995
"BASP1",1.05913825703513,-0.0798934625559102,-5.51746393583624
"COX6B1",0.852362283789833,-1.1894073677381,0.0739036085501276
"NEDD8",-0.0852132500763822,-0.610267922898838,2.96258942016961
"TBCB",1.44631943150097,-1.11022817309737,-3.71152843378619
"PCBP2",-0.561339550390908,-0.669104582972546,5.68706406190356
"COX4I1",1.27383941322238,-0.959803424889708,-3.26267456022212
"APH1A",1.20525064724412,-1.89031045635328,0.629507562101675
"ATP5G3",-0.756254830693473,1.07077160236105,-0.0721295688925002
"XRCC5",-0.12449068352156,-1.1049241154253,4.95717566508454
"TOP2A",-1.21042876471632,1.08567309890707,2.38389971236853
"PSMD4",0.373107014628377,0.544668840303165,-4.33953772514212
"ERGIC3",1.66321508989752,-2.03607632363913,-1.31169607723387
"DPYSL3",1.7864528267309,-2.13539742211591,-1.58989608465668
"HSPB1",-0.932301644420725,-0.175447480279951,5.89831148835674
"SUB1",-0.72689353207441,-0.471597949837776,5.88029549753351
"ARPC2",-0.539534852316752,-0.5039482005456,4.98634060373082
"DDX39B",1.04411206242103,-0.902483666437926,-2.37578449849902
"CXCR4",0.880300927948723,-1.90397318173161,2.52791001205276
"SOD1",-0.269550324815155,-1.01229192895651,5.49154771282242
"HMGN3",0.0886993731093918,-0.922456623506605,3.02780454214484
"NDUFS5",-0.142957848128685,-0.613033978184358,3.27397698507752
"CDC42",1.45824551129538,-1.83576215592851,-0.989383983958313
"DUT",-0.710431842126803,0.94275079745747,0.0453798200088564
"SAP18",0.553627504563309,-1.61844642285234,3.15887602377395
"PARK7",0.0935426594969287,-0.223755089247609,0.290499250269313
"RPL18A",-0.342536212580577,-0.990877067479008,5.81415711782163
"CNN3",0.0550294570918438,-1.3550157888069,4.92982793757181
"RALGDS",1.8769556248023,-1.74141054057308,-3.54172918458562
"EZR",-0.417142149542361,-0.772603223210519,5.25932213476639
"UBL5",-0.10042302287368,-1.01030090374148,4.43968983638592
"PLP2",1.00858147933532,-0.687062588070922,-3.06011270033818
"RNF5",-0.372663131948149,1.43834999505089,-3.66445367172387
"CD81",1.67179591129629,-2.58132573627779,0.858044779510902
"HLA-A",-0.651640060455144,-0.218942233279043,4.55337434829839
"DNAJA1",-0.141992870662737,-1.25308899629576,5.69555391087972
"DDX24",1.53706546190002,-2.08392186506572,-0.434516142536764
"TMED9",1.47442944342789,-2.39525929093492,1.25470133743258
"NLRP1",1.36435463321975,-0.57958302943556,-5.37193281647166
"MCM2",0.357273953035233,0.525415499844432,-4.17488139969025
"HSPA5",0.15941321908313,-1.54235212484767,5.16685849292833
"SNRNP70",0.428898087294847,-0.431428113086779,-0.854218137857599
"CHD4",1.08236225295977,-1.38756860984888,-0.559697664673653
"MAPK13",1.36617227955305,-0.786254987143155,-4.49868156619945
"RANBP1",-0.314675042598204,-0.0887760603240061,1.94725868219425
"HLA-B",-0.537139197035197,-0.370438167641127,4.52004643531278
"DSTN",-0.0992008806654307,0.0468371268779207,0.199723140210026
"UBE2C",-0.958129616511692,1.01913731423549,1.23676633579767
"SRSF7",-0.301575298597273,-0.633115281961099,4.02044737265045
"MORF4L1",1.02150248863382,-1.9129851034069,1.75514821040639
"VDAC3",-1.30287413163043,0.894894147126038,3.60914029449524
"DLL3",1.88283541889798,-2.3187943402634,-1.29833942985639
"NDRG1",1.64207170700877,-1.22291724824232,-4.24495909564399
"AHSA1",-0.318618088001432,0.0635046480990337,1.36161121119801
"MCM3",1.07842655889541,-1.21799660610217,-1.33918614458286
"SUPT16H",-0.0451830253336636,-0.717990838269604,2.95567547487309
"SLC25A39",0.425546149709168,-1.27342018741652,2.52976968543589
"CLTC",-0.580222532593326,-0.212877032229195,3.93884022808607
"COX5A",0.894778123340042,-1.50015988070721,0.7921722141028
"ST13",0.738863783236838,-1.14630204333783,0.341388961665104
"NKX2-2",1.91856957109107,-1.82052034610036,-3.49600045671227
"EIF3K",1.13208607959713,-0.857598134970855,-3.00271741909647
"SRP9",-0.586894333268448,-0.518622815160042,5.21527380387847
"PAFAH1B3",0.156878585763415,0.665498025284161,-3.59568650085013
"VPS72",1.43228128411919,-0.954491611573689,-4.24440800100643
"DYNLT1",-0.347630465759873,-0.365973351464494,3.24238018545303
"RBX1",-0.652716054612414,1.43290543708649,-2.13154032219017
"PEG10",-0.638673973335698,-0.418249157948287,5.17131300329518
"PSMB4",0.374904681177516,-1.36789277118156,3.1833287751284
"CDKN2C",-0.907820690584156,0.75701976558235,1.94116955133549
"MT-ATP8",-0.716305054212584,1.92933804970874,-3.48197567656051
"ATP5E",-0.734779183888944,-0.249742352848994,5.07599871483864
"NASP",0.379961542859709,-0.363342397564369,-0.823809524252272
"PSME1",0.470910972053692,-1.7438208344793,4.23016839815308
"JUNB",0.0470417079955401,-0.331505746281313,1.13759359378609
"DYNLRB1",1.46458140590787,-2.41529164747119,1.33321537883876
"USP11",0.610893464681928,-1.72930257489325,3.32813240804054
"CBFA2T2",1.67322255951973,-1.55355124933509,-3.23049749685427
"ANXA2",-0.894683242807032,0.158658940830542,4.30564786828424
"RAC1",-0.218390620602478,-1.12421414598328,5.61117614082089
"DDX17",1.03951625395959,-2.10534778863311,2.44159128611628
"IDH2",0.654495493540489,-0.611201939596184,-1.24886740709476
"PTTG1",-0.823080949344959,0.714346247594929,1.68041995234977
"TXN",0.174400445837332,-0.858300788506521,2.26912291294033
"IER2",0.541962213205677,-0.700579828890449,-0.190499990902187
"GLUL",0.29852529989018,-1.56351585554852,4.44996031720696
"YWHAZ",-0.863343507205265,-0.186505286255132,5.46836485820586
"PRKDC",-0.122624821464268,-1.21098956922479,5.39989986438736
"GNAI2",-0.264208441699637,-0.245682683923855,2.4640197850973
"XRCC6",-0.374480780007876,-0.591950316620615,4.27501193473722
"GRN",0.651060013369573,-0.359330664074515,-2.08311268038309
"FOS",0.118269802677345,-1.09304694839603,3.75851025341781
"VAPA",1.30922145722491,-2.1538521126617,1.05042186011511
"CKS1B",-0.833124137918491,0.771352027567381,1.50995703965353
"GNG4",0.289930513139969,-0.369880296722714,-0.234432759083852
"WNK1",-0.176676755513342,-1.1039643466945,5.26065236726212
"PRMT1",0.703575822832658,-0.388508113123792,-2.33564087244522
"SSRP1",-0.619236404305636,-0.529888289134796,5.44797090875128
"NEAT1",0.204697644016049,-0.992249164036709,2.86889066237428
"CYB5R3",1.39265340113022,-1.53351679210021,-1.67427413223469
"KIAA1324",1.83387422254238,-1.90570658746906,-2.63125398248581
"SKP1",-0.48109430451951,0.492673038460915,0.754051083539736
"ATP5F1",0.315918496407228,-1.55413418238262,4.31290882294499
"NDUFB2",0.885078809780096,-2.09494621727246,3.23769079995837
"SOX1",1.84462802355029,-1.63738113334311,-3.78632924748107
"TMA7",-0.53458870524499,0.55476781437564,0.675746282512056
"CAP1",-0.422065316809979,-0.589929962666959,4.69917868778513
"COPA",0.551123899030409,-1.86737801471927,4.23131512736176
"BRD2",1.33040341031968,-2.33463050060598,1.77827601896161
"MTDH",0.320888768167018,-1.66918362339419,4.763896485608
"BUB3",-0.994742414060482,1.2074135428126,0.663949666273022
"MCM7",0.226618207706098,-1.33194105308547,3.89281482456783
"ERP29",-0.192747561167646,-1.03251710021881,5.09646025921211
"CLDN4",1.51367867284386,-2.51925538277577,1.55191493417374
"PHB2",1.54487904805882,-2.39266397000374,0.835145046527065
"PTGES3",-1.26279547751848,0.498477906196401,4.9908490541832
"MCL1",-0.475841696266355,-0.578510361443723,4.97399868194991
"LDHB",-0.810593972894514,-0.317536441466374,5.72350410606778
"MAGED1",0.0914559090961922,-1.51201542447992,5.42561341929638
"CBX1",0.322672747064725,-0.994018338259869,1.93009411748115
"PSMG2",0.247643070529597,-0.475500911287224,0.268430056776697
"RNASEK",-0.384426785832951,0.815748267690487,-1.14246762726056
"MRFAP1",0.294948790847453,-1.27869538730289,3.24542582409721
"DNMT1",0.394685449143132,-0.845255555629346,0.975941064006704
"MYH9",-0.439870047658795,-0.307343985035075,3.75864813032726
"CDC37",0.433360080361658,-0.728080784824147,0.573478044942654
"UNG",-0.00558646758066142,0.541389732025054,-2.21373726421799
"FUS",-0.420702597020373,-0.793391140102815,5.39429739753439
"GID8",1.79570106045324,-1.69963381917442,-3.34891549728113
"HSPD1",-0.75720413654388,-0.46710676274646,6.0504946015624
"SSR2",-0.420409182557182,-0.0281528323543656,2.51901404249092
"ANXA11",0.104070957706999,-0.250046532070946,0.558746444826721
"TXNIP",-0.870778978379853,0.514550760180216,2.88896585472249
"KIF1A",1.47920272042328,-2.09023530194933,-0.0212133010826295
"ATP5H",-1.28693626839984,1.3930589311801,1.63049929587082
"HDAC1",0.35308988421056,0.289246222845225,-3.08724076923326
"MRPS21",-0.951024449272729,1.22510920025171,0.488799530820786
"MCM4",-0.565465755328844,0.185402642305571,2.26901886208243
"ALYREF",-0.513933046559026,0.300146080735537,1.46181401648055
"SHMT2",1.35899676984167,-1.44202038470446,-1.9618999326006
"VEGFA",1.62449002590785,-2.27195632306813,-0.0441708803794383
"CSNK1E",1.37795684797,-0.840819985492462,-4.33399615751732
"PTBP1",-0.17762644256172,-0.875577672545846,4.29337299170258
"NDUFA4",-0.105310563694827,-1.27806078975619,5.59569548602357
"EID1",-0.406380403215443,-0.631323213073231,4.76879532144513
"APP",1.38353667424013,-2.51604609219678,2.21664346580065
"NDUFB4",0.124987927875343,-0.958830226843557,3.09884240743744
"WSB1",0.563169196985902,-1.86274412454254,4.21973261639282
"FBL",0.596995687813814,-1.05144171965537,0.792112948401859
"PIM3",1.48932986471514,-1.65804471571154,-1.84506009081535
"TMED10",0.850221175364324,-2.21153655463181,3.95076119505305
"CDKN1B",0.586849015503513,-1.09658792294058,0.933368905116314
"SMAD9",1.26804560504316,-0.905979849667145,-3.55677134170226
"SDCBP",0.413935465703536,-1.19066779327249,2.17906445554355
"PHGDH",-1.1383582619098,1.02911340199667,2.15175273546878
"DLK1",1.17888147249538,-0.753176479449853,-3.61925917604458
"DLX5",1.825464926928,-1.69640306285136,-3.49780976473197
"UBE2V1",0.0834282239669606,-0.219929508808112,0.375388035728072
"SRSF11",0.272486501311826,-1.67482890366981,5.11983244525107
"ID1",1.6947281730143,-2.03550348414934,-1.48302064402213
"SUMO3",0.283350714888872,-1.27793815977405,3.42508408362281
"SAFB",0.943417667300201,-0.483838418428228,-3.39434126191971
"YPEL3",1.21377382050285,-0.69986545556503,-4.0344843830907
