dropkick_score,cline,pct_counts_mito,pct_counts_ambient,arcsinh_total_counts,S_score,G2M_score,phase,doublet_scores,cell_cycle_diff
0.6277438149313171,DMS454,31.949112,27.604416,9.027859,0.20053510945381306,-0.1450475241505415,S,0.021428571428571432,0.3455826336043546
0.7651532877841677,DMS454,13.199666,11.584517,8.8793335,0.2595327871328926,-0.035045134169040607,S,0.030463576158940395,0.29457792130193317
0.865510600351989,DMS454,14.447011,12.548115,8.961109,-0.0416606680977161,0.4912643374987556,G2M,0.029143105698129616,-0.5329250055964717
0.7858077915382412,DMS454,8.402226,7.6598616,9.380421,-0.23557233995908905,-0.07315380995376967,G1,0.0444104134762634,-0.16241853000531936
0.7410958031735704,DMS454,20.527487,18.17604,9.440499,0.17559846162891257,0.1006182727029081,S,0.023086269744835967,0.07498018892600447
0.8051785830307723,DMS454,17.095484,14.551171,8.853094,0.21479267228551166,-0.14134885450416457,S,0.031138790035587186,0.35614152678967625
0.7588129481848843,DMS454,12.706675,11.053276,8.784469,0.01880596762726102,-0.2391788396662622,S,0.02661596958174905,0.2579848072935232
0.9000142674478533,DMS454,12.897043,11.445783,8.896177,-0.11476833615513539,0.1639362622555755,G2M,0.040117416829745595,-0.2787045984107109
0.7899235235943928,DMS454,25.963575,22.278694,8.459988,-0.3054382900964974,-0.11584734950070082,G1,0.033227127901684125,-0.18959094059579662
0.5935757152708024,DMS454,18.308525,15.899865,9.60103,0.3611066802197406,0.046735699241158765,S,0.02979842243645925,0.3143709809785818
0.5870982577948357,DMS454,12.432124,11.26036,8.853379,0.16511608211379764,0.11528136667013017,S,0.040947212629501725,0.049834715443667466
0.6119013641630351,DMS454,17.192225,14.902808,8.440312,0.29955886018341954,-0.05247574787073751,S,0.03616721465476749,0.35203460805415704
0.8653115550295927,DMS454,18.716578,14.037434,8.003697,-0.00985655027738043,-0.30316246395192137,G1,0.013610315186246417,0.29330591367454095
0.5918750711251546,DMS454,31.298956,28.426891,8.720624,-0.12439886759283575,-0.27907755601777606,G1,0.030463576158940395,0.1546786884249403
0.6056248468169194,DMS454,36.4352,32.3025,8.86982,0.0032229652505077755,-0.17622540568648906,S,0.02197363164202957,0.17944837093699684
0.694038312452982,DMS454,20.414574,17.619347,8.759041,-0.06291112598117063,0.5810050882642442,G2M,0.06479217603911981,-0.6439162142454149
0.8972117559576862,DMS454,17.934782,15.100932,8.54714,0.01788517738456641,-0.05295472348223667,S,0.054220234768026836,0.07083990086680308
0.8102289652345757,DMS454,17.225748,14.294349,8.797548,-0.042181631048849484,-0.26736404719230084,G1,0.017319277108433735,0.22518241614345136
0.6911787944467034,DMS454,33.270176,26.676771,8.571302,-0.0228302631805102,-0.201646057493856,G1,0.018809980806142036,0.1788157943133458
0.5129487091078506,DMS454,40.45754,35.255405,8.761237,0.0806974591188051,-0.13979212139384894,S,0.028497409326424864,0.22048958051265405
0.7493565466704448,DMS454,15.750861,13.759544,9.49987,0.13734805896902894,0.054800702997096995,S,0.029143105698129616,0.08254735597193194
0.9071792301592446,DMS454,12.886431,10.950212,9.416704,-0.013249934183084427,0.10927290388188872,G2M,0.017319277108433735,-0.12252283806497315
0.7629431068280269,DMS454,18.771788,16.680075,8.917043,0.31288356254242145,0.03364554132592923,S,0.027861123017573944,0.2792380212164922
0.8647993097022072,DMS454,21.196852,17.165354,8.75621,0.4283243822105779,-0.007123949932871999,S,0.03182429403854774,0.4354483321434499
0.7397052587817471,DMS454,17.859995,15.464467,8.924523,0.19286325143208857,0.04047232874068921,S,0.033227127901684125,0.15239092269139937
0.7964352318166645,DMS454,14.200218,11.534277,8.902728,0.4969834787396479,-0.10946312007050266,S,0.03930131004366812,0.6064465988101505
0.7692255536755185,DMS454,15.584415,13.852814,8.774622,0.021903561925759235,0.3987734147006411,G2M,0.03616721465476749,-0.37686985277488183
0.9262492836621643,DMS454,13.311298,11.237981,8.803274,-0.04146413742903494,-0.2638678399404639,G1,0.009453072248480755,0.222403702511429
0.8507898308255046,DMS454,12.28231,10.846318,8.78661,-0.08243648486925871,-0.25044767217795905,G1,0.024813895781637715,0.16801118730870035
0.7365815864467389,DMS454,24.936031,20.981623,9.059285,-0.03913959420009343,0.5633731133067148,G2M,0.035414725069897485,-0.6025127075068082
0.7909440109045492,DMS454,16.61409,13.459516,8.649274,-0.03222115827366154,-0.17158446973852254,G1,0.028497409326424864,0.139363311464861
0.731785201455245,DMS454,23.748394,18.581514,8.7374525,0.10836052752919909,-0.12203263664179641,S,0.0346740638002774,0.23039316417099548
0.8552154526891264,DMS454,18.844984,15.467748,8.68643,0.08906837965180038,0.47591748322840094,G2M,0.040117416829745595,-0.3868491035766006
0.8316393831128089,DMS454,15.909667,13.54986,8.972337,0.07523807756845208,-0.2111236847107818,S,0.03930131004366812,0.2863617622792339
0.6547281654617448,DMS454,12.756639,11.032028,8.896451,0.06315266510218019,0.10261847720627146,G2M,0.04909284951974387,-0.039465812104091266
0.9352551700542531,DMS454,25.61876,20.53843,8.435115,-0.10264107037768605,0.20779929484820625,G2M,0.0575373993095512,-0.3104403652258923
0.5855183958445298,DMS454,13.952872,12.284883,8.929832,0.20547342125200135,0.07050632163627114,S,0.04179104477611941,0.13496709961573022
0.5880846541107687,DMS454,23.463688,19.473263,7.826443,-0.034967437716610046,0.19089493709892402,G2M,0.03930131004366812,-0.22586237481553406
0.7967029917395116,DMS454,16.066998,13.957816,8.078378,0.634732793613942,-0.18359185744164186,S,0.010649261422191686,0.8183246510555838
0.8113232335036702,DMS454,20.117105,16.938519,8.472614,-0.21156690387587407,-0.17833565005333946,G1,0.014958044509303176,-0.03323125382253461
0.7824015416695007,DMS454,14.298643,12.60181,9.087042,0.01100304529419801,-0.09161685250971012,S,0.029143105698129616,0.10261989780390812
0.7034118070588175,DMS454,27.951807,22.891565,8.5131855,-0.0512957132123374,0.029672348057499742,G2M,0.04264927245358756,-0.08096806126983713
0.8677104784256238,DMS454,15.759955,13.095906,8.872347,0.07896499657548445,-0.29618561679538286,S,0.013171947312210752,0.3751506133708673
0.8663207406059531,DMS454,18.12181,14.70147,8.804775,0.055050039597012226,-0.09490134371083803,S,0.05868680999418941,0.14995138330785024
0.9042246111389289,DMS454,14.950553,13.176266,8.835793,0.1497642700525474,-0.09299332577470032,S,0.06876971608832808,0.2427575958272477
0.8639457900503679,DMS454,23.973974,20.42042,8.293049,0.013916813296956397,-0.20992842759612002,S,0.028497409326424864,0.22384524089307642
0.791928584735592,DMS454,26.403824,19.673437,8.521584,0.07573417974161033,-0.2703805986861364,S,0.01780977643046609,0.34611477842774674
0.7881076179327797,DMS454,17.977528,14.831461,8.40066,0.36766641770088093,0.03341448867733548,S,0.03182429403854774,0.33425192902354545
0.7112821797169505,DMS454,22.23176,19.055794,8.446771,0.0401278225315488,-0.20622102066589693,S,0.02197363164202957,0.2463488431974457
0.787285540486341,DMS454,17.292194,14.575179,9.069468,-0.013091875041124489,-0.10677391046956658,G1,0.037708830548926014,0.09368203542844208
0.6635470310804825,DMS454,18.389969,15.954934,9.306196,0.1701615900535623,0.1699017964007084,S,0.050080775444264945,0.0002597936528538902
0.873248039465138,DMS454,21.44242,18.57309,8.548305,-0.06490170740148068,-0.08078514552075709,G1,0.035414725069897485,0.015883438119276408
0.8850840617460771,DMS454,12.760817,11.179442,9.116689,0.17269744688354596,0.01104718460932154,S,0.0346740638002774,0.1616502622742244
0.9081016050325296,DMS454,18.453238,15.86331,8.623353,0.2799040203898716,0.02715095687202107,S,0.027234042553191493,0.25275306351785054
0.7624038651953929,DMS454,13.661202,11.422527,9.33662,0.15658816183231083,0.14062833418057485,S,0.040947212629501725,0.01595982765173598
0.8660379633926382,DMS454,8.823529,8.4062,9.21672,0.17183231583608585,0.21882325883950582,G2M,0.02252614641995173,-0.046990943003419966
0.9181913337892731,DMS454,16.997355,14.285715,8.707483,0.29036949496097664,-0.20825037209879685,S,0.0346740638002774,0.49861986705977346
0.616061672021037,DMS454,22.421999,18.138552,8.2380085,0.042056721364824294,-0.042379319737434556,S,0.03616721465476749,0.08443604110225886
0.6690219125098856,DMS454,17.137547,13.9776945,8.590444,-0.19469214454156641,-0.1927811558445386,G1,0.02365415986949429,-0.0019109886970278267
0.8172854911524527,DMS454,15.662283,13.12328,8.785387,0.10266988645609312,-0.04138920202911878,S,0.02540608079966681,0.1440590884852119
0.83470384000143,DMS454,16.286842,14.220601,8.792094,0.12148450204348078,0.21227471073012583,G2M,0.06876971608832808,-0.09079020868664504
0.6101658861374591,DMS454,26.025042,22.465014,9.005282,-0.09151483484837218,-0.05593684315170199,G1,0.031138790035587186,-0.03557799169667019
0.5613670686263269,DMS454,11.318682,9.934066,9.11603,0.139064643513995,0.04488027046200613,S,0.026006711409395974,0.09418437305198887
0.8368375975379432,DMS454,16.3125,13.71875,8.764053,0.24531769008032825,0.08580882230139689,S,0.015884743258219428,0.15950886777893136
0.744703266258809,DMS454,24.697208,20.85308,8.24223,0.21537500289959338,-0.023035281054811445,S,0.035414725069897485,0.23841028395440483
0.7480894786267621,DMS454,13.69583,11.8560915,9.188503,0.2985207675053774,0.12971105961118826,S,0.05641025641025642,0.16880970789418917
0.6266815183499498,DMS454,12.628931,10.9937105,8.980927,0.04875086926354458,0.09379672608970407,G2M,0.03394495412844037,-0.0450458568261595
0.7874673695316028,DMS454,17.407938,14.2515545,9.0316925,0.08725786318836075,-0.32095522989420466,S,0.024813895781637715,0.4082130930825654
0.8230646448986029,DMS454,16.030342,13.678887,8.9758835,0.1427681537436949,-0.017292212798673663,S,0.037708830548926014,0.16006036654236855
0.6427068907850652,DMS454,19.817383,17.24721,8.685078,-0.11684357614109875,-0.23976626480897312,G1,0.04352226720647773,0.12292268866787437
0.821968899349757,DMS454,15.3455925,12.809131,8.056427,0.047448506518136604,0.07679865466824265,G2M,0.018306636155606407,-0.029350148150106045
0.807382918531008,DMS454,21.798063,18.146612,8.885994,-0.22610799038657572,-0.20846627108410226,G1,0.02661596958174905,-0.017641719302473463
0.7672785447907344,DMS454,17.639257,14.677278,8.417151,-0.23676417880916836,0.5961077481513147,G2M,0.021428571428571432,-0.8328719269604831
0.8219570612842972,DMS454,19.369476,16.62288,9.0328865,-0.16745747706992298,-0.1577750790628769,G1,0.04352226720647773,-0.009682398007046067
0.5428159451886314,DMS454,6.3837013,7.2325974,8.681011,-0.21897178868108047,-0.28940694739201983,G1,0.0110573600552868,0.07043515871093936
0.7498296455413844,DMS454,28.83509,24.97603,9.029298,0.20437102562152723,-0.13574197598212712,S,0.02365415986949429,0.3401130016036543
0.7278590505988543,DMS454,15.481107,13.247667,9.478381,0.20250575803504062,-0.060757460693793904,S,0.029143105698129616,0.2632632187288345
0.841801429418479,DMS454,18.828716,16.057934,8.756525,0.2882771349665536,-0.02238497612423994,S,0.04264927245358756,0.31066211109079356
0.56601673634305,DMS454,19.635551,17.032354,8.590072,-0.18288957112083273,0.7784201450930437,G2M,0.027861123017573944,-0.9613097162138764
0.641470011826914,DMS454,31.383621,27.26906,8.508758,-0.11269639846861024,-0.06550712698235611,G1,0.0384985563041386,-0.047189271486254125
0.86768065999796,DMS454,16.559141,14.592934,8.781095,-0.12494867556741109,-0.17616577298711958,G1,0.03930131004366812,0.05121709741970849
0.5485416875364131,DMS454,2.5550823,3.6104426,9.287487,0.3192187235078703,-0.08481485506758005,S,0.01983663943990665,0.4040335785754503
0.9531474160448189,DMS454,19.652288,16.527288,9.11471,-0.05529610168961101,-0.16330092878801383,G1,0.026006711409395974,0.10800482709840283
0.8818834260650288,DMS454,14.99388,13.800489,8.785081,0.30215283205204135,0.16122689377926433,S,0.028497409326424864,0.14092593827277702
0.5203396650508769,DMS454,22.943037,17.95886,7.835184,-0.1540632536931527,-0.1353396267915316,G1,0.03616721465476749,-0.018723626901621104
0.6869800318398752,DMS454,28.849968,23.85988,8.708144,-0.035846996952062275,0.040138443365448105,G2M,0.028497409326424864,-0.07598544031751038
0.9082287224188373,DMS454,24.895943,20.525494,8.947416,0.15444838474804015,0.06734668372978418,S,0.020360219263899765,0.08710170101825597
0.660494541921636,DMS454,11.070959,9.78975,8.714075,0.26282544795202223,0.005775549041593053,S,0.037708830548926014,0.2570498989104292
0.8408344842747085,DMS454,18.598583,16.362282,8.587838,-0.05114419939165983,-0.21423676301617825,G1,0.02365415986949429,0.1630925636245184
0.9293536640988531,DMS454,14.025791,11.747042,9.334503,0.3236594195123348,-0.11735298571710258,S,0.054220234768026836,0.44101240522943735
0.9334954077127912,DMS454,14.749999,12.821428,8.630522,0.015034168074792242,-0.30278216277653525,S,0.02661596958174905,0.3178163308513275
0.7161784320354414,DMS454,20.438232,16.9626,8.574329,0.07540548988971299,-0.1039723232346126,S,0.0384985563041386,0.1793778131243256
0.5452384127765268,DMS454,18.142202,15.894495,9.073375,-0.005003824854552738,-0.07340680189913117,G1,0.03616721465476749,0.06840297704457843
0.7128361762246778,DMS454,20.446365,17.350613,7.9294868,-0.02721660843460627,0.31654224966245936,G2M,0.06741573033707866,-0.34375885809706563
0.681065629356818,DMS454,16.097677,14.34329,9.040263,0.1390346421740328,0.1809287958037198,G2M,0.03616721465476749,-0.041894153629686987
0.5224756423964232,DMS454,7.020057,7.3782234,7.9345136,-0.164727613998999,-0.15969804562038756,G1,0.02979842243645925,-0.005029568378611432
0.7153944261395193,DMS454,22.339182,18.83041,8.542861,-0.2665576520075844,0.26553456850518853,G2M,0.050080775444264945,-0.5320922205127729
0.69961882416674,DMS454,15.680125,13.759311,8.537388,0.029482731095933593,0.24331404481573182,G2M,0.04264927245358756,-0.21383131371979824
0.754259291658563,DMS454,15.5898285,13.297208,8.475954,0.006999961859329308,-0.11281052040149163,S,0.02252614641995173,0.11981048226082094
0.5043555596911448,DMS454,9.701492,9.701492,8.299037,0.12859949296287873,-0.0040774779336764655,S,0.012310939148786493,0.1326769708965552
0.6737223342860218,DMS454,16.482803,14.42786,9.131947,-0.08423440875129101,-0.27048550527846654,G1,0.0145032632342277,0.18625109652717553
0.7296183329689843,DMS454,16.95295,14.986308,8.991438,0.34111914017422795,-0.15032454774369705,S,0.020890815924320065,0.49144368791792503
0.8348508844431562,DMS454,16.502151,14.224248,8.974872,0.34688495858423296,0.10976668722267693,S,0.032520325203252036,0.23711827136155603
0.8008559783896388,DMS454,18.837772,15.254237,8.326033,0.13081173868507381,-0.22670632265512536,S,0.04264927245358756,0.35751806134019914
0.6860324831499441,DMS454,28.437502,24.0625,8.070907,-0.06516264217537111,0.02515836350734664,G2M,0.04531410916580845,-0.09032100568271775
0.9158849049181963,DMS454,17.933546,14.65635,8.387996,0.06661956816672815,0.13108507567223118,G2M,0.018306636155606407,-0.06446550750550303
0.5731857498577552,DMS454,13.875598,11.642743,8.232706,-0.062259606900645796,-0.24265126622934724,G1,0.023086269744835967,0.18039165932870144
0.8621669487350121,DMS454,10.878428,9.6553,9.28656,0.303472125394946,-0.06582337779044806,S,0.037708830548926014,0.36929550318539406
0.5337554915128465,DMS454,15.087041,13.668601,8.732949,-0.0334946952059015,0.08284113709351872,G2M,0.040947212629501725,-0.11633583229942021
0.7084010629516717,DMS454,28.11798,24.775282,8.870663,0.06907254535775352,-0.1474308698928204,S,0.027861123017573944,0.21650341525057393
0.573729733244261,DMS454,17.929089,15.753424,8.509967,0.07346785497707996,-0.056186420526903445,S,0.052111903455842025,0.1296542755039834
0.9037408636093961,DMS454,14.131647,12.997396,9.283219,0.08507708624459545,-0.18047926335975112,S,0.04812268640930725,0.2655563496043466
0.9263228332067063,DMS454,17.130386,15.33006,8.206857,-0.04434184989702866,-0.3008007007900454,G1,0.014054054054054054,0.25645885089301673
0.6112964665799379,DMS454,22.75449,20.19597,8.209036,0.30864336044075646,0.14584164113893622,S,0.010245901639344262,0.16280171930182025
0.7838072210679147,DMS454,32.086708,27.15579,9.035511,-0.0540462837868433,0.9185931449744659,G2M,0.027861123017573944,-0.9726394287613092
0.8961302246017389,DMS454,11.698295,10.737449,9.027139,0.05850952976405416,0.4026268905607258,G2M,0.02365415986949429,-0.34411736079667166
0.9002280501662673,DMS454,16.343042,13.915857,8.218248,-0.035049562488434445,-0.07080878777922613,G1,0.030463576158940395,0.03575922529079168
0.9004695757484545,DMS454,17.740232,15.4963045,8.93274,0.22114811135304221,0.039760596389176915,S,0.05641025641025642,0.1813875149638653
0.5579248621173365,DMS454,28.210417,23.001547,8.263075,-0.14876733408472004,-0.228226372893579,G1,0.0575373993095512,0.07945903880885896
0.6941206424277282,DMS454,19.299006,17.005625,8.438582,0.12928089181953337,-0.2217538189607639,S,0.014958044509303176,0.35103471078029724
0.5858870071755633,DMS454,40.276302,34.537727,8.233237,-0.13318169702956734,-0.25638882339014435,G1,0.029143105698129616,0.12320712636057701
0.8740766026067808,DMS454,20.291134,16.321129,8.41936,0.21562172247649392,-0.07796017662679447,S,0.02252614641995173,0.29358189910328836
0.8510027868075136,DMS454,19.424,16.223999,8.740336,0.37081004311190946,-0.012026003642601493,S,0.02365415986949429,0.38283604675451094
0.7210918567022209,DMS454,15.72001,13.080367,9.046173,0.03329247973203873,-0.23409664243016798,S,0.021428571428571432,0.2673891221622067
0.9134054333957365,DMS454,14.841109,12.373225,8.685416,-0.005914837985580585,0.4103871330271007,G2M,0.021428571428571432,-0.4163019710126813
0.9213099278445875,DMS454,17.800453,15.419501,8.573952,-0.18027476733326459,-0.31270211525201924,G1,0.0384985563041386,0.13242734791875466
0.8033588837421738,DMS454,15.283221,13.57321,8.6330185,0.0853967895482905,0.04561051972710907,S,0.04716981132075471,0.03978626982118143
0.6403861082678024,DMS454,30.560646,25.796995,8.604837,0.10464738636838958,0.1429975626441634,G2M,0.04179104477611941,-0.038350176275773834
0.8886213503201116,DMS454,23.87835,19.120747,8.801168,-0.0761537495341836,-0.2124378903874343,G1,0.030463576158940395,0.1362841408532507
0.7773299797590746,DMS454,15.287049,13.584779,8.69818,0.014527851971746164,-0.17636140790622737,S,0.0384985563041386,0.19088925987797353
0.773562971044383,DMS454,19.446976,16.256458,8.792094,-0.1358234764279399,0.5381106212364177,G2M,0.06876971608832808,-0.6739340976643576
0.8468981342718137,DMS454,14.430952,12.143462,8.865312,0.2195676639255004,-0.05710192964581386,S,0.033227127901684125,0.27666959357131427
0.5961577889094554,DMS454,33.27842,28.363537,8.8934355,1.018774345460248,-0.12714864630132475,S,0.020890815924320065,1.1459229917615728
0.8106071908550779,DMS454,20.541958,17.307693,8.834045,-0.19726221330105592,-0.31335617138932703,G1,0.018809980806142036,0.11609395808827111
0.7873252820493885,DMS454,13.858869,12.163593,9.152499,0.052787046088056,-0.10251282153978553,S,0.033227127901684125,0.15529986762784154
0.6881126226339617,DMS454,5.6101923,5.3866787,9.099185,-0.07804860986947873,0.28218300992040535,G2M,0.018809980806142036,-0.36023161978988405
0.7164281024035675,DMS454,25.402048,19.334795,8.6074,0.05614070415245258,-0.0658007847879873,S,0.08944281524926687,0.12194148894043988
0.8317246459201039,DMS454,15.149296,12.639677,9.298168,0.22850046947961203,-0.11057503226671722,S,0.04623376623376624,0.3390755017463293
0.7876698577664346,DMS454,16.623854,13.798165,8.603371,-0.05317463296141836,0.165237031065653,G2M,0.052111903455842025,-0.21841166402707135
0.7697003168243295,DMS454,15.602838,13.268322,8.819961,0.19581323575655302,0.1686731510752915,S,0.027234042553191493,0.027140084681261528
0.6855740807298015,DMS454,16.21244,13.137666,7.959276,0.2713636405253496,0.06912515727072044,S,0.026006711409395974,0.20223848325462918
0.610422302292062,DMS454,17.223837,15.043604,7.9200835,-0.023295008397298957,-0.021565343207970107,G1,0.021428571428571432,-0.0017296651893288495
0.5874801113797585,DMS454,21.807693,18.192308,8.556414,0.3813130205260295,-0.06892732758304052,S,0.04179104477611941,0.45024034810907
0.7377658566114809,DMS454,15.565581,13.213019,8.733272,0.1697464285531433,-0.2665590151203028,S,0.03616721465476749,0.4363054436734461
0.789285239671362,DMS454,18.828125,17.265625,8.54091,-0.09456805554800632,-0.11994239745863754,G1,0.024813895781637715,0.025374341910631218
0.6719093323240278,DMS454,29.810875,24.98818,9.043104,0.18151727966197628,0.0038238801492586003,S,0.029143105698129616,0.17769339951271768
0.650544922853163,DMS454,5.147261,5.917974,8.890962,0.5096536620570051,0.09201771304453055,S,0.013610315186246417,0.4176359490124746
0.8225161504111207,DMS454,29.388056,24.111397,8.604837,0.05460743253236033,-0.2740302929178676,S,0.033227127901684125,0.32863772545022796
0.5164458191360394,DMS454,19.25813,16.260162,8.277921,-0.07874119788090939,-0.03555608673215986,G1,0.032520325203252036,-0.043185111148749525
0.8526807556232612,DMS454,15.626226,13.937966,8.535819,-0.14142410321251683,0.06880576709639177,G2M,0.037708830548926014,-0.2102298703089086
0.7013968716740052,DMS454,24.887661,21.361908,8.663197,-0.11619271548546302,-0.16872394070470506,G1,0.03616721465476749,0.05253122521924204
0.6845041209613056,DMS454,14.386897,12.217796,9.108972,-0.1240855287844102,0.3781673295340645,G2M,0.040947212629501725,-0.5022528583184747
0.8861376170805293,DMS454,13.324992,11.13544,8.763115,0.268703844071418,-0.0057243308592993675,S,0.019319938176197836,0.27442817493071736
0.6467096220897655,DMS454,16.581892,13.733469,8.276903,-0.1290655665083289,-0.1990447204947392,G1,0.02661596958174905,0.0699791539864103
0.8305537733643257,DMS454,21.898386,17.56597,8.532673,-0.14706787156552273,-0.1564982845490328,G1,0.014958044509303176,0.009430412983510078
0.6790811779038697,DMS454,21.914648,18.62745,8.151334,-0.053918295442941036,0.047966056010308455,G2M,0.02540608079966681,-0.10188435145324949
0.5876060526028015,DMS454,20.915895,17.965654,8.421123,0.07832617028591884,-0.037142416949056845,S,0.02661596958174905,0.11546858723497569
0.715538451325984,DMS454,17.24599,15.407755,8.696844,0.06433456619459894,0.24614562500022635,G2M,0.03394495412844037,-0.18181105880562742
0.7287471573746345,DMS454,16.083916,13.245578,8.489205,-0.0602523826477704,-0.06646334609835847,G1,0.04352226720647773,0.006210963450588067
0.737890308374578,DMS454,17.372753,15.391649,8.789051,0.18176137785779614,-0.07984663798166411,S,0.04264927245358756,0.26160801583946025
0.5910922699122373,DMS454,39.41368,33.550488,8.61722,-0.052458314641869105,-0.13844177162506618,G1,0.019319938176197836,0.08598345698319708
0.7103467842769796,DMS454,34.942608,30.95881,8.686768,0.23314575883667277,-0.18720257247852068,S,0.023086269744835967,0.42034833131519345
0.8470051326658394,DMS454,16.807392,14.768201,9.437795,0.0011944839188687967,-0.23462729918807787,S,0.02197363164202957,0.23582178310694668
0.8769786597966738,DMS454,22.89916,18.739496,8.468003,0.2605414992023374,-0.05801736911427028,S,0.014054054054054054,0.3185588683166077
0.5483734154655404,DMS454,35.95621,30.858707,8.673513,-0.11642576676968454,-0.23237922538230835,G1,0.021428571428571432,0.11595345861262381
0.7040956772944855,DMS454,12.369391,10.402581,9.473935,0.05914112441310915,0.1425067006712531,G2M,0.03930131004366812,-0.08336557625814395
0.8115110642909573,DMS454,13.900415,11.736811,8.817001,0.39360851468447433,0.01795085394596226,S,0.03182429403854774,0.3756576607385121
0.8486550512690608,DMS454,17.146776,14.650207,8.8942585,0.18582357721961745,-0.14264339261044628,S,0.019319938176197836,0.32846696983006374
0.7131103843171945,DMS454,16.676153,14.314172,8.857657,0.13749180560589738,-0.18054600473062146,S,0.03394495412844037,0.31803781033651884
0.9100282880616589,DMS454,13.6717615,11.768099,8.8441925,0.4384073200770411,0.2119888007330834,S,0.035414725069897485,0.22641851934395768
0.6369800300463022,DMS454,12.476118,11.387084,9.256079,-0.003844363362944435,0.027875263890711363,G2M,0.035414725069897485,-0.0317196272536558
