Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
CREB1 ENCODE	9/2238	0.029877531349972352	0.07929189963838365	0	0	2.3094256067381584	8.107581636705103	RANBP1;RFC4;SIVA1;ATAD2;ERH;HMGB1;RPS2;RPL8;SMC4
NANOG CHEA	4/595	0.03042943930359729	0.07929189963838365	0	0	3.6414739612709157	12.71728243820683	SET;ENO1;HIST1H1B;CKS1B
SPI1 ENCODE	7/1540	0.031325194918867615	0.07929189963838365	0	0	2.5497440154974402	8.830611457699815	RFC5;RANBP1;TUBA1B;MCM7;ENO1;HMGB1;GALK1
SALL4 CHEA	3/355	0.033775741374344366	0.08227986604598791	0	0	4.516584766584766	15.302245398037318	CDKN2A;STMN1;DEK
ZMIZ1 ENCODE	5/914	0.034537227723007276	0.08227986604598791	0	0	2.994027974225994	10.077052265351659	HIST1H2AE;BIRC5;RPS2;HIST1H4D;HIST1H1B
IRF3 ENCODE	4/663	0.042649101685396935	0.09870220675763292	0	0	3.254257292193559	10.266365158741229	TOP2A;HIST1H2AE;DCTPP1;CKS1B
RCOR1 ENCODE	4/702	0.05075616169995155	0.11420136382489099	0	0	3.066220948742439	9.139553022574828	ERH;DEK;ENO1;GALK1
SPI1 CHEA	5/1056	0.05798419313159493	0.1214109398268019	0	0	2.5702052467038197	7.3188774905304586	MCM7;BIRC5;RPL8;LSM2;CKS1B
CEBPD ENCODE	4/734	0.05800659062258134	0.1214109398268019	0	0	2.9269406392694064	8.333581417637642	TUBA1B;HIST1H2AE;ENO1;HIST1H4D
FOSL2 ENCODE	2/196	0.05845711917586758	0.1214109398268019	0	0	5.362452523060228	15.22647908852906	ENO1;S100A10
ZBTB7A ENCODE	8/2184	0.06433118933342456	0.13027065840018473	0	0	2.0431985294117645	5.605945679066901	TUBA1B;SIVA1;NT5DC2;NME2;ENO1;HMGB1;GALK1;CKS1B
NRF1 ENCODE	7/1882	0.07716559036961625	0.15244909316924185	0	0	2.045979797979798	5.241394405789946	NPM1;TUBA1B;NT5DC2;GMNN;ENO1;SMC4;CKS1B
YY1 ENCODE	9/2753	0.09003102343906355	0.17363125948962257	0	0	1.8214991065550645	4.385443003356116	NPM1;EXOSC8;BIRC5;ERH;DEK;HMGB1;TK1;RPS2;SMC4
PPARD CHEA	2/285	0.11097337833520558	0.20904287546864309	0	0	3.659475543983634	8.045228686819819	ATAD2;BIRC5
USF2 ENCODE	4/965	0.12558714630122042	0.23119451932724666	0	0	2.1966701352757543	4.557553156099124	NPM1;MCM7;STMN1;NME2
FOXA2 ENCODE	2/316	0.1314173500005259	0.23404354791779164	0	0	3.2929936305732483	6.682726002868315	MCM7;TK1
FOS ENCODE	3/637	0.13405449840865646	0.23404354791779164	0	0	2.471566203427402	4.96663417687159	TOP2A;HMGB1;CKS1B
SP2 ENCODE	4/994	0.13580304632266924	0.23404354791779164	0	0	2.1290684624017957	4.2507908544487565	TOP2A;RANBP1;ENO1;CKS1B
CBX3 ENCODE	1/81	0.14997310878201375	0.2530796210696482	0	0	6.371794871794871	12.08920179544639	ATAD2
BHLHE40 ENCODE	2/348	0.1533601586729702	0.2535137316838895	0	0	2.9835716458777	5.594095828997243	STMN1;ENO1
FOXM1 ENCODE	1/95	0.17356877395262765	0.27803411661644617	0	0	5.4189852700491	9.489626030138734	MKI67
STAT3 ENCODE	3/725	0.17600023580345592	0.27803411661644617	0	0	2.1604402186119636	3.753267857932863	HIST1H2AE;HIST1H4D;CKS1B
ZNF384 ENCODE	3/730	0.17849103782784198	0.27803411661644617	0	0	2.1450239785865644	3.6963415435001012	ATAD2;EXOSC8;SMC4
SOX2 CHEA	3/775	0.20134589398158403	0.3077173096699681	0	0	2.015263968631844	3.229926004141568	TOP2A;STMN1;HIST1H1B
UBTF ENCODE	5/1631	0.22444110843976472	0.3366616626596471	0	0	1.6107889650325076	2.4067473321033304	ATAD2;EXOSC8;DEK;HMGB1;MKI67
GABPA ENCODE	6/2082	0.23300450595796562	0.3431520905926403	0	0	1.5202312138728324	2.2145169884940743	RANBP1;RFC4;MCM7;ERH;RPL8;CKS1B
MYOD1 ENCODE	1/166	0.283739690105335	0.40590574982831457	0	0	3.076146076146076	3.8750151991082595	TUBA1B
CTCF ENCODE	5/1790	0.28563737950881396	0.40590574982831457	0	0	1.4545818327330933	1.8226378396908733	EXOSC8;NME2;DEK;TK1;DCTPP1
FOXP2 ENCODE	1/178	0.3008875033276027	0.42020496154372106	0	0	2.8658554251774593	3.441946321643548	MCM7
TCF7L2 ENCODE	2/583	0.32597621963180196	0.4410660825440174	0	0	1.7555032158710029	1.9677977052570066	CKS1B;S100A10
SMAD4 CHEA	2/584	0.3267156166992721	0.4410660825440174	0	0	1.7523964550551636	1.9603448610808594	ANXA5;S100A10
FOXA1 ENCODE	1/205	0.33801959598722336	0.4488456930322146	0	0	2.4831573655103067	2.6933601349866962	MCM7
FLI1 ENCODE	2/650	0.37501634718922416	0.4868064732467395	0	0	1.5685510071474984	1.5384123370746012	ATAD2;LSM2
CHD1 ENCODE	2/655	0.37862725696968624	0.4868064732467395	0	0	1.5561376642218103	1.5113256436724938	HMGB1;CKS1B
IRF1 ENCODE	1/263	0.41139998527283195	0.5179970447927024	0	0	1.927774515560775	1.712228769942839	CKS1B
SP1 ENCODE	2/707	0.41567664088303274	0.5179970447927024	0	0	1.4374766703994029	1.2618854833298512	TOP2A;RPS2
NFIC ENCODE	1/279	0.4302057905705405	0.527979833882027	0	0	1.815347721822542	1.5312305581697632	ATAD2
HNF4A ENCODE	3/1276	0.4741898494729294	0.5732742956314519	0	0	1.1902295068045265	0.8880867842139107	RANBP1;TK1;GALK1
YY1 CHEA	1/332	0.4884095355711611	0.5817819467832949	0	0	1.5205670462468046	1.0896398854235338	SET
NR2C2 ENCODE	1/350	0.506825193146305	0.5949687049978364	0	0	1.4408199250606128	0.97916554716528	RANBP1
REST ENCODE	1/383	0.5389230505735598	0.6236109585208336	0	0	1.3141361256544504	0.8123759312898806	ANXA5
SIX5 ENCODE	2/1094	0.6509681344564315	0.742653787196774	0	0	0.9093888567572778	0.3903957133013669	BIRC5;RPL8
PPARG CHEA	1/535	0.6623152451817312	0.7451046508294477	0	0	0.9327763372707193	0.3843165695587047	LSM2
ELF1 ENCODE	4/2483	0.7488987968930712	0.8309698979224488	0	0	0.7835148581417238	0.2265544355675685	RANBP1;MCM7;ERH;CKS1B
TP63 CHEA	2/1399	0.7798905334334454	0.8536639622717442	0	0	0.6993557623478883	0.1738610390469818	ENO1;TK1
GATA2 CHEA	1/772	0.7932307104200939	0.8566891672537014	0	0	0.6381655525624397	0.1478254126744801	HIST1H4D
GATA1 CHEA	1/807	0.8077775521795153	0.8609208121913255	0	0	0.6093402048737037	0.1300749791759279	HIST1H4D
AR CHEA	1/1095	0.8950721500530578	0.94083968154585	0	0	0.4421787840435007	0.04901593800339653	GMNN
SMC3 ENCODE	1/1181	0.9125812247853637	0.94083968154585	0	0	0.40808344198174706	0.03733073220256645	DCTPP1
RAD21 ENCODE	1/1265	0.926917741991721	0.94083968154585	0	0	0.3792599805258033	0.028782211753058427	DCTPP1
REST CHEA	1/1280	0.9292243768354074	0.94083968154585	0	0	0.3745113369820172	0.027491021249041143	NPM1
SUZ12 CHEA	1/1684	0.9704543504970994	0.9704543504970994	0	0	0.27845574904398435	0.008351142582947188	CDKN2A
